,text,lang,possibly_sensitive,tweet_id,created_at,type
450,@lean_973 I went from blue beetle to black widow n then I went oh fuck no that doesn’t count to green lantern and from that part I gave up,en,False,1464361708244414465,2021-11-26T22:33:32.000Z,replied_to
451,@cnni You know the black-widow bites the head off of the man once he does his job. You know that right? 😱,en,False,1464361618259722250,2021-11-26T22:33:10.000Z,replied_to
452,@lean_973 Black Widow,en,False,1464361604477186056,2021-11-26T22:33:07.000Z,replied_to
453,"BLACK WIDOW 2020, ISSUE 6 https://t.co/Mwse6b9rRf",en,False,1464361451229827074,2021-11-26T22:32:31.000Z,
454,"Black Widow 9x12 original art for sale. Done on vellum surface with microns and copics. $50+SH
#art #drawing #fanart #BlackWidow #avengers #marvel https://t.co/VF3RGzmdd6",en,False,1464361315678490627,2021-11-26T22:31:58.000Z,
455,"Eyes on Hawkeye 
 -Black Widow v8 #5 https://t.co/0XCBhHnTeY",en,False,1464360838500950023,2021-11-26T22:30:05.000Z,
456,"Natasha Romanoff / Black Widow
#NatashaRomanoff #BlackWidow https://t.co/JGYEu8kDpg",en,False,1464360477828337669,2021-11-26T22:28:39.000Z,
457,watching Black Widow 🥺 i love this bitch,en,False,1464360429124259845,2021-11-26T22:28:27.000Z,
458,we deserved a black widow trilogy let’s not lie,en,False,1464360239432667146,2021-11-26T22:27:42.000Z,
459,"A Personality of #StellarSimp

       ꧁𝙽𝚊𝚝𝚊𝚜𝚑𝚊 𝚁𝚘𝚖𝚊𝚗𝚘𝚏𝚏꧂

-Original Avenger 
-Black Widow
-Former Russian Spy
-Bisexual 
-NSFW
-Ships with Chem
-NO LEWD IF MINOR! https://t.co/kNUmhfAnQO",en,False,1464359888314937357,2021-11-26T22:26:18.000Z,
460,The Final Black Widow Trailer https://t.co/LotJWp1Pgy via @Karlwrites,en,False,1464359581342224393,2021-11-26T22:25:05.000Z,
461,"@decime_vabet Sos Black Widow, bastante similar al traje https://t.co/uH6pMWf0sC",es,False,1464359537188610053,2021-11-26T22:24:54.000Z,replied_to
462,"Première Séance : Transformers Dark of The Moon
Dernière Séance : Venom Let There Be Carnage
Meilleure Séance : Spider-Man Into The Spider Verse
Pire Séance : Captain Marvel/Black Widow
Vu le plus de fois : Transformers The Last Knight
(1/2) https://t.co/MV4kynRgwT",fr,False,1464359499570069518,2021-11-26T22:24:45.000Z,quoted
463,"@rosesforhazz wandavision, black widow",en,False,1464359304488706048,2021-11-26T22:23:59.000Z,replied_to
464,"@oopswika z jednej strony bym się bardziej pogodziła z jej śmiercią gdyby dostała swoją trylogię na którą zasługuje, fajnie byłoby poznać jej życie poza Avengers tak jak to było w Black Widow a tak po jej śmierci dopiero coś dostaliśmy i jest jednak ten smutek",pl,False,1464358750345740296,2021-11-26T22:21:47.000Z,replied_to
465,@josemijc_ @Peli_Comic Bellas las chichis de Black Widow 🤤,en,False,1464358723200208899,2021-11-26T22:21:40.000Z,replied_to
466,"""I got Black Widow. Take Which Avenger Are You Quiz. https://t.co/2jg32xOM3o @proprofsquizzes "" I would not be sad if we switched places... pre her death. I'd have been like ""oh, you want to die for the stone, clint? fine by me!"" (hawkeye irritates me)",en,False,1464358706922102789,2021-11-26T22:21:36.000Z,
467,"Separate lists - Shows:

1) WandaVision
2) The Falcon and the Winter Soldier
3) What If...?
4) Loki

Separate lists - Films:

1) Shang-Chi and the Legend of the Ten Rings
2) Eternals
3) Black Widow",en,False,1464358323726262272,2021-11-26T22:20:05.000Z,replied_to
468,"It's so difficult to put shows and films in the same list, aaaaa-

1) WandaVision
2) Shang-Chi and the Legend of the Ten Rings
3) Eternals
4) The Falcon and the Winter Soldier
5) Black Widow
6) What If...?
7) Loki

1/ https://t.co/nesGpYQDwS",en,False,1464358315824230401,2021-11-26T22:20:03.000Z,quoted
469,"For this month's Patreon episode we're finally back to the MCU with Black Widow, comrades! Listen in for as little as $1 a month!

https://t.co/azHeAkMrDj",en,False,1464357756731891715,2021-11-26T22:17:50.000Z,
470,Check out this cool #BlackWidow cosplay! https://t.co/XoRobGjGO9,en,False,1464357200202190859,2021-11-26T22:15:37.000Z,
471,"Ok, so not counting Hawkeye which isn’t finished yet and Eternals which I haven’t seen, the ranking of 2021 mcu content leading up to NWH goes:

6. Black Widow
5. What If?
4. TFATWS
3. WandaVision
2. Shang-Chi
1. Loki",en,False,1464357134016126988,2021-11-26T22:15:21.000Z,
472,Gonna maybe just catch up on marvel stuff I've missed or not started yet. Think I have Black Widow and also now Hawkeye to watch too,en,False,1464357093293572100,2021-11-26T22:15:12.000Z,
473,"Me a minute into the black widow movie: bitch that ain't Ohio. Not them trees that shit is Georgia
Also me: *sees Rachel weisz and my long standing crush is reignited* all is forgiven",en,False,1464356245708673025,2021-11-26T22:11:50.000Z,
474,"THE BLACK WIDOW CONSPIRACY debut single THIS AIN'T NO LOVE SONG, is available for download Dec 6th

Featured on the upcoming film PACT OF VENGEANCE by @killerwolffilms 

#DebutSingle #ComingSoon #PactOfVengeance #music #ThisAintNoLoveSong #DebutSingle 

https://t.co/nnq3yLX0J3",en,False,1464355959954972675,2021-11-26T22:10:41.000Z,
475,"Première Séance : Winx
Dernière Séance : Kaamelott
Meilleure Séance : Black Panther
Pire Séance : Jurassic Park
Plus surprenante : Black Widow
Prochaine Séance : Spiderman https://t.co/PDXUK8AY2D",fr,False,1464355885174636547,2021-11-26T22:10:24.000Z,quoted
476,"THE BLACK WIDOW CONSPIRACY

A GLOBAL BAND INITIATIVE

Follow us, we'll follow right back

Join the #Conspiracy....The bWc 4 Life

#BlackWidowConpiracy #TheBWC #BWC4Life #JoinTheConspiracy #music #Pop #Rock #Metal #DebutSingle #GlobalBandInitiative https://t.co/me7IMI9S7c",en,False,1464355685664272385,2021-11-26T22:09:36.000Z,
477,Someone said the Mothman cloak I made reminded them of a black widow Mothman whose husband mysteriously disappeared…and I couldn’t resist… https://t.co/dBCU9oRxWM,en,False,1464355510166167561,2021-11-26T22:08:54.000Z,
478,Taskmaster dans Black Widow mdr un peu de sérieux ..,fr,False,1464355383913373700,2021-11-26T22:08:24.000Z,
479,@rosesforhazz Eternals i black widow,en,False,1464355319526707201,2021-11-26T22:08:09.000Z,replied_to
480,"BLACK WIDOW CONSPIRACY's debut single, THIS AIN'T NO LOVE SONG, can now be heard on DOING IT LOCALLY w/ Craig &amp; Rob (Saturdays 6pmAEST) &amp; REIGNING METAL (Thurs 10pmAEST) w/ Keith Hiskens on @voxfmillawarra on request

#DebutSingle #music #rock #Radio 

https://t.co/KUx7FrB5y4",en,False,1464355314996854792,2021-11-26T22:08:08.000Z,
481,"THE BLACK WIDOW CONSPIRACY debut single THIS AIN'T NO LOVE SONG can be heard on @OuchYOMH 

A #PODCAST about #HeavyMetal &amp; #RocknRoll with Interviews &amp; more. Listen now via their website at https://t.co/k9jpoJokMu

Song Available Dec 6th

#ThisAintNoLoveSong #DebutSingle #music",en,False,1464355110138650629,2021-11-26T22:07:19.000Z,
482,@rosesforhazz tfatws i black widow,cy,False,1464355000872804353,2021-11-26T22:06:53.000Z,replied_to
483,Finally about to watch Black Widow.,en,False,1464354999799066629,2021-11-26T22:06:53.000Z,
484,"THE BLACK WIDOW CONSPIRACY is now on @bandmix

Become a contributor today. Have your talents showcased on an international platform.

#BlackWidowConspiracy #TheBWC #bandmix #rock #music #GlobalBandInitiative #BWC4Life

https://t.co/8Jti0OtNGT",en,False,1464354952185323529,2021-11-26T22:06:41.000Z,
485,@Asmaamaa3 I though the black widow movie was about her coming back to life 🤣,en,False,1464354904592498698,2021-11-26T22:06:30.000Z,replied_to
486,"The Black Widow Conspiracy Presents ""Peace Sells But Who's Buying"" by @Megadeth on @YouTube

Please like &amp; subscribe

#BlackWidowConspiracy #TheBWC #megadeth #PeaceSells #coversong #metal #HeavyMetal #tribute #music #YouTube 

https://t.co/UYPjNJQR4s",en,False,1464354698157346819,2021-11-26T22:05:41.000Z,
487,"Dulu pas pertama kali nonton avengers end game di bioskop, pas bagian warnya seru banget ngerasa kalau itu keren, tapi karena sekarang aku lagi bucin black widow nonton warnya jadi sedih, nyesek 💔😭",in,False,1464354381076189185,2021-11-26T22:04:25.000Z,
488,Also MCU decided to start decking women after black widow don Comot,en,False,1464354312965046272,2021-11-26T22:04:09.000Z,
489,"Black Widow Conspiracy presents COMIN' TO GET YA on #SoundCloud 

Our tribute to #horror films

#BlackWidowConspiracy #TheBWC #CominToGetYa #originalmusic #demo #rock #HardRock #HorrorMovies #HorrorFamily #music 

https://t.co/AxQPywbSvC",en,False,1464354306128232452,2021-11-26T22:04:07.000Z,
490,"Captain America
Iron Man
Black Widow
Hulk
Thor/ Shango

Just a glimpse",en,False,1464354254542585857,2021-11-26T22:03:55.000Z,
491,"The Black Widow Conspiracy presents TAKE MY HAND on #SoundCloud 

Dedicated to the #MeToo &amp; #SpeakingOut movements.

Our first attempt at pop rock👍

#TheBlackWidowConspiracy #TheBWC #TakeMyHand #originalmusic #demo #rock #HardRock #popmusic #music 

https://t.co/FnVW30uJnk",en,False,1464354086304768009,2021-11-26T22:03:15.000Z,
492,@HARDWHlTE black widow who,en,False,1464354030952538119,2021-11-26T22:03:02.000Z,replied_to
493,I’ve seen all these movies several times except free guy and black widow. I haven’t  watch those two and don’t know when I will. https://t.co/koO21nZl4H,en,False,1464353796683878403,2021-11-26T22:02:06.000Z,
494,"ARE YOU READY for the BLACK WIDOW CONSPIRACY on #SoundCloud? 

""We are here to rock you, so don't fight cause you can't resist...""

#BlackWidowConspiracy #TheBWC #AreYouReady #rock #HardRock #originalmusic #demo #music 

https://t.co/l1ip973P1q",en,False,1464353764492652544,2021-11-26T22:01:58.000Z,
495,"@DoreddoSuit I really meant it tho 😭😪 

I just really did not like  WandaVision, The Falcon &amp; The Winter Soldier, Black Widow, Shang Chi, and the Eternals at all. 

Besides No Way Home, Hawkeye really got me invested in the MCU again.🤷‍♂️🏌️‍♂️",en,False,1464353730313216009,2021-11-26T22:01:50.000Z,replied_to
496,"The Black Widow Conspiracy presents ""Peace Sells But Who's Buying"" by @Megadeth on #SoundCloud 

""What do ya mean I don't pay my bills, why do ya think I'm broke?!""

#BlackWidowConspiracy #TheBWC #megadeth #coversong #PeaceSells #Metal #HeavyMetal #music 

https://t.co/vWyuM3afMG",en,False,1464353571139375107,2021-11-26T22:01:12.000Z,
497,it’s giving black widow https://t.co/Cw4d5ktLI9,en,False,1464353488616497158,2021-11-26T22:00:52.000Z,
498,"The Black Widow Conspiracy presents ""Dallabnikufesin"" by @Anthrax on #SoundCloud 

Featuring @ChermelP_Music on bass

A song about love lost to the front of a truck

#BlackWidowConspiracy #TheBWC #Anthrax #Dallabnikufesin #music #HeavyMetal #coversong 

https://t.co/uE0PnEGMhy",en,False,1464353254008053761,2021-11-26T21:59:56.000Z,
499,dioooos acabo de ver black widow me pongo a llorar con el final https://t.co/XU4LSxp5Cd,es,False,1464352748628025346,2021-11-26T21:57:56.000Z,
500,@eavoss I think we need to take a step back and think about what we KNOW. We know Yelena Belova thinks Hawkeye killed her sister (ending of Black Widow). I think Echo is a RedRoom survivor and she works WITH Yelena aka...White Widow.,en,False,1464352737106272268,2021-11-26T21:57:53.000Z,replied_to
501,"Black Widow was a winner from one of my latest polls :)
-
#fortnite #FortniteSeason8 #FortniteCubed #thiccfortnite #fortnitensfw #bigbooty #fortnitehentai #fortniter34 #fortnitephotography https://t.co/SHACMrz9Hg",en,False,1464352063417028608,2021-11-26T21:55:12.000Z,
502,"@TaquiBox Black Widow,Shangai chi, ahora Eternals ,viene de Fracaso en fracaso Marvel, Ni con toda la prensa comprada , logran meter un taquillazo",es,False,1464352046371377153,2021-11-26T21:55:08.000Z,replied_to
503,"Chciałabym obejrzeć Black widow,ale nie jestem gotowa psychicznie #blackwidow",pl,False,1464351856478535680,2021-11-26T21:54:23.000Z,
504,@spideysnat me in target spotting a black widow DVD,en,False,1464351695698337793,2021-11-26T21:53:45.000Z,replied_to
505,Hawkeye dizisini izledim ve beklediğimden çok daha fazla sardı yani. :) Tiyatro sahnesinde clintin Black widow oynayan kişiyi görüp hüzünlenmesi peki... :(,tr,False,1464351481570762757,2021-11-26T21:52:54.000Z,
506,Red Guardian Marvel Poster A3 Black Widow Alexei Alanovich Shostakov  #blackwidow #poster #redguardian #33 https://t.co/lexOYBwHZt https://t.co/FUa9iwWmfR,en,False,1464351257578164231,2021-11-26T21:52:00.000Z,
507,Se murió black widow y el país se fue a la mierda desde entonces ustedes fíjense,es,False,1464351250858881027,2021-11-26T21:51:59.000Z,
508,@jtrebach There was a question about black widow venom on my neuro boards!,en,False,1464351103848382467,2021-11-26T21:51:24.000Z,replied_to
509,@kelly_knox @Hectorisfunny Disney + has turned my dad of all people into an MCU nerd and it's fantastic. I don't have Disney + and all during thanksgiving he kept asking if I'd seen Hawkeye yet and how much he loved Shang Chi and Black Widow. I was not expecting this.,en,False,1464351046759636993,2021-11-26T21:51:10.000Z,replied_to
510,@badgalTG Looking like a sexy ass Avenger. The real Black Widow. Lol.,en,False,1464350446684880896,2021-11-26T21:48:47.000Z,replied_to
511,"Can't really get aggravated with more Black Widow, especially because they tend to do some really cool shit with her solo pictures like this. https://t.co/dVJjF4rU8m",en,False,1464350348336943106,2021-11-26T21:48:24.000Z,
512,@canthandlehoff Number 3 doesnt get enough credit. I still think it's good and I cant believe a young black widow is in it.,en,False,1464350335150039047,2021-11-26T21:48:20.000Z,replied_to
513,Black Widow is one of the most mediocre MCU movies in existence. https://t.co/QvuhpAWiHh,en,False,1464349775365648385,2021-11-26T21:46:07.000Z,quoted
514,"BLACK WIDOW 2010, ISSUE ONE https://t.co/OazuOJNDTV",en,False,1464349687486423044,2021-11-26T21:45:46.000Z,
515,currently in a park bathroom fighting demons with a black widow next to me,en,False,1464349590488956931,2021-11-26T21:45:23.000Z,
516,"Everything Marvel related so far this year with exception of ""Black Widow"" or "" Loki"" and I haven't watched the first episode of ""Hawkeye"" yet, but my favorite hero would have to be Captain America. https://t.co/4tiSphAXdN",en,False,1464348749061361665,2021-11-26T21:42:02.000Z,quoted
517,depuis que j’ai drop mes photos en rousse on m’a déjà dit 4 fois que j’étais black widow 😳😳 go faire un cosplay,fr,False,1464348687413481485,2021-11-26T21:41:48.000Z,
518,Je viens enfin de regarder black widow et oh putain il est trop bien,fr,False,1464348560388935684,2021-11-26T21:41:17.000Z,
519,Catching up on MCU movies with this lil break &amp; why did black widow get hella slander? That shit was good.,en,False,1464348431921598477,2021-11-26T21:40:47.000Z,
520,"Première Séance : Nemo
Dernière Séance : Black Widow
Meilleure Séance : lala land en plein air
Pire Séance : Black Widow (j'ai dormi et je m'en veut)
Vu le plus de fois : /
Plus surprenante : /
Prochaine Séance : ahahahahah https://t.co/NLnuqK8b4I",fr,False,1464348014651359238,2021-11-26T21:39:07.000Z,quoted
521,i’m so tired of mcu after endgame and black widow…i’m trying to get myself to watch shang-chi &amp; new hawkeye but i can’t muster the energy to care enough,en,False,1464347611125596163,2021-11-26T21:37:31.000Z,
522,2021 – Black Widow returns to their very first 1960s cosplay costume https://t.co/RmHwvAfxBT,en,False,1464347477491044353,2021-11-26T21:36:59.000Z,
523,Black Widow movie was hot garbage https://t.co/D0u7tUhJB9,en,False,1464347265368264707,2021-11-26T21:36:08.000Z,quoted
524,"Première Séance : sa date 
Dernière Séance : les éternels 
Meilleure Séance : infinity war 
Pire Séance : black widow
Vu le plus de fois : Thor ragnarok
Plus surprenante : endgame
Prochaine Séance : no way home
Séance la plus attendue :no way home https://t.co/u3srG3GxTK",fr,False,1464346841236054026,2021-11-26T21:34:27.000Z,quoted
525,Black Widow has absolutely no actual character development or characterization at all. https://t.co/SbiyC5D5xZ,en,False,1464346681973956612,2021-11-26T21:33:49.000Z,quoted
526,"BLACK WIDOW 2020, ISSUE 11 https://t.co/JItuipXldP",en,False,1464346411579809796,2021-11-26T21:32:45.000Z,
527,"@rosesforhazz Black Widow, TFATWS, Hawkeye + WandaVision, What If",en,False,1464346345398013954,2021-11-26T21:32:29.000Z,replied_to
528,"Black widow spiders used to make webs across outhouse toilet bowls. People would be bitten in the groin and perineum while using the bathroom late at night. Ouch!

This poor guy was in so much pain that the surgeons opened up his belly, thinking he must have a ruptured ulcer. https://t.co/2il3mPdc1z https://t.co/Jak6Ebm7vh",en,False,1464345796162334722,2021-11-26T21:30:18.000Z,quoted
529,People who ain’t watch Black widow gonna be confused seeing Helena,en,False,1464345145286041608,2021-11-26T21:27:43.000Z,
530,"A Black Widow's Film Full Album 482020 - 9112020 ( Written And Produced By HoneyandSmyths )
HoneyAndSmyths HoneyAndSmyths

https://t.co/soFjYJzFKP",en,False,1464344896626692102,2021-11-26T21:26:44.000Z,
531,"ayo wtf theres a big ass black widow chillin in a box next to my room

how do i get this guy out without hurting him 🥺",en,False,1464344711393546241,2021-11-26T21:26:00.000Z,
532,@tracklist track cade black widow com a versão da katy?,pt,False,1464343950752428043,2021-11-26T21:22:58.000Z,replied_to
533,When it comes to Yelena in Hawkeye I believe it could be in a final post credit scene that she confront him off course Val told her lies that Clint was responsible for the death of Natasha in Black Widow this info on Yelena being Hawkeye came from The Direct nearly a year ago. https://t.co/RaCk84kWKf,en,False,1464343930338746374,2021-11-26T21:22:53.000Z,
534,Black Widow ve Captain America yayınlanmayan video,tr,False,1464343773253619725,2021-11-26T21:22:16.000Z,replied_to
535,Casi lloró con el final que le dieron a Black Widow en What if...?,es,False,1464343673622126599,2021-11-26T21:21:52.000Z,
536,"Watched BLACK WIDOW (2021). For all the drama surrounding it, it probably should have been a mini-series, to begin with. They could've bumped up the dramatic impact and the big action bits wouldn't have felt so small. Maybe should've rethought the BorisNatasha-y accents too.",en,False,1464343644689756161,2021-11-26T21:21:45.000Z,
537,black widow https://t.co/thdEypIORG,en,False,1464343234147192835,2021-11-26T21:20:07.000Z,
538,"for such a big movie, the cgi at the end of black widow is shit",en,False,1464342494099947520,2021-11-26T21:17:11.000Z,
539,@OmarsHusband angel are you watching black widow .. 💀,en,False,1464342133717053441,2021-11-26T21:15:45.000Z,replied_to
540,"@allyft Pardon j'aurais dû mettre un TW Black Widow... c'est ma faute 

Mais oui tu as raison. Tant qu'on pense à elle  elle est toujours là...",fr,False,1464341865034137604,2021-11-26T21:14:41.000Z,replied_to
541,"@statisticsHS #AdoreYou #HarryStyles

Black widow",en,False,1464341397696249857,2021-11-26T21:12:50.000Z,replied_to
542,"@CatorceCircuit @GhostOpsFN @DonaldMustard Cap. we need iron man, Thor, doctor doom, she hulk, wolverine, captain America, ghost rider, venom, carnage, silver surfer, groot, storm, Deadpool, ant man, black panther, black widow, cable, captain marvel, daredevil, domino, loki, mystique, thanos and star lord.",en,False,1464341165625466885,2021-11-26T21:11:54.000Z,replied_to
543,ho appena finito black widow. questo edit lo vidi un sacco di tempo fa e adesso posso provar dolore nel guardarlo. https://t.co/6YjqMjrr8T,it,False,1464340717371891723,2021-11-26T21:10:07.000Z,
544,"@farfromrey Rise of skywalker, Black widow and ttg to the movies",en,False,1464340442200350720,2021-11-26T21:09:02.000Z,replied_to
545,Happy Black (Widow) Friday! Watch out for the ninja assassins in aisle 18!  #BlackFriday2021 #BlackWidow #MarvelStudios #Marvel #procreate #illustration #ComicArt #illustrationart #comicartist https://t.co/JZoRJqb0qv,en,False,1464340349132816387,2021-11-26T21:08:40.000Z,
546,"@Dinkeldash After Black Widow, I'm all but done with the MCU.
At least Loki and Wanda vision were good.",en,False,1464340314487939077,2021-11-26T21:08:31.000Z,replied_to
547,@swamp_land @heatlamphotdog getting the Dune Timothee Chalamet figure and the Black Widow Florence Pugh figure and the Laura Dern Star Wars figure and the Emma Watson Harry Potter figure together to play Little Women,en,False,1464340244749246470,2021-11-26T21:08:15.000Z,replied_to
548,"4 a.m and still watching black widow on disney+
Kapan aing sare goblok betul caki.",en,False,1464340021985492994,2021-11-26T21:07:22.000Z,
549,"I’m on a marvel binge currently, I watched Shang-Chi, Black Widow, Hawkeye, and Wanda Vision all for the first time and I’m in love already",en,False,1464339988993171468,2021-11-26T21:07:14.000Z,
550,Watching Black Widow and all I want to do is make comments about Rachel Weisz lol,en,False,1464339144457523202,2021-11-26T21:03:52.000Z,
551,"I like Sam/Bucky's friendship than Steve/Bucky. The latter just seemed kinda forced. Like we get it. ""They're best friends""
Also, I feel the Black Widow was moreso about Yelena than Nat. https://t.co/oervRcaE24",en,False,1464338822288883718,2021-11-26T21:02:35.000Z,quoted
552,Were all women merely created evil biologically? Like a black widow?,en,False,1464338572555825152,2021-11-26T21:01:36.000Z,
553,play This Free Game: Black Widow Solitaire - https://t.co/j4IuQ0WY9x https://t.co/JtUzV8O65G,en,False,1464338357346095114,2021-11-26T21:00:45.000Z,
554,"Anya Nadiya Zhivoy (Zod-El) 

“At Some Point, We All Have To Choose Between What The World Wants You To Be And Who You Are.”

-Agent Black Widow
-Born: 2548
-Abilities: espionage, stealth, disguise and infiltration
-Mum: Demi Sirun Zod-El 
-Grandma: Alexandra Hope
+++ https://t.co/XO5QTyfpgT",en,False,1464338314388029455,2021-11-26T21:00:34.000Z,replied_to
555,the intro sequence in black widow was just filled with trauma,en,False,1464338178345627648,2021-11-26T21:00:02.000Z,
556,Got called the kool aid man and black widow yesterday,en,False,1464337773083701256,2021-11-26T20:58:25.000Z,
557,me after seeing the spolier for nat’s grave in black widow https://t.co/ELvmIp7MyX,en,False,1464337725016924162,2021-11-26T20:58:14.000Z,quoted
558,finally watching the new black widow film,en,False,1464337720176693256,2021-11-26T20:58:13.000Z,
559,@JalynWasTaken Hawkeye and black widow both are the most boring avengers,en,False,1464337499233394690,2021-11-26T20:57:20.000Z,replied_to
560,"🎞 black widow
🎶 in my room - insane clown pose",en,False,1464337485924900864,2021-11-26T20:57:17.000Z,replied_to
561,natasha romanoff fc fancam edit in my room fc black widow fc scarlett johansson fc marvel mcu fc https://t.co/bOjbpCWbdq,fi,False,1464337481843843080,2021-11-26T20:57:16.000Z,
562,Envie d'écrire une fic avec le même type de relation quand dans Black Widow de Iggy Azalea 👀,fr,False,1464337419784835082,2021-11-26T20:57:01.000Z,
563,"Aku baru ingat di end game kan black widownya mati, si oon emang... lagi bucin black widow malah mau langsung cepat-cepat nonton end game, nyesek sendiri kan jadinya 😭",in,False,1464337284728193024,2021-11-26T20:56:29.000Z,
564,@DraftHobbyist @jacobtwop @Chthonic_attack @Jaynesharp @SoozUK They killed off Black Widow in Avengers too. And Han Solo died because Harrison Ford made the death a condition of him taking the part. You're looking for stuff to get upset about.,en,False,1464336467870765060,2021-11-26T20:53:14.000Z,replied_to
565,"@KendraLust If it black friday
Why you don't try to be in act
Called black widow
I think ibet you are good bits",en,False,1464336430730301444,2021-11-26T20:53:05.000Z,replied_to
566,"@emstilinskii Harry Potter , Marvel , tvd , Chris Evans , knives out , Wandavision , Scarlett , Lili , black widow",en,False,1464335981126066180,2021-11-26T20:51:18.000Z,replied_to
567,SIA HAWKEYE CHE BLACK WIDOW AIUTO https://t.co/GYxeDv7WOD,en,False,1464335969533014024,2021-11-26T20:51:15.000Z,
568,"Atlanta in her Most Explosive &amp; Filthiest Vid we have done to date. Black Widow 2 Extraction

Full Video👉https://t.co/Pa8BEd0CUK👈

@Wetgirlslive @UKBabeChannels @henrydave32 @the_real_winsaw @Loveporngirlz18 @boobyrobbie  @DamagedAndHorny @tterb1407 @kinkkirk @Lust_IR @SccsMRUK https://t.co/tqnlTVsUtM",en,True,1464335891439276032,2021-11-26T20:50:57.000Z,
569,@emstilinskii black widow,en,False,1464335845847187472,2021-11-26T20:50:46.000Z,replied_to
570,"People act weirdly entitled when a character isnt ""comic accurate"" in an unimportant despite the mcu rarely being a 1:1 depiction.
With that being said; MCU's Taskmaster isn't bad and Black Widow was a good movie. We got a fresh take on a fan favorite character in a movie that https://t.co/73r7U3vlPs",en,False,1464335520755032066,2021-11-26T20:49:28.000Z,quoted
571,Will they make a BLACK WIDOW 2 Will See... https://t.co/TZcHHgfsxY,en,False,1464335357491785736,2021-11-26T20:48:49.000Z,
572,@maocabezas Black kiss?... it will be better with black widow... lol and everything is between marvel family 🤣,en,False,1464335230848884742,2021-11-26T20:48:19.000Z,replied_to
573,@burgermand مثل‌  Black widow?,en,False,1464335201937592323,2021-11-26T20:48:12.000Z,replied_to
574,"Non je déconne. Je le supporte toujours pas, il sert à rien c'est lui qui aurait dû y passer pas Black Widow

Heureusement que Kate remonte le niveau",fr,False,1464335085516337153,2021-11-26T20:47:45.000Z,replied_to
575,"1. Black Widow is marvels best solo movie.
2. Shang-Chi is boring as a whole movie but the characters make it watchable.
3. Nats story in the MCU feels incomplete. 
4. AOU is a good movie but brucenat should have NEVER happened. 
5. The MCU series have no rewatch value https://t.co/KLXe7Wlxlx",en,False,1464335055820521477,2021-11-26T20:47:37.000Z,quoted
576,So I have wine and black widow cheers my lovely twitter friends https://t.co/4ZmE9odYCi,en,False,1464334525031452673,2021-11-26T20:45:31.000Z,
577,@CultureCrave ZSJL and Black Widow,en,False,1464334259896864779,2021-11-26T20:44:28.000Z,replied_to
578,"UGAAAA I WATCHED BLACK WIDOW FINALLY, IM STILL SO SAD OVER THE FACT THEYRE ACTUALLY DEAD",en,False,1464334199880667138,2021-11-26T20:44:13.000Z,
579,ZSJL and Black Widow https://t.co/uvXWu5WHOc,en,False,1464334195170459651,2021-11-26T20:44:12.000Z,quoted
580,"THE AVENGERS RECAST: Paul Giamatti as Iron Man, Eddie Redmayne as Captain America, Vin Diesel as Thor, Andy Serkis as the Hulk, Emma Watson as Black Widow, Timothée Chalamet as Hawkeye and Chris Evans as Nick Fury",en,False,1464334156729487361,2021-11-26T20:44:03.000Z,
581,@jessicatreidxs black widow: homecoming (2004)!,en,False,1464334083291590666,2021-11-26T20:43:46.000Z,replied_to
582,sto rivedendo black widow buona serata a me,it,False,1464333932376346630,2021-11-26T20:43:10.000Z,
583,people who hated black widow movie have no taste,en,False,1464333794081710082,2021-11-26T20:42:37.000Z,
584,"Watched Shang-Chi last night expecting it to be average but I really liked it a lot because of the great humor, choreography, and visual design. Then watched Black Widow right after, expecting it to be meh but it was really decent. Both had interesting family dynamics.",en,False,1464333684371169282,2021-11-26T20:42:11.000Z,
585,#NatashaRomanoff (Black Widow) https://t.co/bzSVzJYMoa,en,False,1464333547733352449,2021-11-26T20:41:38.000Z,quoted
586,"The Northrop P61 Black Widow was a American Twin Engine Night Fighter used by the Allies late into WWII. And was the first aircraft designed to use Radar, a revolution that all future aircraft will soon look to employ. https://t.co/G5eKqOkzme",en,False,1464333260733833217,2021-11-26T20:40:30.000Z,
587,"Black Widow 
Mortal Kombat https://t.co/IjXTqTFf37",en,False,1464333171764383748,2021-11-26T20:40:08.000Z,quoted
588,black widow is kinda overhyped https://t.co/A9xXD8D8ME,en,False,1464333082119577602,2021-11-26T20:39:47.000Z,quoted
589,"@andreitaQC Black Widow cambió eso, fue la última película con estreno simultáneo, por eso demandaron a Disney.

Ahora toca esperar 3 meses para que lleguen al streaming, ni modo tocará cine o spoilers.",es,False,1464333001119215616,2021-11-26T20:39:28.000Z,replied_to
590,"I added a few more codes. 
Free Guy GP and Black Widow GP! First come basis #FetchAppFriday #fetchrewards https://t.co/9snMocIqf8",en,False,1464332596612116490,2021-11-26T20:37:51.000Z,quoted
591,I’m in love. Even tho she swung around my neck Black Widow style 🥴,en,False,1464332413371183106,2021-11-26T20:37:07.000Z,replied_to
592,black widow https://t.co/HQkdtkNCuZ,en,False,1464332284002283523,2021-11-26T20:36:37.000Z,quoted
593,Parquet Courts - Black Widow Spider [07:35],en,False,1464332057887186947,2021-11-26T20:35:43.000Z,
594,@harrygalahart a guerra fria de black widow em 1995...,en,False,1464331810381438986,2021-11-26T20:34:44.000Z,replied_to
