possibly_sensitive,created_at,lang,text,tweet_id,type
False,2021-11-28T15:29:39.000Z,en,"RT @RaikiriVA: Hulk x Black Widow NSFW Animation 🔞

""Hulk plays hide the zucchini with Black Widow"" 🥒🍑💦

Original Animation: @ElRecondite…",1464979810627715078,retweeted
False,2021-11-28T15:29:33.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1464979783310213128,retweeted
False,2021-11-28T15:29:20.000Z,en,RT @dallas_comics: Every issue of Black Widow is just me waiting for the amazing two page spread fight scene 😌 https://t.co/bolirtT3e4,1464979732445945857,retweeted
True,2021-11-28T15:29:12.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464979698895699981,retweeted
False,2021-11-28T15:29:07.000Z,ro,"De TikTok al Hollywood; Conoce a Ruth Luján, la ´Black Widow lagunera´ https://t.co/evbq6TF329",1464979675076341761,
False,2021-11-28T15:28:41.000Z,en,@hyukarex black widow lo es todo,1464979566196260868,replied_to
False,2021-11-28T15:28:34.000Z,en,"Crazy how marvel put out Black Widow and Shang Chi back to back and they're opposites in terms of representing and portraying the origin country, language and culture of each of the heroes",1464979539952558084,
False,2021-11-28T15:28:14.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1464979452983611395,retweeted
False,2021-11-28T15:28:07.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1464979425624162308,retweeted
False,2021-11-28T15:26:57.000Z,en,RT @HooleQuinn: Never drawn Black Widow before! This is actually going to be a Christmas present for somebody 😌 https://t.co/a6p5FbIPpH,1464979130781511680,retweeted
True,2021-11-28T15:26:44.000Z,en,"RT @lure_lady: -50% OFF 🙀 ALL VIDEOS❗️
👉https://t.co/amZIHZwlVf https://t.co/OagfrkciVx",1464979078293995530,retweeted
False,2021-11-28T15:26:32.000Z,en,Between Black Widow and Hawkeye I’m really liking that the latest phase of the MCU is showing just how much the regular humans have paid physically to be hanging out with the superpowers,1464979027601592331,
False,2021-11-28T15:26:19.000Z,en,"black widow, trilogy ironman, sama capt. marvel https://t.co/GGSIdS75q7",1464978971913691138,quoted
False,2021-11-28T15:26:16.000Z,pt,No behind the scenes de Black Widow não tem detalhes de como foi gravado a única coisa boa do filme... os créditos de abertura,1464978958106173448,
True,2021-11-28T15:26:06.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464978915273760775,retweeted
False,2021-11-28T15:25:47.000Z,en,"28/11

Marvel Assembled
The making of Black Widow
The making of What if...
The making of Shang-Chi https://t.co/Ye6pCIOWG6",1464978839424180229,replied_to
False,2021-11-28T15:24:16.000Z,en,RT @HooleQuinn: Never drawn Black Widow before! This is actually going to be a Christmas present for somebody 😌 https://t.co/a6p5FbIPpH,1464978453925543936,retweeted
False,2021-11-28T15:23:49.000Z,es,Pensando en los futuros nuevos fans del MCU cuando vean primero la peli de Black Widow y vean la escena post crédito antes de Endgame 😎,1464978343544205319,
False,2021-11-28T15:23:20.000Z,en,@YoRHa0b13 when everyone was doing that black widow vs harley thing i picked black widow bc while i like harley and she has a phd bw wouldve never fallen for da joker like dat… https://t.co/OB4RDOnjk4,1464978219115945992,replied_to
False,2021-11-28T15:23:14.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1464978197519364100,retweeted
False,2021-11-28T15:23:07.000Z,es,"Yo ayer en el GTA: *va con el catsuit a lo Black Widow* *tiene que saltar* SALTO DE VIUDA *muere*

Mira yo ya",1464978166821400579,
False,2021-11-28T15:23:05.000Z,in,terakhir yg hilang emoney black widow dan sekarang yg wonder woman 😡,1464978159388921856,replied_to
False,2021-11-28T15:22:55.000Z,en,Young black widow 💪💪💪💪 https://t.co/yWg0vb9Q0r,1464978117215272964,quoted
False,2021-11-28T15:22:33.000Z,in,"@convomf luca, raya and the last dragons, cruella, black widow, zombies, zombies 2, the watcher, BANYAAKK SI KALAU DISNEY+ MAAH bs nntn film film atau kartun yg dulu suka ditonton",1464978021874487302,replied_to
False,2021-11-28T15:22:13.000Z,en,@ianlovesfilm she was a child and now she's an adult. thor was immediately impressive too so what??? black widow was introduced to us as an adult. so was the original hawkeye.,1464977941906046979,replied_to
False,2021-11-28T15:22:07.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1464977912721903623,retweeted
False,2021-11-28T15:22:00.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1464977885010161668,retweeted
False,2021-11-28T15:21:45.000Z,es,RT @widxwsc: somos conscientes de que black widow fue la primer película de natasha romanoff en donde desataron todo el potencial que tenía…,1464977820648677377,retweeted
False,2021-11-28T15:21:37.000Z,tl,NIREGALUHAN AKO NI SHOBE NG BLACK WIDOW BOBBLE-HEAD. ANG SWEETIE WTH😭❤,1464977788667002883,
False,2021-11-28T15:21:05.000Z,en,RT @AgentedeMarvel_: Black Widow vs Hawkeye https://t.co/9euFCZPoxi,1464977653727961095,retweeted
False,2021-11-28T15:20:43.000Z,en,Never drawn Black Widow before! This is actually going to be a Christmas present for somebody 😌 https://t.co/a6p5FbIPpH,1464977562480824323,
False,2021-11-28T15:20:05.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1464977403038494728,retweeted
False,2021-11-28T15:19:53.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1464977353616998404,retweeted
False,2021-11-28T15:19:15.000Z,en,Black widow by a long shot. But it’s more than fair since we’ve seen WAYYY more character growth from nat🤷🏾‍♀️ https://t.co/FgUjDVySUT,1464977191243067412,quoted
False,2021-11-28T15:18:51.000Z,en,"Gotg2 &gt;GOTG
AMaTW is top tier mcu
Black Widow has some of the best themes in the franchise revolving around women regaining control of their bodies from abusive and controlling men https://t.co/Thoe4I9PWw",1464977090751594499,quoted
False,2021-11-28T15:18:41.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1464977052021374977,retweeted
False,2021-11-28T15:18:16.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1464976945075003394,retweeted
False,2021-11-28T15:18:04.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1464976893510258693,retweeted
False,2021-11-28T15:18:00.000Z,en,Red Guardian Marvel Poster A3 Black Widow Alexei Alanovich Shostakov  #blackwidow #poster #redguardian #23 https://t.co/lexOYBwHZt https://t.co/FUa9iwWmfR,1464976879308394500,
False,2021-11-28T15:17:45.000Z,en,"@ConspiracyVinyl @drewsipher3 @therealsupes I had that kind of thinking when Black Widow came out. And while it wasn’t AS BAD as Captain Marvel, it was still awful. Phase Four can be summed up as follows, “Badly written stories, butchering of the original characters, plot holes, unoriginality, and lack of soul.”",1464976815597002758,replied_to
False,2021-11-28T15:17:23.000Z,en,I’m watching black widow idc that it’s like my 3rd time watching it,1464976724832276488,
False,2021-11-28T15:17:09.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1464976664857759755,retweeted
False,2021-11-28T15:17:05.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1464976646293757955,retweeted
False,2021-11-28T15:17:01.000Z,en,Y’all realize how we kill the ones that are teaching/uplifting our own youth? Black boys took this man’s life. BLACK BOYS took a father from another black boy and little black girl. Black boys turned a black woman into a widow. But even in death YD sends his message; GET PAID. https://t.co/pj0AK16oUE,1464976632318414848,quoted
False,2021-11-28T15:16:53.000Z,en,"Black Widow (pt. 2)
What i don’t like is how quickly Alexi was forgiven. He didn’t deserve to b forgiven that quickly, it felt off. I didn’t rlly enjoy the prison break but I loved seeing Nat in action in the yt suit, same for Yelena",1464976599368052744,replied_to
False,2021-11-28T15:16:53.000Z,en,"Black Widow
They got some good ass child actors, the beginning ALWAYS gets me in my feels. Nat running away, Nat living in the trailer, fighting TaskMaster, Nat &amp; Yelena bonding, Their “mom” being smart and all! Ugh i love it!",1464976596641751052,replied_to
False,2021-11-28T15:16:52.000Z,en,"i’m gonna list Marvel Movies in no particular order
- Iron Man 2
- Captain America: TWS
- Black Widow
- Spider-Man Homecoming
- Shang-Chi
- Avengers: Age of Ultron 
- Avengers",1464976593655238664,
False,2021-11-28T15:16:49.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1464976581823135752,retweeted
True,2021-11-28T15:16:32.000Z,en,"RT @lure_lady: -50% OFF 🙀 ALL VIDEOS❗️
👉https://t.co/amZIHZwlVf https://t.co/OagfrkciVx",1464976508947161093,retweeted
False,2021-11-28T15:16:16.000Z,en,@IGN As a not scientist I can tell you with no evidence the snap could not happen because our reality does not contain a Black Widow to yeet off the cliff for the soul stone.,1464976443583180801,replied_to
False,2021-11-28T15:16:08.000Z,en,"211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america: juyeon
black widow: jacob
hawk eye: kevin
thor: hyunjae
spiderman: younghoon https://t.co/U5e6mR1ZEU",1464976410619965444,
False,2021-11-28T15:15:31.000Z,en,Niggas out here looking like Black Widow with this red hair and black jumpsuit https://t.co/8KhjK2etoM,1464976251773403139,
False,2021-11-28T15:14:59.000Z,en,"Black Widow,Thor,Captain America,Hulk,Hawkeye, Iron Man {} they are my Super Hero!",1464976118382231552,
False,2021-11-28T15:14:42.000Z,in,Sama black widow deh,1464976047426846722,replied_to
True,2021-11-28T15:14:34.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464976016171053059,retweeted
False,2021-11-28T15:14:19.000Z,en,RT @AgentedeMarvel_: Black Widow vs Hawkeye https://t.co/9euFCZPoxi,1464975952673329153,retweeted
False,2021-11-28T15:13:41.000Z,en,Black widow https://t.co/BIgnb1WVZI,1464975790618075145,quoted
False,2021-11-28T15:13:06.000Z,es,"RT @romanoffreedom: les duele Black Widow pq supero a las primeras dos de Thor, las ultimas dos de Iron Man y la primera de Capitán América…",1464975644534657029,retweeted
False,2021-11-28T15:13:02.000Z,en,RT @BootlegGirl: The celebrity around Black Widow that seems to exist actually makes sense if you consider that 1) she’s hot 2) her politic…,1464975630685069312,retweeted
False,2021-11-28T15:12:56.000Z,es,RT @widxwsc: somos conscientes de que black widow fue la primer película de natasha romanoff en donde desataron todo el potencial que tenía…,1464975605212979201,retweeted
False,2021-11-28T15:11:18.000Z,en,"@convomf person : jj
character : black widow
food : ayam
film : all mcu films
game : homescapes
place : kamar kos",1464975191746879489,replied_to
False,2021-11-28T15:11:11.000Z,en,"RT @Shamitasmyqueen: @ArishaNavaid28 Widow black 
REIGNING QUEEN SHAMITA",1464975163397578755,retweeted
False,2021-11-28T15:10:41.000Z,en,loki and black widow should switch bc that movie was #horrible and you can't tell me otherwise https://t.co/qvQd55xW1U,1464975036352118784,quoted
False,2021-11-28T15:09:40.000Z,en,@ABeardedKing Black Widow just wasn't that interesting of a movie. The plot was very flatline. Only character that you had any investment in was Pugh's character,1464974781334306817,replied_to
False,2021-11-28T15:09:27.000Z,en,"Parquet Courts - Black Widow Spider   
#nowplaying
#wodustudios #collegeradio 
#listenlive",1464974725315276800,
False,2021-11-28T15:08:49.000Z,es,"les duele Black Widow pq supero a las primeras dos de Thor, las ultimas dos de Iron Man y la primera de Capitán América, en fin Natasha the better protagonist avenger",1464974568884301835,
False,2021-11-28T15:08:29.000Z,en,Finally getting around to watching Black Widow and Florence Pugh is definitely my favorite part,1464974484838957060,
True,2021-11-28T15:08:19.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464974443885727747,retweeted
False,2021-11-28T15:08:15.000Z,en,RT @MCUPerfectGifs: Black Widow (2021) https://t.co/V75Obwkmim,1464974425942540288,retweeted
True,2021-11-28T15:07:48.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464974313161953281,retweeted
False,2021-11-28T15:07:18.000Z,en,"RT @blakerspalding: I’m more afraid of the constitutionalist sheriffs in my rural Utah county than I am of rattlesnakes, mountain lions, ex…",1464974185826902024,retweeted
False,2021-11-28T15:07:14.000Z,en,@Hellhasaminibar Damn that reminds me of the cancelled Black Widow movie david hayter was supposed to write and direct in the early 20’s. It was going along well and they finished the script but one weekend Aeon Flux and Bloodrayne came out and they bombed so The movie was cancelled.,1464974171268685840,replied_to
False,2021-11-28T15:07:02.000Z,en,@ItsSohrah @amirxgot @hawkeyeofficial @disneyplus i would love to see u fight black widow. shes one of the most deadly women in the mcu.,1464974120446169089,replied_to
False,2021-11-28T15:06:54.000Z,en,RT @bryanyang: Black Widow should have immediately fucked and killed Spider-Man when she met him.,1464974084979236864,retweeted
False,2021-11-28T15:05:16.000Z,en,A civilian try to kidnapped Black Widow son https://t.co/yEpjnl5veU,1464973675128504320,quoted
False,2021-11-28T15:05:15.000Z,en,"@FredFujita @THERossAlbright @maxmead_4507 @hawkeyeofficial @disneyplus even then she still gets hit, shes not a black widow but she can hold up her own to a certain extent",1464973669310943233,replied_to
False,2021-11-28T15:04:00.000Z,en,"@FormerlyCBM I just watched black widow the other night, I was super duper disappointed. I really wanted it to be good &amp; it was so meh",1464973353677168640,replied_to
False,2021-11-28T15:03:53.000Z,en,"@ArishaNavaid28 Widow black 
REIGNING QUEEN SHAMITA",1464973327156527113,replied_to
True,2021-11-28T15:03:26.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464973214598242311,retweeted
False,2021-11-28T15:02:26.000Z,en,"For me no tbh
Especially Wanda vision and black panther both have atrocious third acts and no way in hell can be considered masterpiece
And black widow was very meh tbh
And for me personally antman and the wasp should be deleted from the universe
That movie is so fucking bad-2/10 https://t.co/T4NOJtI8yC",1464972960909905921,quoted
False,2021-11-28T15:02:26.000Z,cy,Black Widow &amp; TFATWS https://t.co/dOvdcQDx3O,1464972960897191941,quoted
False,2021-11-28T15:02:26.000Z,en,@aprettybrowngrl Lol same. I migh have to start with doctor strange today. At some point shang-chi and black widow will be watched,1464972960092106757,replied_to
False,2021-11-28T15:02:16.000Z,en,This was my biggest issue with Black Widow https://t.co/h00ZeCiBnf,1464972919789047811,quoted
False,2021-11-28T15:02:02.000Z,en,"RT @hyunjaemwohae: sangyeon’s answers:

Q. if tbz were marvel heroes?

iron man- sangyeon 
captain america- juyeon
black widow- jacob
hawke…",1464972861026697223,retweeted
False,2021-11-28T15:01:56.000Z,en,"Hopefully the coast clears soon for #BlackWidow! Check out this awesome cover for Black Widow #15 from @jfornes74, available for preorders on our website! And check out @79SemiFinalist and @LaraWest who did the writing and art for this series!

@Marvel #comic #MarvelComics #spy https://t.co/liLL8DZm8W",1464972835122724870,
True,2021-11-28T15:01:03.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464972612963127301,retweeted
False,2021-11-28T15:00:51.000Z,en,"RT @TheDisInsider: Best Supporting Actress (Feature Film)

- Awkwafina (Raya and The Last Dragon)

- Emma Thompson (Cruella)

- Meng'er Zha…",1464972564778917893,retweeted
False,2021-11-28T15:00:50.000Z,en,"RT @MCurleyfries: #9 JUNGLE CRUISE
$117 million

Black Widow demonstrated that simultaneous theatrical and PVOD releases could be very succ…",1464972556771868678,retweeted
False,2021-11-28T15:00:11.000Z,en,RT @AgentedeMarvel_: Black Widow vs Hawkeye https://t.co/9euFCZPoxi,1464972396004265986,retweeted
False,2021-11-28T15:00:06.000Z,fr,"Je viens de pleurer devant endgame, je vais maintenant regarder black widow … je vais re pleurer 😭",1464972375598972935,
False,2021-11-28T14:59:34.000Z,es,Acabo de terminar Black widow 10/10,1464972239737171972,
False,2021-11-28T14:59:33.000Z,en,RT @starforcebinary: Love that this year gave us the original and new Black Widow and Hawkeye duos in their own stories finally https://t.c…,1464972235010187280,retweeted
False,2021-11-28T14:59:10.000Z,en,Black Widow vs Hawkeye https://t.co/9euFCZPoxi,1464972140776771586,
False,2021-11-28T14:58:38.000Z,en,"Black Widow ❤️

Layout credit:
Header: thudersthor (Tumblr)
DP: babyflowers (Tumblr) https://t.co/GBegXqqnBu",1464972003132121088,replied_to
False,2021-11-28T14:57:46.000Z,en,@RokhayaDiallo @PostOpinions venomous black widow?,1464971787654078472,replied_to
False,2021-11-28T14:57:29.000Z,en,Trying to sneak in wandavision and black widow like that 💀 https://t.co/mFnWOvSp5k,1464971715478532102,quoted
False,2021-11-28T14:57:26.000Z,en,@clarasagatha real talk they hate the black widow fandom too. you should’ve seen the black widow bear. it’s terrifying.,1464971702308249600,replied_to
False,2021-11-28T14:57:05.000Z,en,"''Thinking back into Victorian literature and Victorian norms, a widow wore black for a certain period of time etc. There was almost a manual for grief. Grief had a sort of...receptacle'' @KitdeWaal https://t.co/e6UKBBG7Xw",1464971615331094539,
False,2021-11-28T14:55:56.000Z,tl,I love Marvel movies pero tinatamad ako panuorin ang Black Widow.,1464971324632141824,
False,2021-11-28T14:54:32.000Z,en,@ocdindeed @wordninja_ali @bookjunkie1975 @fardareismai2 Yes. I’m still a bit salty about how long they postponed the Black Widow solo film and what they did to her in Endgame so I haven’t seen that. Or particularly want to.,1464970971501236233,replied_to
False,2021-11-28T14:50:15.000Z,en,@redead_v2 @ManMilk2 That's my head canon for bruce banner and black widow.,1464969896698257411,replied_to
False,2021-11-28T14:49:28.000Z,en,"Black widow,khatron ke Khiladi,yo ke hua bro yeh sab karneke baad bhi award winning interior designer..nalla haters you should stay away from us..
REIGNING QUEEN SHAMITA
#ShamitalsTheBoss #ShamitaShetty #ShamitasTribe #BNQueenShamita https://t.co/Iy9CJj5zSC",1464969696633970688,quoted
False,2021-11-28T14:49:08.000Z,en,Black Widow https://t.co/HIjI4MW9Sp,1464969614245330946,quoted
False,2021-11-28T14:45:07.000Z,en,"Black Widow,Thor,Captain America,Hulk,Hawkeye, Iron Man {}",1464968602386579456,
False,2021-11-28T14:44:58.000Z,tl,"GAGO naligaw kami sa sine like instead na black widow, dun kami sa blackpink the movie napadpad 😭😂 gagi may naka bp shirt pa tas may nagdala rin ng lightstick plsss",1464968566013591553,
False,2021-11-28T14:44:38.000Z,tr,"Örümcek tarafından ıssırıldım az önce , yandınız black widow  geliyo ulan .",1464968483805016065,
False,2021-11-28T14:42:20.000Z,en,The way I cannot stand Black Widow woooo,1464967903132876803,
False,2021-11-28T14:41:59.000Z,en,black widow was so good 😭😭,1464967813194723341,
False,2021-11-28T14:41:15.000Z,en,@castree_janet Lil bit...Black Widow,1464967629152604163,replied_to
False,2021-11-28T14:41:15.000Z,en,"@lingerie_addict Of the original avengers.... were any of their families 'struggling' ? I mean Hawkeye's family seemed to be pretty comfortable. Cap and Black Widow didn't have a family, Tony DID offer to take Banner in. And Tony did pay for the tower, and the food, and the damages,...",1464967628804575238,replied_to
False,2021-11-28T14:40:39.000Z,in,"@abcyeonjun Aku yg blm loki, black widow, shang chi, eternals, venom, skrg lg tayang hawkeye😭😭😭😭😭 banyak ketinggalan huaa",1464967477264195586,replied_to
False,2021-11-28T14:40:15.000Z,fr,"@pr7_ Vivement Spiderman ! (or not, j'ai peu d'espoir vu l'enchaînement Black Widow / Shang-chi / Venom)",1464967377347661831,replied_to
False,2021-11-28T14:38:41.000Z,en,"The celebrity around Black Widow that seems to exist actually makes sense if you consider that 1) she’s hot 2) her politics are going to be nebulous by virtue of, her backstory and 3) she’s basically known to be their “Q” except correct",1464966982864801797,replied_to
False,2021-11-28T14:38:26.000Z,en,@psychodriver614 I've not seen Black Widow 😬😬,1464966920738856975,replied_to
False,2021-11-28T14:38:02.000Z,en,"@Averag_enjoyer1 Only got $25 on me, so I could only get one. I'm thinking either Nightwing or Black Widow",1464966820390178819,replied_to
False,2021-11-28T14:36:16.000Z,es,"@Batman_GothamBW Por lo visto se rumorea que saldrá en varios capítulos Yelena Belova, conectado el final de Black Widow, así que creo que se pondrá aún mejor 🔝",1464966374627885061,replied_to
False,2021-11-28T14:35:11.000Z,en,@YunhoTheOne black widow?,1464966102828519431,replied_to
False,2021-11-28T14:33:28.000Z,en,"phase 4 lol i dont even watch black widow (bc i refuse to go to cinema), but this time i'm just gonna... 🤷🏻‍♀️

the movie finished at 6 after several blackouts. the audience were madddd lol few seconds got skipped. shiz. 🥴

then we go home and i'm v cold but i took shower now

bye",1464965671423381504,replied_to
False,2021-11-28T14:33:14.000Z,en,"sangyeon’s answers:

Q. if tbz were marvel heroes?

iron man- sangyeon 
captain america- juyeon
black widow- jacob
hawkeye- kevin
thor- hyunjae
spiderman- younghoon or jacob? the connecting line is vague bc it’s in between 🥲

211128 Everline #THEBOYZ #SANGYEON 
(c) 📷 jeju_entj https://t.co/3v8UtXEK3r",1464965614678654986,
False,2021-11-28T14:33:05.000Z,nl,"@Mjs7019 Captain Marvel, Black Widow, Wonderwoman,  Supergirl of Batgirl. 
Catwoman heb ik ook wel iets mee, maar die is meer vigilante dan weer een schurk en dan weer heldin.",1464965577018069000,replied_to
False,2021-11-28T14:32:44.000Z,es,"@PH0NETAG aún no tiene mucha forma la fase 4 y no se sabe exactamente la cronología, yo diría que la veas casi cómo fueron saliendo: wandavision, fatws, spiderman 2, loki, what if, (no sé si viste black widow después de civil war, si no la puedes poner aquí), shang chi, eternals y hawkeye",1464965486043561992,replied_to
False,2021-11-28T14:31:39.000Z,en,Now playing: Black Widow Spider by Parquet Courts,1464965215754371075,
False,2021-11-28T14:30:04.000Z,tl,SANA ALL may worth it panuorin sa sinehan apat sinehan dito sa tagaytay dalawa lang bukas parehong black widow pa,1464964815831457795,
False,2021-11-28T14:29:47.000Z,en,@jayavman03 Appo vijay'eh black widow ah potruvom,1464964745463742472,replied_to
False,2021-11-28T14:28:24.000Z,en,Review: Black Widow (2021) https://t.co/Z7jymucm9r,1464964397189648393,
False,2021-11-28T14:27:01.000Z,en,Black Widow https://t.co/h32o0uNCdW #BlackWidow,1464964049326813190,
False,2021-11-28T14:26:32.000Z,en,Black Widow should have immediately fucked and killed Spider-Man when she met him. https://t.co/9Vd5uYazy9,1464963928467939328,quoted
False,2021-11-28T14:26:07.000Z,en,"@WeTheWatch @UpToTASK i mean she’s a black widow, she shouldn’t be manipulated this easily. i think that it would make more sense for her to believe the avengers over valentina. defend their shitty writing and it only gets shittier 🤷🏻‍♂️",1464963823849377799,replied_to
False,2021-11-28T14:26:02.000Z,en,"@JSonnenblick some folks go to the filmmakers’ point (excuse?) about the Black Widow movie coming up (at the time) as a “reason.” As in she’s got a solo movie, it’s all good. idk. That’s a weird justification for me.",1464963802705842176,replied_to
False,2021-11-28T14:25:11.000Z,pl,@slutformcucast @rosesforhazz kojarzy mi sie albo black widow albo the 100,1464963586267222020,replied_to
False,2021-11-28T14:24:56.000Z,en,"ymir, historia, annie and hitch but they're the black widow brigade",1464963524971667460,
False,2021-11-28T14:24:23.000Z,en,"@TheBexecutioner I wouldn't say it's a must, especially if you've already seen Black Widow. It's really just a few tiny pieces that I believe are building towards something specific down the road.",1464963386635177987,replied_to
False,2021-11-28T14:22:42.000Z,es,"@MujerCarmesi Concuerdo, hace poco la ví también y me pareció muy buena, luego me chuté Black Widow porque no pude verla en su estreno y también me gusto mucho 🍿😉👌🏽",1464962962645467136,replied_to
False,2021-11-28T14:20:27.000Z,en,"@BlackwellJudyn The Hulk and Black Widow romance... that was so purely him. The nerdy guy gets the sexy tough girl, nothing wrong with that but it was so horribly written. Banner falling on her *groan* And ofc the whole ""I understand being a monster bc I'm infertile"" bit. Yikes.",1464962397265924099,replied_to
False,2021-11-28T14:20:15.000Z,en,Checked out black widow last night. I see what they tried to do there but the movie was mid to me.,1464962344447094797,
False,2021-11-28T14:19:34.000Z,en,@TheBexecutioner Ah. Hmm. That kinda sorta is tired to Hawkeye. Or a character from it is. Black Widow also. Though none of that has come up yet in the two episodes that are out.,1464962175399862273,replied_to
False,2021-11-28T14:18:25.000Z,en,"One of the best exchange which is giving lot of free coins to you so signup and trade your money on this #Huobi exchange 

Link : https://t.co/FoKJNKkSaq Widow&amp;avatar=6

#Altcoins #Airdrop #BTSARMY #cryptocurrency https://t.co/nUgixpqKJp",1464961882251354119,
True,2021-11-28T14:16:00.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464961277420138502,retweeted
False,2021-11-28T14:15:56.000Z,en,"DC.

The characters of Batman, Superman and Wonder Woman are more important than the actors who play them.

You can't say that for characters like Iron Man or Black Widow, who wouldn't be nearly as popular without Robert Downey Jr. or Scarlett Johansson. https://t.co/iifRzhQG25",1464961259749748741,quoted
False,2021-11-28T14:15:31.000Z,en,when i end up making a black widow cosplay then what,1464961154976034824,
False,2021-11-28T14:15:03.000Z,en,RT @Wanderlustluca: Black Widow without her suit 👀 https://t.co/F7IDzihPoo,1464961036868780033,retweeted
False,2021-11-28T14:14:41.000Z,es,capitan america 1 me parece bastante embolante pero la del soldado del invierno la verdad q una joyita mi alma le pertenece a black widow,1464960944266747906,replied_to
False,2021-11-28T14:14:32.000Z,en,@ShiinaBR SBMM to be removed or the original Black Widow to return,1464960907595948038,replied_to
False,2021-11-28T14:14:27.000Z,en,"@TBranin @lingerie_addict @arthur_affect daddy issues ruining their lives &amp; the world
Iron Man✅
Black Panther✅
Spiderman✅(sort of)
Starlord✅

suspiciously similar trope:
- why Scarlet Witch &amp; Quicksilver fell in with Hydra
- why Black Widow had to go visit her family (I don't want to see it, but it's in the trailer)",1464960885718401027,replied_to
False,2021-11-28T14:14:18.000Z,en,"@UlyssesArtist 1) Ultron would be menacing and dark. 2) Wanda, Pietro and Vision would be major characters, not minions and sidekicks.  3) No Hulk/Black Widow romance. Boom. You have a better movie already",1464960846812094473,replied_to
False,2021-11-28T14:12:54.000Z,en,"endgame was just alright
black widow was boring
the falcon and the winter soldier added basically nothing to phase 4 and was boring
nerf captain marvel
loki was good you guys are just mean
sylvie is annoying af tho and anyone who ships sylkie,, Gross https://t.co/zFNBT9H31M",1464960494129852420,quoted
False,2021-11-28T14:12:47.000Z,it,RT @1dntbctc: ho così tanta voglia di andarmi a riguardare black widow,1464960468066484227,retweeted
True,2021-11-28T14:12:37.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464960425703915524,retweeted
False,2021-11-28T14:12:14.000Z,en,@_mordoklejka @rosesforhazz Black Widow,1464960327653761029,replied_to
False,2021-11-28T14:11:58.000Z,en,"@kochamnarzekac 1 Shang chi
2 Eternals
3 Black Widow
4 Hawkeye
5 WandaVision
6 tfatws
7 What if 
8 loki",1464960261224382470,replied_to
