possibly_sensitive,created_at,lang,tweet_id,text,type
False,2021-11-27 21:12:44+00:00,en,1466153314488311808,"Lots of people have actually been naming their pets ""Fauci"" and ""Covid"" over the past two years 🤦 https://t.co/bbRCM2ojP5 via @Not_the_Bee",
False,2021-11-27 21:12:44+00:00,en,1466153314412908554,I don’t have covid 🎊,replied_to
False,2021-11-27 21:12:44+00:00,en,1466153313280405504,"@iamchanteezy Weren't we memorializing 400k Covid deaths on 01/19/21, so that was still under Trump, Biden's admin accounts for 380k+, what am I missing in my math... 400&gt;380?",replied_to
False,2021-11-27 21:12:44+00:00,es,1466153312412213257,"#Entérate Desde la madrugada de este primero de diciembre, cientos de adolescentes de 15 a 17 años de edad, de la zona conurbada Guadalupe-Zacatecas, acudieron al Palacio de Convenciones a solicitar la vacuna contra COVID-19. #NTR 
📰https://t.co/17Oo9adzWa https://t.co/3TnYRxtHTW",
False,2021-11-27 21:12:44+00:00,pl,1466153312026349576,"Jak chodzi o epidemię, to największy żal do PO i PSL mam o to, że nie zaszczepili społeczeństwa p-ko głupocie, choć mieli na to 8 lat.

No i teraz grasują mutacje tylu wariantów debili, że covid przy nich, to jak trądzik młodzieńczy.",
False,2021-11-27 21:12:43+00:00,en,1466153311573196801,$INO INOVIO Says Is &amp;#x27;rapidly moving to evaluate its COVID-19 DNA vaccine candidates INO-4800 and INO-4802 against the emerging B.1.1.529 (Omicron) variant&amp;#x27; https://t.co/FaLqvA0O8i,
False,2021-11-27 21:12:43+00:00,en,1466153311485059073,"Trump needs to be sued by all those he knowingly exposed to his Covid . Reporters were exposed when trump spoke with them maskless, Gold Star families, etc. Biden and his family snd staff.",
False,2021-11-27 21:12:43+00:00,und,1466153311195779076,#COVID19 #Covid_19 #coronavirus #OmicronVarient #Omicron #OmicronVariant  #CuidaTuSalud #OMS #Riesgo #Salud #QuedateEnCasa #Noticias #ULTIMAHORA https://t.co/ifJKTuUSlZ,
False,2021-11-27 21:12:43+00:00,und,1466153309853696004,https://t.co/ZoNxOhsPhK,
False,2021-11-27 21:12:42+00:00,und,1466153307596935173,@501Awani https://t.co/oksQ4gjQF7,replied_to
False,2021-11-27 21:12:42+00:00,en,1466153307454390275,"The TSA screened 2.45 million airline passengers on Sunday, the highest number of daily passengers since the start of the COVID-19 pandemic. The tally was the highest for one day since February 2020. With the new variant #Omicron a lot of uncertainties.",
False,2021-11-27 21:12:42+00:00,es,1466153307320332297,"Gente, tanto de caso de covid de novo no mauriti. QUE MEDO",
True,2021-11-27 21:12:42+00:00,und,1466153306020003852,@realTomBohn @ChristophBrhle1 @welt https://t.co/qGCPzkfeuY,replied_to
False,2021-11-27 21:12:42+00:00,en,1466153305931931649,@vodynavo They are but I very much want to beat covid so we can get back to climate problems.,replied_to
False,2021-11-27 21:12:42+00:00,en,1466153305256640518,"""Your Thursday Briefing"" by Melina Delkic via NYT https://t.co/Y9AjX019hN",
False,2021-11-27 21:12:42+00:00,en,1466153304296235013,BREAKING: Emi Martinez has tested negative for COVID-19 because the keeper is incapable of catching anything,
False,2021-11-27 21:12:42+00:00,es,1466153304036098056,"@Jahel_Jahel No creo que más que los muertos por COVID, pero bueno...",replied_to
False,2021-11-27 21:12:42+00:00,fr,1466153303847407623,@LFactuels @GilbertDeray Il n y a plus de. cas de covid en Afrique ?,replied_to
True,2021-11-27 21:12:42+00:00,pl,1466153303432212485,"Coś się zaczyna sypać ta narracja...

https://t.co/Io9XrF8nyY",
False,2021-11-27 21:12:41+00:00,es,1466153302811455493,"@Claudiashein @GobCDMX No permite otras actividades como por ejemplo poner la pista de hielo, segun usted por temas de covid, pero si reúnen a cientos de persona para la ""celebración"" de algo o alguien que no a dado buenos resultados al pais 🤦🏽‍♀️ que mal estamos ME DUELES MÉXICO 🥺",replied_to
False,2021-11-27 21:12:41+00:00,es,1466153302341607424,"&lt;Todos los casos confirmados de Omicron en Europa son personas ""asintomáticas o con síntomas leves""&gt;
https://t.co/AovxuEdkl1
#EU #Covid",
False,2021-11-27 21:12:41+00:00,en,1466153302341603336,Worshiping in person! 9:30 am on Sunday - Adults provide proof of covid vax and wear a mask - children wear a mask!  Looking forward to seeing you on the 2nd Sunday in Advent!,
False,2021-11-27 21:12:41+00:00,fr,1466153301225914370,"@f_philippot Si le covid vient du pangolin, faut il vacciner les pangolins ? Si on souhaite empêcher la transmission du virus c'est ce qu'il faudrait faire..",replied_to
False,2021-11-27 21:12:41+00:00,tr,1466153300684902405,Kendilerini herkesin korktuğu kimsenin dışarı çıkamadığı zaman covid hastalarinin evine gönderdiğiniz asla şikayetçi olmayan canla başla mücadele eden alkışladığız diğer sağlık calişanlarınızı unutmamanızı diliyoruz #SağlıkcınınOyuYok,
False,2021-11-27 21:12:41+00:00,und,1466153300068241411,https://t.co/utyqKfxJMq https://t.co/oZcUHCLwXz,
False,2021-11-27 21:12:41+00:00,nl,1466153299300818949,"Europese luchthavens zijn boos over inreisverboden die in verband met de KLM-variant uit zuidelijk Afrika zijn opgelegd.
Het is ook revolutionair dat je geen covid-varianten zou mogen invliegen terwijl de luchtvaart daar zoveel ervaring mee heeft.
@KLM @Schiphol",
False,2021-11-27 21:12:40+00:00,en,1466153299153928194,Bring back pre Covid Twitter,
False,2021-11-27 21:12:40+00:00,en,1466153298528911361,"@POTUS you used the covid for political gains last year, imagine using the death and suffering of your people for political gains",replied_to
False,2021-11-27 21:12:40+00:00,en,1466153298201825282,@DanielaNadj You'd have been at home moaning on social media with or without Covid,replied_to
False,2021-11-27 21:12:40+00:00,en,1466153296415109131,@WeetabixA @SkySportsPL Well your brain close doesn't because people weren't dying abruptly from heart attacks in stands before the vaccine was introducced. Covid doesn't cause heart attacks.,replied_to
False,2021-11-27 21:12:40+00:00,es,1466153295697924098,El covid me multiplicó el trabajo por mil. Por si no me ven en diciembre.,
False,2021-11-27 21:12:40+00:00,en,1466153295651741711,"If you block the Auschwitz Memorial for criticising you for comparing scientists to Nazi doctors, when they try to stop the spread of Covid-19, you no longer get to claim any sort of moral authority https://t.co/ih5HbVmIid",quoted
False,2021-11-27 21:12:40+00:00,en,1466153295563661329,"@jacktheclad @StevenBoutelle @guardian And imagine all the people who couldnt get cancer screening. Or the ODs and suicides.

Again, I didnt kill anyone, nor did you.

You let them convince you you did!

95% of them had comorbilities. Hardly anyone dies just from covid.

Stop drinking the punch,",replied_to
False,2021-11-27 21:12:39+00:00,en,1466153293646757892,Exclusive: Covid Vaccines Failed to Lower America's Excess Mortality Rates in 2021 https://t.co/SIcYCBqTnz Fauci LIED~ People DIED! Let’s not forget the gruesome experiment on beagle puppies. With your tax $!,
False,2021-11-27 21:12:39+00:00,und,1466153293609160704,@ilfaitbeau75 @Marc04771855 @LLP_Le_Vrai @Annie26971298 https://t.co/5MSlUv6RRD,replied_to
False,2021-11-27 21:12:39+00:00,en,1466153292657045508,@TMZ_Sports Covid is the only thing LeBitch ever got from China that wasn't made by enslaved children,replied_to
False,2021-11-27 21:12:39+00:00,en,1466153292287946760,Polish Anti-Vaxxer Leader Dies From COVID https://t.co/I5K1um48qq,
False,2021-11-27 21:12:39+00:00,en,1466153291641991176,@chipfranklin Aww….  I thought they pray the Covid away,replied_to
False,2021-11-27 21:12:39+00:00,en,1466153290970779648,@NickRiccardi @greg_ip Klain thinks he has to say things like that but even the utterance of “stronger COVID measures” again for Omicron will send Democrats to heavy unexpected retirements. It’s just laughable.,replied_to
False,2021-11-27 21:12:38+00:00,tr,1466153289335152649,"Daha geliştirilme aşamasında olan aşıdan da prim yapmazsın ya, binlerce covid hastasının servislerde yoğun bakımlarda başında kim bekledi acaba, sahada aktif olarak kimler çalıştı. Bu tarz yarıştırmalar çok anlamsız gerçekten leş gibi ortam",replied_to
False,2021-11-27 21:12:38+00:00,en,1466153289255378951,We got 1 (ONE) day to see our families and had to see all our friends on an iPad..not even nye could I have drinks with neighbors!! What fucking guidance did they follow that we couldn’t! Fucking disgusts me! https://t.co/34kAhdgsLZ,
False,2021-11-27 21:12:38+00:00,en,1466153288013914120,"‘We want to know why the UK has had two and a half times as many Covid-19 infections as the most heavily-infected European country since your “Freedom Day” farce.’ 
👇🏽 https://t.co/qMJRWBHyfG",quoted
False,2021-11-27 21:12:38+00:00,es,1466153287741288464,"#PolemosInforma

El ministro de Salud, Hernando Cevallos, anuncia que la exigencia del carnet de vacunación contra el COVID-19 para  ingresar a lugares cerrados se ha adelantado y regirá desde este viernes 10 de diciembre.

#PolemosMasQueDerecho https://t.co/ZllTSt2Qx1",
False,2021-11-27 21:12:37+00:00,en,1466153285912518666,"#COVID19 Omicron variant threatens to intensify supply shortages and inflation, OECD warns https://t.co/gAombOpCWc h/t Mary Wilson #covidvariant",
False,2021-11-27 21:12:37+00:00,en,1466153284624809986,"Biden on report Trump tested positive for Covid-19 ahead of 2020 debate: 'I don't think about the former President'

FORGET ABOUT THAT F****** LIAR

https://t.co/3ZnAqDKdOF",
False,2021-11-27 21:12:37+00:00,en,1466153284280848386,Important COVID-19 Vaccines &amp; Booster Update from The Childcare Health Program at UCSF: https://t.co/F5NOuKGlF6,
False,2021-11-27 21:12:37+00:00,en,1466153284218114048,"@_williamdoyle @theQuietus Regardless of covid, these last few months have been a blast for gigs and gig at @thehugandpint on Sunday maybe best gig of the year plus live online launch of album was top notch 
4th time seen live &amp; once live online 👏👍🏽✊🏾",replied_to
False,2021-11-27 21:12:37+00:00,en,1466153283651870734,"If this is true, will people still stand by #BorisJohnson? #Covid_19 #COVID19 https://t.co/ywvCrJMsEZ",quoted
False,2021-11-27 21:12:37+00:00,es,1466153283492278274,"#EstamosenContingencia

#ReporteCOVID19

▶️Suma #Puebla 17 nuevos casos de #COVID19 y 2 decesos en un día

▶️El acumulado de casos positivos es de 122 mil 854 y 16 mil 173 defunciones por #coronavirus @SaludGobPue @JAntonioMtzGa 

✍️@alecafierro
https://t.co/zazK0uoE2a",
False,2021-11-27 21:12:37+00:00,en,1466153283261714441,"@FoxBusiness So you will get your covid booster every 3 months and your omiCON variant booster every 3 alternate months.
What next 🤦🏻‍♀️",replied_to
False,2021-11-27 21:12:37+00:00,pt,1466153283123392516,FIQUE ATENTO:  Saúde do Estado realiza esclarecimentos sobre passaporte de vacinação e combate a Covid-19 no Acre https://t.co/pAejpzI4Im,
False,2021-11-27 21:12:37+00:00,en,1466153282854862859,"@CC_Baxter35 @FrancisBoulle But cigarettes can be smoked many places. And these small restrictions that have been in place have not curbed death. With very few mandates.Since that kills more people than COVID and you're not worried,it exposes the farcical argument.Smokers,drinkers,overeaters fill hospitals.",replied_to
False,2021-11-27 21:12:37+00:00,en,1466153282582290439,"SHOUT OUT to Delegate @jaredssolomon for meeting with @montgomerycoll Poli students to discuss MARC Train, child care, &amp; food security legislation, community college access &amp; affordability, new Covid variants, differences between Democrats &amp; Republicans, &amp; ""honest disagreement."" https://t.co/rBeuiatTw7",
False,2021-11-27 21:12:36+00:00,en,1466153282351554567,@IMDb @TomHolland1996 @Zendaya @SpiderManMovie @SonyPictures #AskTomAndZendaya  how did it feel to step back into your character's shoes after covid and these difficult years?  #SpiderManNoWayHome,replied_to
False,2021-11-27 21:12:36+00:00,fr,1466153281214984201,tous le monde a le covid c'est n'importe quoi comment ça repars salement fort là bref vacciné vous,
False,2021-11-27 21:12:36+00:00,en,1466153281210748933,What if every Covid jab was rewarded with a mug of nsenene?,
False,2021-11-27 21:12:36+00:00,es,1466153278861885448,#CaraotaShow  | Aislada: Miss Francia quedaría fuera del Miss Universo tras dar positivo al Covid-19 .- https://t.co/tm4hbm77YZ,
False,2021-11-27 21:12:36+00:00,es,1466153278375350287,Mi hermanito ya tiene su vacuna de covid !! 🤭🤭🥰🥰,
False,2021-11-27 21:12:36+00:00,en,1466153278299856904,"misdiagnosis of ""COVID-19"", and the continuance of true, artificially-induced COVID-19.",replied_to
False,2021-11-27 21:12:35+00:00,en,1466153277981085698,"By the way, official reason by the police to detain the protesters were ""breach of the COVID quarantine regime"". Do you really think that governments will let go of this pandemic? Haha, yeah, right.",
False,2021-11-27 21:12:35+00:00,en,1466153277922418688,I’m excited for Covid Pi… the memes alone will be worth it https://t.co/GGFdndqVb7,
False,2021-11-27 21:12:35+00:00,en,1466153277708554249,omicron covid variant  https://t.co/sLnvT011Kw,
False,2021-11-27 21:12:35+00:00,en,1466153275481370630,@POTUS Now do 2020 Covid shutdowns...,replied_to
False,2021-11-27 21:12:34+00:00,en,1466153272977276936,"First #OmicronVariant has been detected in the US. 
#COVID19 

https://t.co/kvmu9i42JZ",
False,2021-11-27 21:12:34+00:00,en,1466153272847310861,@bloodraven43 @aetiology Hell is a good place compared to the current fascist #InterNationalSocialism https://t.co/91p0y5pojx,replied_to
False,2021-11-27 21:12:34+00:00,en,1466153272717156352,"EU countries should consider mandatory vaccination to combat Covid and the Omicron variant, Usurla Von der Leyan, the head of its Commission has said
https://t.co/efMuocf4xt",
False,2021-11-27 21:12:34+00:00,en,1466153272301920258,"$DARE The Daily Biotech Pulse: Valneva Inks COVID-19 Vaccine Supply Contract In Europe, I-Mab Spikes On China Deal, DermTech Sinks On Guidance https://t.co/AEVQ9vSm2i",
False,2021-11-27 21:12:34+00:00,en,1466153271035404292,"Today is World Aids Day but Covid19 boxed #HIV / #AIDS  into oblivion. 

We managed the spread of HIV through responsible behavior, not through vaccines, we can do the same with Covid.",
False,2021-11-27 21:12:34+00:00,en,1466153270741811208,"Labour look to be running a four point strategy:

A) Harange the government on its competence - mainly on issues that have been affected by Covid etc - but chip away nonetheless.

B) Constantly invent and promote corruotion/sleaze stories. But leave them to @AngelaRayner

1/3",
False,2021-11-27 21:12:34+00:00,en,1466153270427095041,"Vaccination does not mean shit to me cause y’all niggas are still contracting, spreading and dying from COVID. Everyone should be wearing a mask and staying away from crowded areas where they can’t social distance imo, vaccinated or not",
False,2021-11-27 21:12:33+00:00,en,1466153269256867848,"With developing nations unable to access COVID vaccines, Omicron could present a major problem. Here's why https://t.co/BAfobLyIAl via @ABCaustralia",
False,2021-11-27 21:12:33+00:00,en,1466153266623000586,Didn't @POTUS say he was going to crush Covid?  @PressSec @TheDemocrats https://t.co/DM8Giks3Rr,quoted
True,2021-11-27 21:12:32+00:00,fr,1466153264836231174,@antisoleil @barriere_dr Il y a un bon 40% d'hospitalisation du au covid de 2xvacc. https://t.co/a7ENiYHE6Z,replied_to
False,2021-11-27 21:12:32+00:00,en,1466153264727015424,@ProgressTroll When was the first? And the second was his editorializing the covid vaccine article?,replied_to
False,2021-11-27 21:12:32+00:00,en,1466153264714596353,"@RogerMarshallMD I’m old &amp; got Covid shot. My 32 year old healthy Army daughter got JJ shot 7/1/21. Knees have been swollen since 8/16/21. Monday Doc said see rheumatologist at Walter Reed, you might have RA. I think her immune response to Covid shot messed up her system. Keep helping our troops!",replied_to
False,2021-11-27 21:12:32+00:00,de,1466153264441966592,"@TomTommsen4 @Handwerksmeist1 @stadt_dresden @murphyramone Ja, danke, das ist das Problem in der Berichterstattung.  Keine Recherche mehr. Aktuelle Übersterblichkeit kann mit SARI inkl. Covid nicht erklärt werden. Was hier mit Covid Tode gemeint ist, ist wie schon immer offen.",replied_to
False,2021-11-27 21:12:32+00:00,en,1466153263829561345,"@sedders77 @BobbyMa00187643 @LCFC You said ""Maybe come back in three years. That would be long covid not a few bloody months."", being pedantic about time frames, so I sent the literal definition of the word to disprove your point. It's not hard to understand why it's called long covid. You're just being ignorant.",replied_to
False,2021-11-27 21:12:32+00:00,en,1466153263426850817,"@ReviewDork I don't give to fucks about COVID, if your a vulnerable person take precautions. If your fit and healthy you'll be sound.",replied_to
False,2021-11-27 21:12:32+00:00,en,1466153263305158661,The governor encouraged Californians to seek out COVID-19 booster shots and wear masks indoors to protect themselves against the virus.... https://t.co/6MaYrC6mpv,
False,2021-11-27 21:12:31+00:00,es,1466153259178110979,"Yo sólo quiero hallacas, ponche y ron... No más VARIANTES del covid por favor 😭",
False,2021-11-27 21:12:31+00:00,en,1466153258674753539,@ksorbs More Covid deaths in 2021 than in 2020.  What say you @POTUS ?,replied_to
False,2021-11-27 21:12:31+00:00,en,1466153258087497733,"@WHCOS Ronald, when you shut businesses down due to stronger Covid measures it doesn't help the economy. You can't be that stupid",replied_to
False,2021-11-27 21:12:31+00:00,en,1466153257357742087,"@BaddCompani Wonder what this punk's problem was. Sick of this country's disregard for our school children. If you don't get gunned down, you might get covid bc crazy ass protesters don't want bans in schools. Why hate our children America??? Sorry on a rant.🤬😭😭😭😭",replied_to
False,2021-11-27 21:12:30+00:00,en,1466153256745328651,When more lethal covid variant is on its way but you're dead inside https://t.co/nuL3k0AVqc,quoted
True,2021-11-27 21:12:30+00:00,es,1466153255923236870,"El refuerzo de la Vacuna Covid te salva la vida....
YOOOOO. https://t.co/Uxy3GlUgzX",
False,2021-11-27 21:12:30+00:00,en,1466153255201767426,UN Secretary General calls travel restrictions unfair due to spread of COVID-19 https://t.co/U243Vn1tJu,
False,2021-11-27 21:12:30+00:00,es,1466153254438543363,"Las televisiones ya no hablan de miles de muertes en Brasil por el tema #covid,.... claro, allí ahora no hace frío y la gente no coge la gripe ni tose!!!

Así de descarado es el tema",
False,2021-11-27 21:12:30+00:00,en,1466153253486297089,$OGEN Oragenics COVID-19 Vaccine Candidate Shows Encouraging Preclinical Action https://t.co/H59MIjqu4a,
False,2021-11-27 21:12:30+00:00,de,1466153253285076994,"@thum_lukas @WikiRogi @HHU_de Hybride Lehre ist aber scheinbar technisch nicht flächendeckend umsetzbar (wofür man natürlich auch nicht 1,5 jahre zeit hatte aber naja). Und zu Long Covid, das stimmt, das kann ich auch nicht genau sagen, aber meines Wissens nach sind die allermeisten Long Covid Fälle",replied_to
False,2021-11-27 21:12:29+00:00,en,1466153253058625536,Meta says it removed a China-based network of more than 500 Facebook accounts that sought to push a false narrative about the U.S. government’s attempts to blame the pandemic on China https://t.co/GsolmYWB8f via @technology @NaomiNixWrites,
False,2021-11-27 21:12:29+00:00,en,1466153252521746435,@revo1776 @BryanDeanWright @PressSec It is Fact that Trump handled covid horribly. It cost him the election.,replied_to
False,2021-11-27 21:12:29+00:00,en,1466153252420939779,@asymmetricinfo Most people probably don’t care if more people die obtaining an unsafe abortion. Just like they don’t care if they contribute to the spread of Covid. But they care when things affect them directly. All bets are off when draconian laws take effect in different states,replied_to
False,2021-11-27 21:12:29+00:00,tr,1466153252098031621,"01.12.2021 Covid-19 Tablosu
Toplam Aşılama:120.516.813
Toplam vaka 8,818,144
Bugünkü Vaka sayısı:22,556
Aktif Hasta Sayısı :390,612
iyileşen hasta :8,350,494
Toplam vefat sayısı:77,038
Toplam Vaka Dünya:263,605,290
Toplam Vefat Dünya:5,239,748
Toplam İyileşen:237,915,961 https://t.co/sO39MO9k03",
False,2021-11-27 21:12:29+00:00,en,1466153251754102794,@lovelakelife822 @WatchingItBurn1 @phflores @OANN @christina_bobb The 800k that died from Covid are 90% magats - your “stable genius” population is shrinking Marnie,replied_to
False,2021-11-27 21:12:29+00:00,en,1466153251628359686,"Our LBM Radio Show guest tomorrow is Jeff Burkhead, communications manager at Bert Nash Community Mental Health Center, who has a new photography book of photos taken during the #covid pandemic. 

Tune into F.M. 101.7 and 1320 KLWN at 9:10 a.m. Thursday morning 🌤 https://t.co/4G59FJjOiZ",
False,2021-11-27 21:12:29+00:00,es,1466153249782784002,"Mi sueño desde hace mucho tiempo ha sido viajar a Korea o, en su defecto, a Tokyo. Cuando realmente pase el Covid, si es que pasa, estaré muy cerca de lograrlo.",
False,2021-11-27 21:12:29+00:00,en,1466153249170509833,COVID stock bubble? https://t.co/KT2LK1HVS5,quoted
False,2021-11-27 21:12:29+00:00,en,1466153248981725189,Covid and injures this season 🤦‍♂️,
False,2021-11-27 21:12:28+00:00,en,1466153247543070720,"@J_bagpuss @AshBrownett @smcbt Yes, but due to the NHS Constitution there has to be a named nurse on the board. Myself, @SuzanneRastrick and @AnnaParry12 wrote to Ruth May to ask why this had to continue, but Covid hit so not yet had a response.",replied_to
False,2021-11-27 21:12:28+00:00,en,1466153247438168065,"@Covbluenose They're not all like it! I have an amazing young guy called Alex from Hermes. He chats, he's been great during COVID, I know his girlfriend &amp; his dad. He really cares about his deliveries &amp; the recipients. If I could I'd nominate him for a reward!",replied_to
False,2021-11-27 21:12:28+00:00,en,1466153246750294017,"Almost like a planned shutdown. Don’t think for 1 second, that WHATEVER happens wasn’t planned.

Republican lawmakers plan to shut down U.S. government on Friday: report https://t.co/kYVlLYcmJo",
False,2021-11-27 21:12:28+00:00,en,1466153246662303745,@juiceythejuice @dajon2459 @NotSoGreatReset Caused by Covid AND the vaccines. Fixed it for you,replied_to
False,2021-11-27 21:12:28+00:00,en,1466153246427258880,"Spoke to a coworker in his 20s, a really nice guy, really smart. He is getting his booster next week. He sees no difference between COVID and flu vaccines, so he has no problem with it. Is there a way to gently begin red-pilling him?",
False,2021-11-27 21:12:28+00:00,en,1466153246196699146,Study shows how machine learning could improve COVID-19 predictive models - https://t.co/fksUPRUH8x https://t.co/TvosUFzHvO,
False,2021-11-27 21:12:27+00:00,es,1466153244003024902,"#Mundo | Trump dio positivo por covid poco antes de debate con Biden en 2020, revela un libro https://t.co/42dE9Tdwfi",
False,2021-11-27 21:12:27+00:00,it,1466153243390717957,"@Gult74 @AntonioSassone7 @OrioliPaolo Balle e bufale

https://t.co/5eU3yjGf7d",replied_to
False,2021-11-27 21:12:27+00:00,en,1466153242749022218,Study shows how machine learning could improve COVID-19 predictive models - https://t.co/OHeeeAdLHZ https://t.co/jeNWKsSxkO,
False,2021-11-27 21:12:27+00:00,et,1466153242669297666,"https://t.co/YylsF4fMeQ
Karma!",
False,2021-11-27 21:12:27+00:00,it,1466153241650114566,"Marusic dopo il Covid ha dovuto rifare tutte le visite d'idoneità, Cristante il giorno dopo la negativizzazione subito in campo. Come funziona?",
False,2021-11-27 21:12:27+00:00,en,1466153241310380040,@2Mombie @blahdevivre @DanielleFilson @DanaGoldstein Kids rarely transmit covid. One of many ways we know it is contact tracing. Vast majority of transmissions are from the adults and the level of transmissions inside the schools is consistently at least 10 times lower than in the surround community. Schools are the safest places,replied_to
False,2021-11-27 21:12:27+00:00,es,1466153240756686850,"@jdealthaus Droga en avión Pdte Fujimori, lo vacaron? esto es un delito.
Pdte Bolsonaro Brasil, no cumple protocolo Covid pq ""no le dá la gana"", y no presentan vacancia?
Trump mandaba a la ""M"" a la prensa y terminó su mandato.
Simple: NO ES DEMOCRACIA SINO ANTIDEMÓCRATAS q QUIEREN IMPONERSE.",replied_to
False,2021-11-27 21:12:27+00:00,en,1466153240634998793,omicron variant covid  https://t.co/sLnvT011Kw,
False,2021-11-27 21:12:26+00:00,en,1466153240333008900,"Matthew 7:5 Thou hypocrite, first cast out the beam out of thine own eye;and then shalt thou see clearly to cast out the mote out of thy brother's eye.

#OmicronVarient #Omicron #COVID19 #covid #SouthAfrica #Covid19UK #COVID19Ireland #covid19usa https://t.co/ArquXG3jNh",
False,2021-11-27 21:12:26+00:00,in,1466153240161046530,66 Persen Penduduk Indonesia Sudah Disuntik Vaksin Covid-19. Prokes Tangkal Omicron,
False,2021-11-27 21:12:26+00:00,en,1466153240119197699,@BrianGDK_ Have you thought about that could actually be a side-effect from someone who has had Covid before?,replied_to
False,2021-11-27 21:12:26+00:00,en,1466153238986694660,@smotus Covid has a 99.7% survival rate. 🙄,replied_to
False,2021-11-27 21:12:26+00:00,en,1466153237937995776,Me trying to figure out all of the UK covid testing requirements for after I land and then to get back into the states coming back 😂 https://t.co/5XEPSzzyTf,
False,2021-11-27 21:12:26+00:00,en,1466153237460013061,"Covid-19 variants may not evolve to be less dangerous, says @neil_ferguson  https://t.co/7IfAnh8yWg via @iansample et al",
False,2021-11-27 21:12:25+00:00,en,1466153236273201153,A counter to those who think that the virus will evolve to become just like the common cold. https://t.co/uA3JKIYh1i,
False,2021-11-27 21:12:25+00:00,en,1466153235715084295,"""The basic tactic since the beginning has been: invent new fantasies to explain prior fantasies. For example, “Vaccinated people can still catch COVID.” That’s a fantasy because there is no virus."" https://t.co/LpFzXSbcLf",quoted
False,2021-11-27 21:12:25+00:00,es,1466153235513856000,"Mi vecino está confinado por COVID. Hemos recibido instrucciones de que, si tenemos que darle algo, se lo dejemos rn la puerta y le llamemos para que lo coja.

Se la suda todo, recibe un par de visitas por día y se queda charlando en el pasillo como si nada. 💀💀💀",
False,2021-11-27 21:12:25+00:00,en,1466153234804854785,"First Omicron (Covid New Variant) Case has been confirmed in California U.S.

Many Dips are on the way in majority markets. 

#Vesting",
False,2021-11-27 21:12:25+00:00,cs,1466153234612039690,"@MichalMadu @differentdoktor Nejde jen o to, že by se někdo malého rozumu snažil cíleně chytit covid, ale jde o to, že lidé, kteří to již prodělali, mají důvod se ptát, jaký pro ně má očkování přínos.",replied_to
False,2021-11-27 21:12:25+00:00,en,1466153234603692032,@htmlemailnow Bit of a risk with covid going on got taught not to do 2 breaths at the moment but to watch the chest and how it moves.When giving cpr make sure the mouth is covered with something like a small towel to stop yourself being at risk.🤷‍♂️,replied_to
False,2021-11-27 21:12:25+00:00,en,1466153234523906048,@johnredwood Nothing in the Government's Covid response makes sense from a classically liberal perspective.,replied_to
False,2021-11-27 21:12:25+00:00,fr,1466153234251358216,"Ça se passe en Absurdistan 
#PassDeLaHonte #vaccin #COVID19 #Omicron 
https://t.co/1ljS1byzr2",
False,2021-11-27 21:12:25+00:00,tr,1466153234108715010,@tarik00734 @yildizli1ogrtmn Öncelikle tüm ölenlere Allah rahmet eylesin. Bir araştırma yapmanızı rica ediyorum.Covid-19 kaynaklı emniyet mensubu ölümü kaç kişi diye en son sağlık çalışanlarının 2 katı kadar idi ama hala maaş konuşanlar var sadece (boş) konuşuyorlar.,replied_to
False,2021-11-27 21:12:24+00:00,pt,1466153231948599304,"O Brasil registrou 283 mortes e 11.413 casos de Covid-19 nas últimas 24 horas. Nesta quarta-feira (1º), as médias móveis de óbitos e de infecções ficaram em 232 e 8.966, respectivamente
https://t.co/xXn3AEwIpe",
False,2021-11-27 21:12:24+00:00,en,1466153231864766475,"There’s a whole covid section on twitter with bite-sized, current information and folks are still on here choosing to be idiots instead 🙄 #GetMeOffThisPlanet",
False,2021-11-27 21:12:24+00:00,en,1466153231474696192,"Many thanks to the Chattanooga Housing Authority and residents of East Lake Courts for a successful event! For questions, call our hotline at 423-209-8383 or visit our online calendar at https://t.co/Ms3B7CFIqq.",replied_to
False,2021-11-27 21:12:24+00:00,fr,1466153228752625665,"Covid-19: de la Grèce à l'Allemagne, l’obligation vaccinale fait son chemin en Europe
""On ne pourra pas accepter que des petits enfants soient touchés par une maladie qu’on aurait pu éviter"", a-t-il estimé. Bayrou
....
Le v'la médecin celui là.. https://t.co/e8hNIlQBP9 via @BFMTV",
False,2021-11-27 21:12:24+00:00,pl,1466153228685516808,"@KlawikowskiPL @JarosawK2 Madagaskar: 28 mln mieszkańców. 1,6% zaszczepionych. Liczba zgonów z Covid - 967
Tanzania: 62 mln mieszkańców. 1,5% zaszczepionych.
Liczba zgonów z Covid w ciągu prawie 2 lat: 730
Izrael: 9 milionów mieszkańców. 62% zaszczepionych
Liczba zgonów z Covid w ciągu prawie 2 lat: 8195.",replied_to
False,2021-11-27 21:12:24+00:00,en,1466153228408664068,@KEdge23 Yeah.  He had some great ideas.  Like the one about lasers and bleach to fix Covid.  Also the way his fans stormed the Capitol trying to catch the people who didn’t like him.  Also you can be sure Putin still loves him.,replied_to
False,2021-11-27 21:12:24+00:00,de,1466153228253503489,"@JensWeselmann @PatrickGensing @tagesschau Ich möchte wissen, ob diese Dokumente authentisch, sind und zu diesen besagten ""329,000"" Seiten gehören.

https://t.co/8sX1LXDPFk",replied_to
