lang,tweet_id,created_at,text,possibly_sensitive,type
en,1466150896241364999,2021-11-26 21:03:08+00:00,@Rick_BTC Covid,False,replied_to
en,1466150893867311106,2021-11-26 21:03:07+00:00,@TJ64011832 U arent wrong on the offering. I am just as mad as everyone else however the company is doing everything correctly. Even with covid they are managing to hit their numbers. Which means that without it they would be in a even better position. So is a sit &amp; wait game. We will b fine,False,replied_to
en,1466150893771014144,2021-11-26 21:03:07+00:00,"Such a sad visual, each stands for a life and family and friends. Thanks @h_i_g_s_c_h for sharing this. #Germany #Covid deaths. https://t.co/SbaqXt6FOE",False,quoted
en,1466150893338992649,2021-11-26 21:03:07+00:00,I see so many more posts about people returning to offices and going back to places but Covid numbers are super high and rising? Am I crazy? Is anything real anymore?,False,
en,1466150893242437635,2021-11-26 21:03:07+00:00,@OK_Dumbass @rustyrockets They won’t be as you need a covid pass to enter the venues 😂,False,replied_to
en,1466150893091491843,2021-11-26 21:03:07+00:00,"I don't want to get political on this account.. But i'm sorry. This mysterious thing that is causing players to collapse...I don't want to speculate, but if I DID FUCKING SPECULATE!  it would be COVID NOT THE FUCKING VACCINE. You've been watching too much Le Tissier.. Silly twats",False,
pt,1466150892227420165,2021-11-26 21:03:07+00:00,"Pandemia toda eu dando rolê e não peguei COVID, aí do nada aparece essa gripe e eu pego, porra tô muito na merda, me derrubou legal.",False,
en,1466150891514302465,2021-11-26 21:03:06+00:00,@ThweisSXFX Buyers couldn't. Worst readings since covid crash,False,replied_to
en,1466150891044708360,2021-11-26 21:03:06+00:00,"@cnni How can she stand there and tell such huge lies, Democrats have absolutely no shame. 
Doocy OWNS Psaki With Biden&amp;apos;s Own Words https://t.co/vjjzEvwb8S",False,replied_to
en,1466150891032129539,2021-11-26 21:03:06+00:00,"Everyone thinks it’s the new Covid variant, it’s not. It’s all about the $FED and what they’re gonna do",False,
en,1466150890977611780,2021-11-26 21:03:06+00:00,"@POTUS That and Covid, despite you trying to do everything legally possible. And their party is more likely to shun vaccines and other safety protocols.
Last I checked, you were not the President of the world, what's their explanation there?",False,replied_to
nl,1466150888670650371,2021-11-26 21:03:06+00:00,"Hoe komt u toch aan die onzin!
https://t.co/2WtkwTmW62 https://t.co/0TE5yjYf3j",False,quoted
tr,1466150887395577865,2021-11-26 21:03:05+00:00,Bu devlet düzeninde yurttaşlar tamamen şeffaf bir şekilde bilgilerini devlet ile paylaşacak ve Çin modeli bir biyometrik-teknokrat bir gözetim devleti kurulacaktır. Covid-19 işte bunun için var ve siz korktuğunuz sürece bunlar bir bir gerçekleşecek!,False,replied_to
en,1466150886539943947,2021-11-26 21:03:05+00:00,"Celebrating the 4.4 trillion Global wellness economy at the #2021GWS.

Read the full report FREE: https://t.co/nwm5353vuX

#wellness #health #wellnessleaders https://t.co/mKFgmmaU0s",False,
en,1466150886418403335,2021-11-26 21:03:05+00:00,@SkyNews Just another normal death amongst the young! Move along folks it’s not a Covid death so it’s acceptable to all the sheep!,False,replied_to
en,1466150882861412354,2021-11-26 21:03:04+00:00,"#JusticeForRailwayStudents
Govt has taken 100% Bussiness Politics in Railway Recruitment
Took 2.75 Crore Candidates Exam Fees &amp; Getting Maximum Interest for 3 Yrs giving the Excuse of Corona
But Maximum State Election has Done during the Pick Time of COVID-19
Protest against",False,
en,1466150882727264258,2021-11-26 21:03:04+00:00,Surprising statistics cited by Steven Thrasher in Scientific American.  https://t.co/c9wjnsZm2J,False,
en,1466150881846460418,2021-11-26 21:03:04+00:00,@julepandme @stevesilberman Evil t family. OMG do something about this evilness. It seems no else can do it. To know you have covid  and be around Gold Star Families and VP Biden and his wife is the most evil thing this human has done. Includes his family too.,False,replied_to
en,1466150881364168706,2021-11-26 21:03:04+00:00,"@TechHelp @chuha @Tangento 3. Effective regulations keep guns out of the hands of dangerous people and give police more tools to enforce the law. 
4. Where is your evidence of this? Correlation is not causation. Covid has more to do with the rise in violent crime than prison or police reform.",False,replied_to
en,1466150880919658504,2021-11-26 21:03:04+00:00,Chancellor Ronnie Green said the emergence of new and potentially more transmissible COVID variants led to the change in UNL's approach for the coming semester. https://t.co/XLlxzkgUns,False,
en,1466150880261160963,2021-11-26 21:03:04+00:00,Covid-19: Varadkar not convinced additional restrictions needed as Ireland on track with optimisitic scenario https://t.co/7QWkCjBTb2,False,
en,1466150879506141186,2021-11-26 21:03:04+00:00,"@BostonJoan That's what I did.  Long-haul covid had me going thru EPIC moodswings for a while but thankfully I recognized things and would draft emails and send them the next day after reviewing to make sure I wasn't being unduly ... aggressive or snarky.

Hope you feel better soon!",False,replied_to
pt,1466150878650548229,2021-11-26 21:03:03+00:00,"peguei uma gripe das bravas, só espero não ser covid https://t.co/uL980XOYsI",False,
en,1466150878050758669,2021-11-26 21:03:03+00:00,People not even concerned slightly over a new variant and mutations clearly haven't played the game Plague Inc before #Covid_19 #COVID19,False,
en,1466150878046474247,2021-11-26 21:03:03+00:00,"@AlenaAlex16 I've already had Covid.

I ain't afraid of no Covid.",False,replied_to
es,1466150877769748489,2021-11-26 21:03:03+00:00,"#1Dic | Nigeria confirmó los primeros 3 casos de la variante ómicron. Según autoridades, los casos de la variante circulan en el territorio desde octubre. Así lo arrojaron los análisis exhaustivos de pruebas positivas del #COVID_19. 

📰: @EFEnoticias https://t.co/AjOISu5jCC",False,
en,1466150877098565638,2021-11-26 21:03:03+00:00,@POTUS IT HAS BEEN MY THEORY SINCE THE START THAT COVID IS BEING SPREAD VIA THE FOOD CHAIN!MY PRODUCT (K.T.T) IS THE ONLY SOLUTION TO THIS GLOBAL PROBLEM! https://t.co/dhdnt7er7O,False,replied_to
it,1466150877006340106,2021-11-26 21:03:03+00:00,Zurigo ristabilisce la sua taskforce Covid https://t.co/nC3jHWWszd,False,
it,1466150876733743104,2021-11-26 21:03:03+00:00,"Misure anti-Covid, i Cantoni si fanno sentire https://t.co/BsiWcG7III",False,
en,1466150876700160005,2021-11-26 21:03:03+00:00,"@senresourceblog Interesting article, there is so much we don't know about Covid in children :(",False,replied_to
en,1466150876272283654,2021-11-26 21:03:03+00:00,The ADH reported 423 COVID-19 hospitalizations and 74 patients on ventilators Dec. 1. https://t.co/YhIJRgIF1M,False,
en,1466150876268093444,2021-11-26 21:03:03+00:00,@EllisD69 @RonDeSantisFL They checking for Covid Vaccines I take it?,False,replied_to
en,1466150875529887754,2021-11-26 21:03:03+00:00,@Dr2NisreenAlwan Your honesty and your medical expertise!! This is a difficult time for all trying to combat Covid 19. There are so many voices competing to be accepted by the public and it was initially difficult to determine who to believe and trust particularly because of conflicting messages.,False,replied_to
en,1466150874162548739,2021-11-26 21:03:02+00:00,@jimmycarr @netflix Your so funny Jimmy... 🙄 https://t.co/jF8t3z3DX1,False,replied_to
en,1466150873852264460,2021-11-26 21:03:02+00:00,"@TonyHinton2016 @HungryFillbe @SwaledaleMutton You say you’re an expert on covid, we have an expert on viral immunology to discuss on air with you, just so happens he’s a sheep farmer too.",False,replied_to
en,1466150873680207875,2021-11-26 21:03:02+00:00,"@BloxburgKaren @itsjillgardner Many doctors hand out meds that may harm more than heal. 
For Covid, supportive care of medical teams was excellent and saved many lives.",False,replied_to
en,1466150873336320007,2021-11-26 21:03:02+00:00,"@rainyfishe Yeah I just emailed them but it’s like 23:00 there so I will get a reply tomorrow (hopefully). And yes I mean they’re super nice, they’re letting me apply with a provisional degree (I don’t have mine yet cuz covid) also I can update my citizenship whenever I want",False,replied_to
pt,1466150872598130698,2021-11-26 21:03:02+00:00,"Alemanha registra maior número de mortes por Covid em 9 meses, e França vê aumento dos casos https://t.co/nmwebNSUO1",False,
en,1466150872207998986,2021-11-26 21:03:02+00:00,I’ve heard more first hand and personal stories from vaccine damage and severe side effects than I’ve heard in regards to covid. #fact https://t.co/rhTZSnNiTk,False,quoted
en,1466150872111407104,2021-11-26 21:03:02+00:00,"@JCCFCanada Since covid is in the vials itself, that would explain it! 
They're playing this up more than they did the Spanish flu. It wasn't Spanish and it wasn't a flu. 
It was a VIAL flu... get the shot... die. That's the pandemic!",False,replied_to
en,1466150870635139072,2021-11-26 21:03:01+00:00,"Thinking back fondly of being asked to put together a Covid impact report for eCommerce clients.

""It's just like SARS, use that to forecast it"", they said.",False,
en,1466150870538764300,2021-11-26 21:03:01+00:00,@tolstoybb back to covid plays,False,replied_to
es,1466150869368455186,2021-11-26 21:03:01+00:00,"@JLozanoA @Reforma Don pendejo descubriendo una nueva variante de COVID,OMNICROM estás cañon saco de pus.",False,replied_to
it,1466150868865241090,2021-11-26 21:03:01+00:00,"@m44cc__ quello che ho fatto potrebbe essere sbagliato e sto avendo qualche sintomo tra cui la perdita del gusto e il raffreddore, poi ovviamente può non essere proprio il covid ma per sicurezza lo rifaccio piango",False,replied_to
en,1466150868756189193,2021-11-26 21:03:01+00:00,@LiberalTears131 @RepPressley Kinda like how Covid denying Republicans are the ones dying?,False,replied_to
nl,1466150868504428549,2021-11-26 21:03:01+00:00,"@Spuit12 @kimvankeken In het advies staat inderdaad niet dat er veel haast is, maar ""Doe maar rustig aan"" staat er ook niet. En,  uitgaande van de termijn van 6 maanden na de tweede prik, was er geen reden om te wachten met de oudste groepen op te roepen. 
https://t.co/Jpzt7zWp1K",False,replied_to
it,1466150868416401408,2021-11-26 21:03:01+00:00,"https://t.co/R4EfnMThSn

Non lo dite a speranza e bertolaso",False,
en,1466150867501940740,2021-11-26 21:03:01+00:00,"MARCUS LAMB, CHIEF FOR ONE OF TELEVANGELISM'S PREMIER COVID MISINFORMATION DISSEMINATORS, DIES OF COVID

https://t.co/KNusdg1SF4",False,
en,1466150867422302210,2021-11-26 21:03:01+00:00,"@BillyArmagh My wife runs a home-based child care business. Technically her business still existed, but she had to shut down for six months under COVID regs. Stats Can employment/wage stats don't tend to encompass people like her.",False,replied_to
en,1466150866453504011,2021-11-26 21:03:00+00:00,"🤣🤣 Hopefully you have underlying conditions or sickle- cell to go along with this 😏
https://t.co/4H3pIFCTRU https://t.co/IXJsYptw99",False,
en,1466150865979465732,2021-11-26 21:03:00+00:00,@CassyWearsHeels @Higgy_59 I did it voluntarily long before covid.,False,replied_to
en,1466150864947613697,2021-11-26 21:03:00+00:00,@FPLCheetah Gotta cure cancer and covid if he wants to win it,False,replied_to
en,1466150863810957313,2021-11-26 21:03:00+00:00,Binghamton University Chemistry Professor Eriks Rozners and doctoral candidate Christopher Ryan are investigating how coronaviruses reproduce and hijack cells -- which could potentially pave the way for new treatments. https://t.co/26YeZWSLAy https://t.co/agNt4X9sMC,False,
pt,1466150863697809418,2021-11-26 21:03:00+00:00,"Ponto de testagem contra covid-19 ganha novo espaço no Aeroporto de Vitória

https://t.co/SD4pGWZwHf",False,
en,1466150863525888013,2021-11-26 21:03:00+00:00,"Marcus Lamb, head of Christian network Daystar who has been a vocal #opponent of the coronavirus #vaccine, has died of #COVID19. https://t.co/QblnAkZ8Yu #Antivaccine",False,
und,1466150863001509897,2021-11-26 21:03:00+00:00,"https://t.co/n6ig2nC6Rw

@VictorAndresGB https://t.co/l9ickglP9z",False,quoted
fr,1466150862900899841,2021-11-26 21:03:00+00:00,"L'institut Pasteur suit particulièrement des coins paumés très difficiles d'accès en quasi-autarcie à Madagascar parce que la grippe y fait des ravages régulièrement, pour étudier les mutations et donc les risques mondiaux. 
Mais à l'aise, il ""suffit"" de vacciner contre le Covid",False,
es,1466150862703804424,2021-11-26 21:03:00+00:00,"@Miss_Magneto Yo estoy vacunado, me la resbala estar en un bar con gente no vacunada o vacunada. Cada uno que haga lo que le salga de ahi. Pero con respecto a tu consulta, creo que en un establecimiento (restaurante), te puede denegar el acceso sin pass covid si es para todos igual",False,replied_to
en,1466150861655130120,2021-11-26 21:02:59+00:00,"3.5 per cent COVID-positivity rate; 23 new cases, 4 deaths on Tuesday https://t.co/XUd6SmZXgp https://t.co/7n2yolUOCb",False,
en,1466150861491486720,2021-11-26 21:02:59+00:00,@FoxNews It seems a big chunk of the GOP is pro Covid.  I guess it gives them one more thing to be negative about,False,replied_to
es,1466150860765937664,2021-11-26 21:02:59+00:00,"Las medidas covid quién las ha hecho, un bonobo?
Madre mía.....",False,
en,1466150860761681921,2021-11-26 21:02:59+00:00,"@GOP Go tell it to the people that died during the Jan 6 Capitol attack, all the unvaccinated misinformed people that died due to Covid, and all the kids that got killed while at school because of guns.. this is all you, it’s all on you. You’re an abomination.",False,replied_to
pl,1466150860682145804,2021-11-26 21:02:59+00:00,@MorawieckiM @szczepimysie Nie taki diabeł (COVID-19) straszny... https://t.co/9L27B1z11K,False,replied_to
en,1466150860363218947,2021-11-26 21:02:59+00:00,HUGE IN FIGHT vs OMICRON: A person in Calif. vaccinated against COVID-19 is the first in the US to have an identified case of omicron. The traveler returns from South Africa on Nov. 22 &amp; tests positive Nov. 29. Vaccinated person had not received a booster. https://t.co/ojBePrK41r,False,
en,1466150859985887241,2021-11-26 21:02:59+00:00,"The Biden administration is expected to take steps in the coming days to toughen COVID testing reqs for international travelers to the U.S., including both vaccinated and unvaccinated people, amid the spread of the new #omicron variant (via @MarketWatch): https://t.co/f0oHv0hJsX",False,
und,1466150858505207816,2021-11-26 21:02:59+00:00,@B24PT @bwin_portugal https://t.co/U9Z2C6LnNn,False,replied_to
en,1466150857897123841,2021-11-26 21:02:58+00:00,Appears as though the vaccinated are giving each other the Covid-19 infection. https://t.co/UlrQeQMxgb,False,quoted
en,1466150856970100738,2021-11-26 21:02:58+00:00,"@Ethan641 @doug_united @kamo180 @osowxvyy And it doesn't help either that people are still irresponsible in handling covid, not wearing masks or sanitizing or even keeping their space or self isolating, main reason why I believe it won't go anytime soon",False,replied_to
en,1466150854503940112,2021-11-26 21:02:58+00:00,"That ""reopening"" hasn't happened at all. Govt has turned a country whose model is based on free movement into a shrine devoted to the COVID restrictions cult. Sadly. https://t.co/pNhK6cVXWb",False,quoted
es,1466150853388079104,2021-11-26 21:02:57+00:00,"@mjpn9335 Jaja ahora es culpa del covid , no me acuerdo si llore pero seguro.",False,replied_to
en,1466150852670808069,2021-11-26 21:02:57+00:00,"@njk435 @DuniferJason @abcnews These are cabins with air conditioning, plenty of good food, water etc and medical teams to take care of those exposed to covid. The outback and NT is a harsh environment. Once they are well or complete iso they go home. Our olympic team quarantined there.",False,replied_to
en,1466150851437895685,2021-11-26 21:02:57+00:00,"@cityalan @ucu Thankyou for that. But the absolute killers are..""I am content with the delivery of learning and teaching of my course during the covid-19 pandemic"" less than 50%.  Name a private business that could fail over 50% of its customers and still charge over £9,000pa?",False,replied_to
en,1466150850947076112,2021-11-26 21:02:57+00:00,Amazon accused of underreporting work-related COVID-19 cases https://t.co/udPisWc5LC #FoxBusiness,False,
en,1466150848057258001,2021-11-26 21:02:56+00:00,I was watching #RHOC reruns this morning and COVID was hitting. One dumb woman said it was a conspiracy by Big Pharma and it would be over in 60 days. https://t.co/LTkCLW7ROl,False,
en,1466150846576545792,2021-11-26 21:02:56+00:00,"UFCW Cargill strike of Canada-wide significance for organized labour. 2000 mostly immigrant low paid &amp; maltreated wage earners process 40% Cdn beef &amp;US owned subsidiary nets $4.7B. UCP Kenney govt culpable in Covid outbreak.  https://t.co/Lv2cO85WRH . 
https://t.co/oo4wEGfRs5",False,
en,1466150845465169935,2021-11-26 21:02:55+00:00,"Yesterday.
Students: Joke about COVID
Me: It's still real. My uncle just died from it.
S: Oh, I'm sorry.
Me: I'm not. He refused to get vaccinated. Play stupid games, win stupid prizes. Choices have consequences.

Today: parent complains to admin I'm preaching liberal propaganda. https://t.co/V2leBNcOpI",False,quoted
en,1466150845452591116,2021-11-26 21:02:55+00:00,"Got my Covid booster shot today. Arm is a little sore, getting a headache right now. I’m a big baby so ima milk it when I get home.",False,
it,1466150844492136460,2021-11-26 21:02:55+00:00,"La campagna vaccinale anti Covid-19 continua anche a dicembre. Ecco il calendario
https://t.co/IluDdswB0T
#campagnavaccinale #covid19 #covid_19 #coronavirus #vaccinazione #vaccino #ULSS1 #ULSSDolomiti #ProvinciaBelluno #Veneto",False,
en,1466150844034953221,2021-11-26 21:02:55+00:00,"#Georgia Introduction of COVID “green pass” and booster shots. Updated information on quarantine if travelling from certain African countries, and the removal of reference to elections. For more information visit: https://t.co/jUYCBCTMAT https://t.co/xvPL2pt6Sf",False,
nl,1466150843732926490,2021-11-26 21:02:55+00:00,"Massale vaccinatie stopt de verspreiding van het coronavirus niet. 2G en 3G werken dus niet tegen de verspreiding van het virus.

#vaccinatieplicht #vaccinatiedwang 

https://t.co/5yNnOyuDCV",False,
en,1466150840444628997,2021-11-26 21:02:54+00:00,"""To Counter Omicron, Covid-19 Treatments Must Be Cheap and Accessible"" by Rachel Cohen via NYT https://t.co/Ox8cNU7ma5",False,
en,1466150839756722188,2021-11-26 21:02:54+00:00,@Moose3_16 @LBC @NickFerrariLBC Look at that fat cuntversationalist. He should be fearing Covid he’s the reason young healthy people will be forced to get jabbed. A complete scandal tubbsie,False,replied_to
en,1466150839614066697,2021-11-26 21:02:54+00:00,"@cnnbrk How can she stand there and tell such huge lies, Democrats have absolutely no shame. 
Doocy OWNS Psaki With Biden&amp;apos;s Own Words https://t.co/vjjzEvwb8S",False,replied_to
en,1466150838695563267,2021-11-26 21:02:54+00:00,"@AlistairHaimes @edward_baran @NeilClark66 Are cardiac arrests, stokes, cardiovascular problems higher in 2021 than the 5 year average?

Also, why is a death or hospitalisation after a vax just a coincidence but a hospitalisation or death after a positive test is definitely Covid?",False,replied_to
en,1466150837114261510,2021-11-26 21:02:53+00:00,Serious question why get covid shot if you still can get sick &amp; possibly pass?,False,
en,1466150835549790217,2021-11-26 21:02:53+00:00,"@SupaleeNate @melzy62 @Brennanator @GOP Yeah I was referring to COVID, which is what the above tweet clearly seemed to imply.",False,replied_to
en,1466150834324979719,2021-11-26 21:02:53+00:00,"Writing for #Nasdaq, Leon Morales writes that, in the wake of COVID, “normal” has changed, &amp; so have advisors’ clients. We’re adopting a more intentional approach to life &amp; expect corresponding wealth management solutions. https://t.co/m5ZfHNgGhM #financialservices #API #fintech https://t.co/XyvsNKBGEI",False,
nl,1466150833507160071,2021-11-26 21:02:53+00:00,@na3na3dealster Ze willen ramadan (een gebeurtenis) cancellen omdat ze kerst vanwege covid niet willen door laten gaan. Maar mensen begrijpen vgm niet dat je tijdens de ramadan niet bij elkaar bent zoals bij kerstFEEST lol. vgm bedoelen ze het Offerfeest maar mensen zijn dom 🤣,False,replied_to
en,1466150832165036040,2021-11-26 21:02:52+00:00,‘Omicron’ Variant Drives “Worrying” Surge In South Africa’s Covid Cases https://t.co/IYn8SyGJwd,False,
en,1466150831275876364,2021-11-26 21:02:52+00:00,@chadsgx These new variants of covid are being created due to the different vaccinations.  These vaccines are weakening the antibodies naturally.  I guess the pain in the markets will end when all growth stocks &amp; regular are zero 😂😂😂,False,replied_to
pt,1466150831271686145,2021-11-26 21:02:52+00:00,@fbcribeiro_ Não será de Transformer? Cá para mim o Omicron é um covid a pilotar um Transformer,False,replied_to
en,1466150830915166215,2021-11-26 21:02:52+00:00,"@Simone_Voice The Straits Times
How best to counter the virus of disinformation on Covid-19 vaccines?, Opinion News &amp; Top Stories https://t.co/NTUh5lq6dm",False,replied_to
pt,1466150829925273603,2021-11-26 21:02:52+00:00,"Real, eu vi no jornal que a Coréia do sul tá com um surto gigantesco de covid e da variante delta, tô morrendo de preocupação pelos meninos😣😣 https://t.co/lJbiWFyCvt",False,quoted
en,1466150829342269443,2021-11-26 21:02:52+00:00,@aconvertedheart @Mise481 Really so it good for covid,False,replied_to
en,1466150828889288706,2021-11-26 21:02:52+00:00,"@ericgarland I live here &amp; will vote @staceyabrams  Our current Gov is a perpetuating Covid.  Brad Raffesnperger, SOS made famous for his refusal to commit treason for the orange perv, has lied about Abrams many times from his govt account. GOP have no integrity. I’m ready for change. #gapo",False,replied_to
und,1466150825772957700,2021-11-26 21:02:51+00:00,https://t.co/83a2dpUNZ4 @InformedNJNurse @ConservativesNJ @NJGOP @JerseyLawman @Aikens_Josh @njdotcom @EyesOnNJ @RepublicOf_NJ @NJGov,False,
es,1466150821939204097,2021-11-26 21:02:50+00:00,"@ernestomaynard @AlertaNews24 Tengo un familiar que murio hace 3 días por COVID. No es juego,es real!",False,replied_to
en,1466150821792473095,2021-11-26 21:02:50+00:00,@petertheprole @Ed_head1 @LiveLCFC Anyway it's either that or long covid obviously.🤡,False,replied_to
en,1466150821419266055,2021-11-26 21:02:50+00:00,"@kylenabecker @Fred75343389 In Canada we average close to 10 deaths a day from seasonal flu.  Since the first reported covid death in March 2020, covid average daily deaths are close to 50.  That average would probably be higher if the new health measures were not implemented.   It is what it is.",False,replied_to
ca,1466150821293395971,2021-11-26 21:02:50+00:00,"🔴Al novembre, cau la confiança de la indústria

Enmig d l’embolic causat n el món econòmic x l nova variant d l covid-19 i de l pr q l situació es cmpliqui encara més a Alemanya, l nvembre h estat 1 mes mlt difícil x ls empresaris industrials d tot Europa https://t.co/6lpGKXWqlH",False,
es,1466150820106301441,2021-11-26 21:02:49+00:00,"En qué se diferencian los síntomas de la variante ómicron de otros casos de COVID-19, según médicos de Sudáfrica https://t.co/WE7zpwUN6l vía @12News",True,
ja,1466150820043390978,2021-11-26 21:02:49+00:00,"@bingsuzuki 一番始めの西浦氏の計算した8割削減の効果が1.43倍水増しされた捏造である事が、sarkov28さんの詳細な検証で明らかになりました。
分科会には総括して欲しいですね。
https://t.co/iggOHQehZa
https://t.co/a1Pan9A3IP",False,quoted
en,1466150819758288896,2021-11-26 21:02:49+00:00,@IrishTimes do one on the covid jabs,False,replied_to
en,1466150818432884746,2021-11-26 21:02:49+00:00,@JohnnyConley13 I'm sorry they changed it to only 13 times better https://t.co/VrZ1a4ealH,False,replied_to
it,1466150817996623873,2021-11-26 21:02:49+00:00,"#ZonaFake non demorde!
#Miozzo è sempre quello del primo #ComitatoTecnicoSciagura?
#Minzolini l'eterno nominato per ""competenze""...
#ZonaBianca  https://t.co/1nnThp4LMs",False,
en,1466150817946349576,2021-11-26 21:02:49+00:00,"Surprising how people get to meet their doctor for just a headache and fatigue in SA. Here in the UK, they would never detect a new variant because the rude GP staff/reception won't let us talk to a doctor forget meet them for such mild symptoms!

#NHS

 https://t.co/V0DAHIXfA5",False,
en,1466150817413672969,2021-11-26 21:02:49+00:00,China is dealing with one of its worst Covid-19 outbreaks since Wuhan https://t.co/Z2GSk8MRMa,True,
en,1466150817241649166,2021-11-26 21:02:49+00:00,WHO warns of ‘toxic mix’ as EU chief mulls mandatory COVID jabs https://t.co/cxUEf6DjdB,True,
und,1466150815333339139,2021-11-26 21:02:48+00:00,@JackPosobiec @DrOz https://t.co/i2iavZVDz3,False,replied_to
en,1466150815228387336,2021-11-26 21:02:48+00:00,"@Rinard94 @0Huggy let’s be clear tho, i don’t think this would be happening if covid wasn’t a thing tbf. does kinda panic ya a bit",False,replied_to
en,1466150814729207812,2021-11-26 21:02:48+00:00,"Not sure how bad it will be, but it's here.

https://t.co/hhJouXJWZP",False,
en,1466150814657892356,2021-11-26 21:02:48+00:00,"FDA Advisory Committee Narrowly Votes To Approve Merck's COVID 'Miracle Drug'
https://t.co/jJYxza1uNQ",False,
en,1466150814205030401,2021-11-26 21:02:48+00:00,"@deffonotbecky @Ralfsexual I agree with everything you said, conspiracy theorists love taking tragedies and chalking them up to be vaccine related. It could be covid, vaccine or neither but the anti-vaxers are so quick to jump on the vaccine being the issue. All vaccines save 100x more lives than they end",False,replied_to
en,1466150814058270728,2021-11-26 21:02:48+00:00,"Yep when they force their medical experimentation on people !

Either stopping their electric gas or food culling their jobs or simply beating them up and forcing their injection in them !

1930s again with the little guy with the tash and Mengles !

#COVID19 #Covid #covidvariant https://t.co/6Q0NbAEhxo",False,quoted
en,1466150813781446665,2021-11-26 21:02:48+00:00,they should make a tiny harmless version of covid and infect everyone with it so they gain immunity from the real covid,False,
en,1466150812854501387,2021-11-26 21:02:48+00:00,"Australia. So far, three fugitives have been caught; all three tested negative for COVID-19. https://t.co/7OTHpQicKm",False,quoted
en,1466150812455878657,2021-11-26 21:02:48+00:00,Consider the role social media played in continuing ILR work in “#KeepOurLanguagesStrong: Indigenous Language Revitalization on Social Media during the Early COVID-19 Pandemic” by Dr. Kari A. B. Chew https://t.co/3lId2O24xz #IndigenousLanguages #LanguageRevitalization #OpenAccess,False,replied_to
pt,1466150812347166720,2021-11-26 21:02:48+00:00,Paraná registra 476 novos casos e 10 óbitos pela covid-19 https://t.co/IzZLOVT7Wz,False,
en,1466150812237901832,2021-11-26 21:02:48+00:00,"My latest on #OAN's @TippingPointOAN with @Nefertari25 discussing the Biden administration's wanton disregard for military readiness when it comes to  #COVID &amp; its selective invocation of ""harm to military readiness"" when it suits its narratives.  
https://t.co/PAwur8Vlbu",False,
en,1466150812170821640,2021-11-26 21:02:48+00:00,1st US case of COVID omicron variant confirmed in California #NewsBreak  https://t.co/k88c0XEFdK,False,
en,1466150812070166547,2021-11-26 21:02:48+00:00,@AshAb04332742 @brandy_tong @aetiology This is bullsh1t in the case of the covid jab because IT DOESN'T STOP TRANSMISSION!,False,replied_to
en,1466150810325176322,2021-11-26 21:02:47+00:00,@Bbtheebony It's the new covid variant 😂,False,replied_to
en,1466150809108992012,2021-11-26 21:02:47+00:00,First U.S. Case of #Omicron #Covid Variant Confirmed in California https://t.co/BE3llbaByh via @technology,False,
fr,1466150809054461962,2021-11-26 21:02:47+00:00,Vous mangez des tacos mais vous avez peur du COVID,False,
en,1466150805304610816,2021-11-26 21:02:46+00:00,@TimRunsHisMouth Covid,False,replied_to
en,1466150805082296324,2021-11-26 21:02:46+00:00,I think it’s so dumb that I’m getting in trouble for spreading awareness of getting boosters and not letting your guard downbecause my family and I got Covid. Like what kind of filipino nonsense,False,
en,1466150802100080642,2021-11-26 21:02:45+00:00,@GovInslee Can we move to a world covid day too?  We could end the emergency you are abusing and instead just have a reminder day one a year instead.,False,replied_to
en,1466150801080918018,2021-11-26 21:02:45+00:00,"@KTLA 🙄""A person in California who had been vaccinated against COVID-19 became the first in the U.S. to have an identified case of the omicron variant...""",False,replied_to
es,1466150800590196740,2021-11-26 21:02:45+00:00,"La superestrella de la NBA LeBron James, vacunado, no puede jugar, probablemente debido a un resultado positivo de COVID
https://t.co/EZmkoyWSXB",False,
en,1466150799675990026,2021-11-26 21:02:45+00:00,@shotheekwe There’s research that melatonin can ease COVID and prevent it. All healing and health to you and your home and family. https://t.co/JyTWwu0uMW,False,replied_to
en,1466150796236525571,2021-11-26 21:02:44+00:00,"CMS encourages, but doesn't require, Medicare Part D plans to pay pharmacists for dispensing any COVID-19 oral antivirals the FDA may authorize. https://t.co/t1pKdVEcgH",False,
tr,1466150796056277003,2021-11-26 21:02:44+00:00,Sürekli şu aylarda gelen astım krizlerine birde grip eklenince herkes covid oldum sanıyor🤦🏻‍♀️🤧,False,
es,1466150795573932036,2021-11-26 21:02:44+00:00,@EcuavisaInforma Enorme golpe al turismo ....  El mundo pide pruebas PCR como en Colombia y está bien (demuestra que el viajero no tiene COVID) pedir carnet de vacunación disminuirá el turismo al menos un 70% ....  Cero ingreso de turistas por este tema,False,replied_to
en,1466150794558943233,2021-11-26 21:02:43+00:00,Illinois family credits Ivermectin with saving life of father hospitalized with COVID-19 #ivermectinworks https://t.co/Zdtssxfsjf,False,
es,1466150793866797063,2021-11-26 21:02:43+00:00,"@AristeguiOnline En miércoles?
Por la tarde ? 
Sin importarles contaminarse de covid? 
....vaya que son espontáneo$",False,replied_to
en,1466150793824722947,2021-11-26 21:02:43+00:00,"Woke up feeling like I have a temperature and should get a covid test then realised my room was humid af last night &amp; I did a peeling mask before bed so nope, I’m just a hot sweaty mess this morning all on my own",False,
