lang,tweet_id,possibly_sensitive,created_at,text,type
en,1466154832465645568,False,2021-11-28 21:18:46+00:00,@PoPville @llcoolj maybe slightly less traffic on this day in Covid Times... but really... this city is so funny that it suffers such bad traffic from the tree lighting each year... yet they can not learn how to resolve this issue... Government Holiday? Early Government Release? two options,replied_to
en,1466154832218271753,False,2021-11-28 21:18:46+00:00,"Instead of using Greek letters, maybe the WHO could name new variants after Windows versions. Omicron feels like the Millennium Edition of Covid variants to me.",
fr,1466154832016949256,False,2021-11-28 21:18:46+00:00,@tvanouvelles J'espère que on aura pas un autre Verus encore une fois j'en ai plus assez et tout le monde aussi je viens de perdre mon oncle et ma tante qui sont morts de la covid ils ont attrapé à l'hôpital il y a un mois de ça 🥲🥲🥲💔💔💔❤️‍🩹❤️‍🩹❤️‍🩹,replied_to
en,1466154831870140424,False,2021-11-28 21:18:46+00:00,"Severe Covid infection doubles chances of dying in following year, study finds https://t.co/6q0S2akQCw",
en,1466154831798845452,False,2021-11-28 21:18:46+00:00,"Everyone should know with common sense NOT to go to a Hospital, Emergency Room, Urgent Care to get tested for Covid, testing is everywhere, just call around and get those schedules, however, the Hospital should have not tested them for covid or anything else.",replied_to
de,1466154831480078337,False,2021-11-28 21:18:46+00:00,"@SchwennickeM @ProfAlkas #Impfpflicht 

Endlich sagt JEMAND MAL WAHRE WORTE

an diese #Nazi Faschisten von der #CDU #SPD #Gruenen &amp; #FDP 
#Deutschland wird gerade von diesen Fascho-verbrechern abgebrannt!

Danke Schily! 

#COVID19 #Covid_19 #Fascist #propaganda &amp; #NWO MADNESS!
🖕#OlafScholz 🖕",replied_to
und,1466154830557237257,False,2021-11-28 21:18:46+00:00,https://t.co/rcnheRXhBs,
fr,1466154828728606720,False,2021-11-28 21:18:45+00:00,"Omicron : l'OMS assure que ce nouveau variant ne provoque pour l'heure que des formes ""légères"" du Covid-19 https://t.co/9EtwjEawgZ",
en,1466154828489498630,False,2021-11-28 21:18:45+00:00,"First US Omicron case identified in California: Health agency
First US Omicron case identified in California: Health agency
A person in California who had been vaccinated against Covid-19 became the first in the United States to have an identified case o… https://t.co/zeVyMmt2c5",
und,1466154828221067269,False,2021-11-28 21:18:45+00:00,https://t.co/aVEHlf5VHq,
en,1466154828049133568,False,2021-11-28 21:18:45+00:00,"@DrSteveMurphy @Juliekearney2 @HSEprimarycare Pharmacy has electronically on patient record, two page patient consent form, paper record from PCRS for signing, submit to PCRS, email record to GP and maintain paper record for 7 years. Compared to the Covid jab which is consent form plus pharmavax electronic record.",replied_to
en,1466154827180912642,False,2021-11-28 21:18:45+00:00,"Despite the ongoing vaccination effort, new daily cases of COVID-19 are beginning to rise once again in parts of the United States. To d ... https://t.co/ogtShtk6nm",
es,1466154825356251138,False,2021-11-28 21:18:44+00:00,@pablimbig @AguantameA @tottixr @dani_mikan @inakiigutierrez Eso no fue por el covid. Brasil lamentablemente tiene mal sistema sanitario. Y suele colapsar cada año. Igu que muchos países. La diferencia es que ahora los medios hicieron amarillismo con ello. Igual acá y en más países,replied_to
ja,1466154824148287488,False,2021-11-28 21:18:44+00:00,"正直副反応にうんざり…な気もするので私は3回目の接種には躊躇いますが、他の家族は受けるつもりのようです。（デジタルに疎いので両親のはフォローしないといけない…。）

新型コロナワクチン3回目接種に関するお知らせ - 君津市公式ホームページ https://t.co/6a50F5rfVe",
en,1466154823796117506,False,2021-11-28 21:18:44+00:00,Bron is big mad. Went from being hesitant about the jab to getting it only to get covid months later. So much protection. https://t.co/BSzF4im6ou,quoted
en,1466154823510806529,False,2021-11-28 21:18:44+00:00,"9/9 Or, did Covid simply accelerate the secular shift in consumer behavior that was already happening due to the connected fitness technologies? Is this new class of innovators and capital tailwinds going to dry up? Is the Peloton Effect now dead? Post your thoughts below!",replied_to
pt,1466154823431213060,False,2021-11-28 21:18:44+00:00,"Nao é a vacina ou o covid q vos vai matar, é o medo",
en,1466154823296991232,False,2021-11-28 21:18:44+00:00,"The White House Just Announced the First Confirmed U.S. Case of the Omicron Variant of COVID-19
The White House Just Announced the First Confirmed U.S. Case of the Omicron Variant of COVID-19

WASHINGTON (AP) — A person in California who had been vaccina… https://t.co/zeVyMmt2c5",
en,1466154822583918597,False,2021-11-28 21:18:44+00:00,"https://t.co/Fdp4sjIUmx
COVID-19: Travel stocks help lead FTSE 100 higher in latest Omicron-driven market swing https://t.co/YIzRsaq5Gt",
en,1466154822370050050,False,2021-11-28 21:18:44+00:00,@Arcadiu15174978 @Independent_ie No you mean your!!kid is fine and had Covid and got over it!! .sadly that’s not the case for every child Or every  adult But I guess you’re going on The Me me attitude 😏 so good for you😉👍,replied_to
en,1466154822114193409,False,2021-11-28 21:18:44+00:00,so tired hearing about covid and all of her damn kids too,
pt,1466154821929648128,False,2021-11-28 21:18:44+00:00,@jairbolsonaro @ebserh @MEC_Comunicacao @mribeiroMEC Viu besta voltou a onda da COVID 19,replied_to
en,1466154820444766212,False,2021-11-28 21:18:43+00:00,"@jordanbpeterson Well worth 6 minutes of anyone's time.

Someone on twitter I was talking to called Doshi an ""antivax loon"" for saying this. That's the state of the argument for the covid cultists.

https://t.co/XMHast9ojw",replied_to
en,1466154820256112646,False,2021-11-28 21:18:43+00:00,@jazzygtg Fraudulent covid test I knew it,replied_to
en,1466154819664723972,False,2021-11-28 21:18:43+00:00,@TimRunsHisMouth Covid Vaccinations!,replied_to
fr,1466154818972573697,False,2021-11-28 21:18:43+00:00,"Négatif au covid, pensée a la daronne confiné dans la chambre, soon l'héritage https://t.co/GEHOVRgqnW",
en,1466154817353486343,False,2021-11-28 21:18:42+00:00,"I got my #COVID19 #BoosterShot today #PostCovid 
#FullVideo on my #YoutubeChannel #JasonTheWorldisYours #LinkInBio 
#Covid #Coronavirus #StayHomeStaySafe #StayHome #MyPandemicSurvivalPlan #FlattenTheCurve #pandemic https://t.co/8QQHTlnWR5",replied_to
tr,1466154816158289927,False,2021-11-28 21:18:42+00:00,"@drfahrettinkoca Sayın Bakanım, süreçte en ön planda planda olan Covid yoğun bakım hemşirelerini umarım unutmazsınız.",replied_to
pt,1466154815839424520,False,2021-11-28 21:18:42+00:00,"@MacielFariaCRF Ele testou positivo para Covid 

Pelo menos 10 dias fora",replied_to
en,1466154815269003266,False,2021-11-28 21:18:42+00:00,@____whitney_ Omarion get Covid?,replied_to
en,1466154814539243522,False,2021-11-28 21:18:42+00:00,@casertron3000 Doc covid stuff is doing my head in what's top 3 biscuits?,replied_to
en,1466154813691998215,False,2021-11-28 21:18:42+00:00,Damn shame covid did not finish him off. https://t.co/VELrs348B8,quoted
en,1466154811997528070,False,2021-11-28 21:18:41+00:00,@PeterSweden7 @SemperArgentum It should be more unthinkable given that Covid can be acquired and spread regardless of vaccination status,replied_to
en,1466154811947208707,False,2021-11-28 21:18:41+00:00,"@w4nk5r @NiamhOB39647686 @Mary_Morris1 @gavreilly you are claiming that orthodoxy is not orthodoxy, so yeah its all for you to prove,

just one lad.

even one...

the world recommends masks to contain spread of covid. I have nothing to prove, but indeed have a meta study ready for you.

just show us your research...",replied_to
en,1466154811859124238,False,2021-11-28 21:18:41+00:00,"@_RealJeff45 Yeh looks like their vaccine mandates are spreading the covid around the world , 
Great job idiots !!!",replied_to
en,1466154811091566595,False,2021-11-28 21:18:41+00:00,"China is dealing with one of its worst Covid-19 outbreaks since Wuhan
https://t.co/qtXRRD5TXD",
en,1466154811032846343,False,2021-11-28 21:18:41+00:00,"'Just take the vaccine': The hospital and patients still battling with the spectre of COVID https://t.co/8W5hia2JAi

She's been in a coma for months but look at the size of her! As if her story is going to convince healthy people to take the jab! 😂",
en,1466154810474995723,False,2021-11-28 21:18:41+00:00,"@IsSkeptical @McKaylaRoseJ No, they are people who got other vaccinations prior to getting covid!!!

Haven't you figured out yet that vaccines intentionally contain viruses?

I haven't had the flu shot in over 30 years. Never get the flu, never got covid that in aware of. https://t.co/S3U0GSs01C",replied_to
en,1466154809841623044,False,2021-11-28 21:18:41+00:00,"By the FDAs own definition, every case of covid-19 in vaccanited people was a vaccine failure.

How people that have caught covid have actually been reported to VAERS? 🤔

Here's what they released for now

https://t.co/fSn457T0HU https://t.co/gjzGCnud5N",
en,1466154808956657668,False,2021-11-28 21:18:40+00:00,@ThomasClay3 You really are a fucking clown. Clearly covid has caused your developmental delay too,replied_to
es,1466154808587571204,False,2021-11-28 21:18:40+00:00,"¿Pues no que la Flor más Bella de la Encuesta es tan ""popular""? Tienen que acarrearle pendejos de todos lados para que se le llene el circo del covid.
#AMLOCorrupto",
en,1466154808587563009,False,2021-11-28 21:18:40+00:00,@xSkilledBeauty Have a ton actually! Had a few artist recreate my original in their style! Had to support smaller artist when COVID happened last year !,replied_to
en,1466154808361037827,False,2021-11-28 21:18:40+00:00,"@Peatches66 I cant, the pants aren't sized for covid wgt....",replied_to
es,1466154807996129286,False,2021-11-28 21:18:40+00:00,"No fue fuga,es la obligación de asistir al covid -fest de AMLO , es querer cumplir su deber moral de  acompañar a su padrino y darle su abrazo,recuerden q según Rosa Icela , está dando mejor resultado q la militarización de calderon pese a los más de 110000 muertos https://t.co/kHf02MDPRz",quoted
en,1466154807316697091,False,2021-11-28 21:18:40+00:00,@julie_kelly2 Question Fauci’s connection to Psycho Fuucking Hillary Rotten Clinton and you’ve exposed Covid,
es,1466154806838546437,False,2021-11-28 21:18:40+00:00,"Verga, hoy es mi COVID aniversario",
it,1466154806628823048,False,2021-11-28 21:18:40+00:00,"Seattle Recall Voto degli Stati membri del consiglio comunale marxista: ""Vota ""NO"" al richiamo di destra - https://t.co/TT5RPaOft1 Recall Voto degli Stati membri del con... https://t.co/r4jzPXhqwh",
en,1466154806108569603,False,2021-11-28 21:18:40+00:00,"@POTUS Imagine a president that ignores 16.88% inflation, total confusion at best Covid communications, soaring continued education and medical costs, and continues to ignore what SpaceX and Tesla are doing for the US because of his UAW masters! 90's policy over progress!",replied_to
es,1466154805693460508,False,2021-11-28 21:18:40+00:00,"Ellos son nuestros médicos residentes del departamento de Medicina Interna del Hospital Regional de Occidente 👏🏼

Héroes de primera línea de la pandemia COVID-19

Salubristas de ❤ del HRO  ¡Somos Buenos! 👌🏽 https://t.co/p5B0KF77GO",
en,1466154805487976451,False,2021-11-28 21:18:40+00:00,@TomiLahren There’s still no quick on site test for delta but they got this one out in less than a week?   I’m calling BS💩🤦🏼‍♀️ #Tests #Covid #OmicronVarient #coronavirus #Corona #Omicron #Variant #B11529 #BidenIsAFailure #covidvariant,replied_to
en,1466154804623732737,False,2021-11-28 21:18:39+00:00,🐄 @DairyNZ CEO @tim_mackle on @TheCountry about the importance of planning in case someone on-farm tests positive for Covid-19: https://t.co/qzTZMaQ2PS,
en,1466154802740666373,False,2021-11-28 21:18:39+00:00,"@colinbrazierGBN Am all for mandatory Covid vaccines, these anti vaxxer crackpots &amp; cranks are what is keeping this pandemic going @colinbrazierGBN they are facilitating new variants all the time.  No govt is going to allow these cranks to keep harming their economies.  https://t.co/quaBc7diQO",quoted
en,1466154802455457803,False,2021-11-28 21:18:39+00:00,"Covid-19 travel restrictions unfair, ineffective: UN chief
Covid-19 travel restrictions unfair, ineffective: UN chief

https://t.co/qlCY8fq2wk
World News Headlines, Latest International News, World Breaking News - Times of India
https://t.co/07Y9LVmXBp… https://t.co/zeVyMmt2c5",
en,1466154801771786241,False,2021-11-28 21:18:39+00:00,@RoyBlunt I think you mean Republicans’ mismanagement of Covid and I’m sure those Trump tax cuts for the rich didn’t help either,replied_to
en,1466154801696317445,False,2021-11-28 21:18:39+00:00,"(2) So please, as worried as I might be in the back of my head, don’t worry. Just follow the laws and guidelines that are in your country, so you can protect others. Yes it sucks at the moment. But 5 million people have supposedly lost their lives to covid. And that’s hard…",replied_to
en,1466154801604009988,False,2021-11-28 21:18:39+00:00,"@JOtter64
""Letter from NIH shows coronavirus research is not genetically related to the current COVID-19 pandemic, fact-checkers report""  https://t.co/YJLTSMHdFG",
it,1466154801146867716,False,2021-11-28 21:18:39+00:00,Sono diverse le Regioni che fanno appello affinché tornino attive le strutture messe a disposizione dalla Difesa durante la prima fase della campagna vaccinale https://t.co/jy90GMGssQ https://t.co/hhXGFFZn5n,
en,1466154799976570884,False,2021-11-28 21:18:38+00:00,"@crazywoman5921 no, actually Dr Phil went all out to protect himself &amp; family from COVID. he had no audience for over a year &amp; a half &amp; only had guests virtually for over a year.",replied_to
en,1466154798961639427,False,2021-11-28 21:18:38+00:00,@Abby4Iowa And yet a young women is required by their employer to get a covid vaccine that hasn’t been fully tested on women who are expecting or who want to in the future. Do you stand with them?,replied_to
en,1466154797539680270,False,2021-11-28 21:18:38+00:00,"I wasn’t on house arrest or anything, I just had COVID",replied_to
en,1466154797250326534,False,2021-11-28 21:18:38+00:00,@KingJames fr how u get covid with an effective vaccine? LeFinally waking up,replied_to
en,1466154796969340937,False,2021-11-28 21:18:38+00:00,"@ShannonJoyRadio Covid shots, just like masks, will actually give people a false sense of security and cost lives. If you have a compromised immune system or existing co-morbidities, don’t rely on the shot, especially after it’s expiration date 🙂",replied_to
en,1466154796075917313,False,2021-11-28 21:18:37+00:00,"First U.S. omicron patient was fully vaccinated and has mild Covid symptoms, officials say https://t.co/tLwjysF4v8",
ca,1466154795463491594,False,2021-11-28 21:18:37+00:00,Mor Josep Maria Francino als 74 anys a conseqüència del covid https://t.co/Cx0n66QINu,
en,1466154794620493828,False,2021-11-28 21:18:37+00:00,@HenryFordNews Speaking of which Hartmann turned out to be one of the intubated patients at Henry Ford Wyandotte. https://t.co/yIlRiCUn91 He was intubated since Nov 6 according to Metro Times https://t.co/mP8r25iYd6,replied_to
en,1466154794360492044,False,2021-11-28 21:18:37+00:00,"@BlairFalconer66 Unfortunately, Canada is now virtually bankrupt and due to the rampant ""money printing"" Trudeau undertook to fund CERB, expect double-digit inflation in many sectors.

There is no ""right answer"" to COVID as each comes with major negatives that we'll need to pay for now or later.",replied_to
en,1466154794230423565,False,2021-11-28 21:18:37+00:00,"@Laurexandra, 
Ugh! The first case of the Omicron variant of COVID has been detected in the U.S. in San Francisco. Just what we don't need.",
en,1466154793810993154,False,2021-11-28 21:18:37+00:00,The covid vaccine doesn’t prevent one from testing positive. The goal of the vaccine is to reduce the risk of one dying or getting a severe form of the disease if a person happens to contract it. https://t.co/yhujaekAMm,quoted
en,1466154792812744704,False,2021-11-28 21:18:37+00:00,"There are 44 active cases among people in the 25-to-39 age group at a rate of 39.3 cases per 100,000. 
https://t.co/Pvw0TM6jYY",
en,1466154791717982214,False,2021-11-28 21:18:36+00:00,"In a day full of awful headlines (yet another school shooting, Supreme Court arguments on abortion, TFG's intentional exposure of others to COVID, omicron in the USA, etc.), I'm happy to see one awesome piece of news: STACEY ABRAMS IS RUNNING FOR GOVERNOR OF GA! YES!",
en,1466154791491440644,False,2021-11-28 21:18:36+00:00,Daily Covid Deaths per 1K Population by County For CA   2021-11-29:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/6frjxqbMqv,
es,1466154791080321029,False,2021-11-28 21:18:36+00:00,"@martintin2714 @2Soberanista @decracow @DespertemosHoy1 @CesarVega_Peri En definitiva, hoy en día se está muriendo en promedio 2 personas por semana acá en Uruguay a causa del Covid. No vacunados obviamente. Ustedes los iluminados con complejo de Neo son los responsables. Chau.",replied_to
en,1466154789457170433,False,2021-11-28 21:18:36+00:00,"@ksorbs If you tell the truth about COVID transmission rate in Florida, DeSantis will send his Gestapo to bust into your house and point guns at your children.
https://t.co/XXYhh7AZst via @CBSNews",replied_to
nl,1466154789360881669,False,2021-11-28 21:18:36+00:00,"@Forza_U_ @Quinfour Ik heb Rutte's 'bescherming' ook absoluut niet nodig, noch heb ik hem ooit gevraagd ervoor te zorgen dat ik nooit ziek zal worden. 
Rot op! Laat mij gewoon mijn leven leven en als ik covid op mijn pad krijg, dan zien we dan wel weer. Vooralsnog is me dat al 2 jaar niet gelukt 😜",replied_to
en,1466154789310455816,False,2021-11-28 21:18:36+00:00,@TheCynOptimist @SkelleyPriest @AnthonySabatini Were these deaths with covid or deaths from covid?,replied_to
en,1466154789088157696,False,2021-11-28 21:18:36+00:00,"Even more stressors: 
I may or may not be forced to go to youth group tonight

My dad could die but I covered that already

And, for the grand finale, I’m still fucking sick!!! Literally!!! It’s not covid but I’m still kinda feeling shitty!",replied_to
fr,1466154788559667201,False,2021-11-28 21:18:36+00:00,@mtille @covid_ch @CoronaZeroCH Et dire que @SiggenJP et @CeslaAmarelle viennent d’être réélus 😰🤦🏼‍♀️c’est désespérant et tellement réjouissant pour le virus 🦠 😈 ☠️.,replied_to
en,1466154788421263372,False,2021-11-28 21:18:36+00:00,"Anti-vaccine Christian broadcaster Marcus Lamb dies at 64 after contracting Covid https://t.co/IDbiFw3RLj via @Yahoo 
Wadaya say?",
tr,1466154788152922115,False,2021-11-28 21:18:35+00:00,"@SkyZeyn @AkrepGozu Aslında covid bu olabilir mi?
Pcr sayesinde pozitif vakalar sürekli artış gosterdi, işte o zaman gerçek covidi ortaya saldılar.

Ölenler covidden nasıl sanacaktı millet peki, adına covid-19 diyeceklerdi bizim cavitin.

Cavitten ölenlerin çoğu yanlış tedaviden gitti..",replied_to
en,1466154786206609409,False,2021-11-28 21:18:35+00:00,@LALewman Short of a miracle cure for COVID I'll always wear my mask and distance myself from people. I don't give a damn how many weird looks i get from the rednecks in northern AZ. At least I probably won't die from COVID (knock knock),replied_to
en,1466154785376067588,False,2021-11-28 21:18:35+00:00,Omicron variant identified in U.S.: First case of covid-19 linked to new variant found in California - The Washington Post https://t.co/nYkP3q4EWk,
es,1466154784537333765,False,2021-11-28 21:18:35+00:00,"#Mundo | Identifican en California el primer caso de la variante #Omicron del covid-19 en #EEUU

Vía #Univisión 

https://t.co/i4WN7kthUq",
en,1466154784117854210,False,2021-11-28 21:18:35+00:00,@GBNEWS @Nigel_Farage Remove all Covid restrictions,replied_to
en,1466154784038215682,False,2021-11-28 21:18:35+00:00,"Coming to a Democracy near you...

Where have we seen this before?

#resist #covid covid https://t.co/GYCl2fGs9e",quoted
es,1466154784017293316,False,2021-11-28 21:18:35+00:00,"“LAS PERSONAS QUE SE VACUNARON DE FEBRERO HASTA FINES DE JULIO PUEDEN ACCEDER A UNA DOSIS DE REFUERZO CONTRA EL COVID-19”.
https://t.co/AXh1UT5VY8 a través de @YouTube https://t.co/YJWG2reCjC",
es,1466154782591172611,False,2021-11-28 21:18:34+00:00,Que no vengan a joder como en RD en NY que leí que están por declarar dike estado de emergencia otra vez esa vaina ya va ser de por vida vivir con Covid😤😤😤😤😤😤😤😤😤,
fr,1466154782578679817,False,2021-11-28 21:18:34+00:00,"Le taux de positivité, sur les sept derniers jours glissants est de 2,4% et le taux d'incidence s'élève à 36,9 pour 100 000 habitants.
https://t.co/wY2iZVxrUP https://t.co/4M34DKF41X",
fr,1466154781769089035,False,2021-11-28 21:18:34+00:00,Covid-19 : quel arrêt de travail avec le nouveau protocole sanitaire ? Pour quels enfants la HAS recommande la vaccination ? (via @magicmaman_com) https://t.co/U5nLwWfuHk,
es,1466154781743804417,False,2021-11-28 21:18:34+00:00,COVID-19: Anuncian que restricciones sobre carné de vacunación se adelantarán al 10 de diciembre https://t.co/8bckRRq6w3 https://t.co/CUV5YQblxc,
en,1466154781093863426,False,2021-11-28 21:18:34+00:00,"@maidenville @JohnCleese We're lucky that covid isn't deadly, aren't we?",replied_to
en,1466154780875706370,False,2021-11-28 21:18:34+00:00,"@RyanDevore11 @lfishgirl67 @laurenboebert You need to look at time lines here. When it was first announced it was expected that you might not catch it if vaccinated. However as this virus is not easily predictable and as it evolved it made things more complicated.

No one is claiming now, that you won't catch covid.",replied_to
en,1466154780250804224,False,2021-11-28 21:18:34+00:00,@jimsciutto @ChrisCuomo You're the liar. 1. He never said covid wasn't real and 2. you can't say there wasn't any voter fraud in the election.  Not surprising scum bag Cuomo retweeted this.,replied_to
es,1466154779214712834,False,2021-11-28 21:18:33+00:00,COVID-19: Anuncian que restricciones sobre carné de vacunación se adelantarán al 10 de diciembre https://t.co/gheGd5VJQ9 https://t.co/cfSsMbg2RC,
en,1466154778786938885,False,2021-11-28 21:18:33+00:00,When Clown Fauci is able to crash our AMERICAN STOCK MARKET with his asinine COVID scares then we know USA is DOOMED ! VARIANT AFTER VARIANT WAKE UP AMERICA ! #MAGA #NOW #Fire #Clown  Who the F gave him the title of emperor!,
en,1466154778581422083,False,2021-11-28 21:18:33+00:00,@KBPound @StellaParton I am healthy and free. You stay home if you choose to be afraid of a disease with a 99% recovery rate. (I had COVID in April 2020 and have natural immunity.),replied_to
en,1466154778275287045,False,2021-11-28 21:18:33+00:00,"@GovLarryHogan When will you realize more and more see this BS for what it is. Race against variants, LOL. There are to many variants to count and mostly this is become an effing cold. Everyday less people believe a word you or any other Gment official says. Hospitals kill not COVID.",replied_to
es,1466154776723349507,False,2021-11-28 21:18:33+00:00,"de: mi

para: el covid https://t.co/emIWUjBxgR",quoted
en,1466154776589217794,False,2021-11-28 21:18:33+00:00,@1252194 It’s not that for me I believe covid is real and a danger to a certain age group what is madness is that people are taking a jab that they don’t need and won’t stop transmission against a virus that won’t kill them but a jab that could do anything to them..,replied_to
en,1466154776534532097,False,2021-11-28 21:18:33+00:00,"🚨🔥🚨𝗕𝗥𝗘𝗔𝗞𝗜𝗡𝗚: 'Just take the vaccine': The hospital and patients still battling with the spectre of COVID: Breathless, Gemma Roberts knows the road to recovery will be a long one.     VIA @SkyNews - @BHheadlines©",
en,1466154776350142470,False,2021-11-28 21:18:33+00:00,Fasten your seatbelts. https://t.co/JmnWcTqGFm,
fr,1466154776211730441,False,2021-11-28 21:18:33+00:00,"@DocArnica J’ai essayé de le mettre dans la gorge du voisin qui cri tout le temps , je ne sais pas si ça marche pour le covid mais au moins le voisin ne fait plus de bruit depuis 👍🏻 super astuce",replied_to
fr,1466154775892869125,False,2021-11-28 21:18:33+00:00,"@ClaudeSteve6 @covid_ch @EricTopol AI envie de mieux capter la 5G, et les plaques en acier que je colle sur mon épaule tombent désormais
Je vous laisse, j'ai la nanoparticule de contrôle qui me demande de me connecter avec Billou",replied_to
fr,1466154775788101641,False,2021-11-28 21:18:33+00:00,"@iliac84989301 @BFMTV En concentrant les hospitalisations Covid 2020 sur 1 seul mois (!) ça fait toujours pas lourd.

Consulter le rapport ATIH pour détail saisonnalité des hospitalisations.

Le pb n’est pas le Covid mais l’état de délabrement de nos hôpitaux conjugué à une population vieillissante.",replied_to
en,1466154775641219074,False,2021-11-28 21:18:33+00:00,At least have a laugh with the Covid BS 💩 lunacy! https://t.co/xTYmNg4c4a,quoted
it,1466154775523860485,False,2021-11-28 21:18:32+00:00,Che bello rivedere Matteo in campo dopo il covid 🥰,
es,1466154773934190592,False,2021-11-28 21:18:32+00:00,"El L’obradorr sera la siguiente  variante del covid,por eso de la corona.",
en,1466154773384548358,False,2021-11-28 21:18:32+00:00,"I had a covid test yesterday and it has not come back. They have a backlog.

I am due to go to a work lunch today and another VERY FUN work thing tomorrow. 😭",replied_to
en,1466154772369756165,False,2021-11-28 21:18:32+00:00,@atrupar Didn’t Crede Bailey contract Covid at that event?,replied_to
en,1466154770503245828,False,2021-11-28 21:18:31+00:00,First confirmed US case of the omicron variant detected in California: COVID-19 updates https://t.co/7ah3Sof96Q via @NewsLeaderNOW,
pl,1466154770096435202,False,2021-11-28 21:18:31+00:00,@TONowocinski @Monika39945710 @davoff994_d @MariolaWolny @tonowocinski no to na co czekasz? Zatrudnij się w karetce pogotowia. Też będziesz zarabiał 50 tys. brutto na miesiąc. Może przy okazji covid postawi cię do pionu.,replied_to
en,1466154769832108037,False,2021-11-28 21:18:31+00:00,"@maggieNYT The story reads more as Mark Meadows covering his own ass than covering for Trump. 45 would prefer if nobody ever talked about him getting covid again, except to imply that he is superhuman for surviving.",replied_to
en,1466154769156821004,False,2021-11-28 21:18:31+00:00,"There are now 7 patient cases with the outbreak at Campbellford Memorial Hospital. 

https://t.co/mzcaOVExw5",replied_to
en,1466154767923699719,False,2021-11-28 21:18:31+00:00,You got Covid  https://t.co/6u2siM6lZ8 https://t.co/NN9fWtzP1f,quoted
ca,1466154767407882251,False,2021-11-28 21:18:31+00:00,Covid-19: OMS aponta baixa cobertura vacinal e testes insuficientes https://t.co/bNuw3lytqr,
en,1466154766896189446,False,2021-11-28 21:18:30+00:00,@AdamBienkov Does anyone know if Covid rules were followed at all times?,replied_to
de,1466154766770348034,False,2021-11-28 21:18:30+00:00,"@Ferhat_Ari39 @LPDooe Wer hat den was von dem Chaos? Macht die Regierung eine gute Figur? Gewinnt sie Wähler? Geht’s der Wirtschaft gut?
Schau Dich mal um, wer profitiert und dann weisst wem Du nicht trauen solltest. M F G gäbe es nicht ohne Covid und die kassieren damit gut Steuergeld.",replied_to
en,1466154766652821506,False,2021-11-28 21:18:30+00:00,"I wonder how many people out there have NOT taken the COVID vaccine but have invested money into companies such as Moderna and Pfizer because it is considered a wise investment decision?  To me this is considered to be the absolute pinnacle of ""a mother eating her own young"".",
en,1466154766304743429,False,2021-11-28 21:18:30+00:00,@ianjk23 The jab....or covid itself. Equally possible.,replied_to
en,1466154764329267205,False,2021-11-28 21:18:30+00:00,"Our restaurant opened its doors for the first time this evening since covid! We have been closed for 2 years, staff &amp; students were very excited to welcome our customers back through our doors 😊 and what better way to start off, with our delicious Christmas menu 🎄🎅🏻 https://t.co/thZ4rQ1l3X",
en,1466154764278939656,False,2021-11-28 21:18:30+00:00,@andytannerjj213 @bobbyjones007 @cotterill_david @MPhlebus How do you know they have had the covid vaccine?,replied_to
tr,1466154763180027905,False,2021-11-28 21:18:30+00:00,@MstSelanik Ayrıca Ankara bilkent şehir hastanesinde hiç covid bölümünde çalışmayıp ve pozitif hastalara bakmayan proflar 80-90 bin aylık ek ödeme aldı bizzat kule sorumluları isyan ediyordu adam çıldıracaktı nerdeyse bundan haberiniz yok tabi kör taklidi yapmaya devam edin,replied_to
en,1466154762680762369,False,2021-11-28 21:18:29+00:00,"Spreading misinformation??? You mean like Trump was recommending injecting bleach in your body, the type of misinformation?? How do you sleep at night running interference for #ChinaJoe with lies after lies after lies. Red hair, rusted brain??? 😠 https://t.co/7y7S8rAIHi",
it,1466154760806019085,False,2021-11-28 21:18:29+00:00,"@Nemo2Ego @RobertoBurioni @borghi_claudio Dio mi fulmini, a ""causa"" sua ho dovuto riportare un articolo di quella fogna stratosferica di FanPage (no, non seguo nemmeno Byoblu). https://t.co/zqXu0uc6Eh",replied_to
und,1466154760273215488,False,2021-11-28 21:18:29+00:00,@jacksettleman https://t.co/Hq3ldyyrDa,replied_to
et,1466154758914248705,False,2021-11-28 21:18:29+00:00,@STALLE0N covid omega variant,replied_to
fr,1466154758713057281,False,2021-11-28 21:18:28+00:00,@LesNews24 @nicolaspipyn C est qui cette pute qui a peur de chopé le covid ?,replied_to
en,1466154758562066441,False,2021-11-28 21:18:28+00:00,@Breaking911 There’s still no quick on site test for delta but they got this one out in less than a week?   I’m calling BS💩🤦🏼‍♀️ #Tests #Covid #OmicronVarient #coronavirus #Corona #Omicron #Variant #B11529 #BidenIsAFailure #covidvariant,replied_to
en,1466154755827326976,False,2021-11-28 21:18:28+00:00,@KamalaHarris @JoeBiden Like you were going to address the border?  Like mayor Pete was going to address the supply chain crisis-2 months later from paternity leave?  Like Biden was going to get answers from China about Covid in 90 days-been 100 and nothing.  You guys lie and deliver nothing. https://t.co/n9zfEK6w5p,replied_to
en,1466154755454128129,False,2021-11-28 21:18:28+00:00,@HooverMouse @clouds_go_by Get back to the office. Catch covid. It'll be fun they say.,replied_to
