text,lang,possibly_sensitive,tweet_id,created_at,type
controlling covid while instituting critical race theory...sounds pretty good to me! https://t.co/mo2Vi6qSml,en,False,1466145906257010692,2021-11-24 20:43:18+00:00,quoted
"@Garbest @BrianJamesESQ And the PCR test is dot suitable, because they run way more cycles than needed, which means they will find traces of COVID in EVERYONE.",en,False,1466145906189766658,2021-11-24 20:43:18+00:00,replied_to
"As COVID cases start to rise again, many economists don't think the latest increase will be enough to dampen consumer spending significantly, which accounts for 70% of economic activity.

More on the recent consumer spending rebound: https://t.co/3YWR5nBPZX https://t.co/tDQGPelTdS",en,False,1466145905464201221,2021-11-24 20:43:18+00:00,
for now we have half half lessons bc one teacher has covid 🧍🏻,en,False,1466145904046612487,2021-11-24 20:43:17+00:00,replied_to
"not good that CDC appears to have given up on reporting self-tests for COVID

More testing--even if results aren't reported--is helpful. but knowing aggregate results critical for public health esp if we can support more home testing
https://t.co/OHJ0djcCjE https://t.co/chEBRmWJuk",en,False,1466145903811645441,2021-11-24 20:43:17+00:00,
"@tipstonga @laureanalug @yanitolp3 @filosogogriego @IreneBianchi @gmilman Tú creo que no puedes ver los datos, desde que inició la vacunación la curva se inclinó más. En números hubo 3 veces más muertes por Covid en 2021 comparado con 2020.",es,False,1466145903698493443,2021-11-24 20:43:17+00:00,replied_to
"Bengal Logs 12 More COVID-19 Deaths, 668 Fresh Cases https://t.co/vkaw6vn9ze",en,False,1466145903455215622,2021-11-24 20:43:17+00:00,
FPF divulgará a tabela da Copa São Paulo de Futebol Júnior somente no dia 13 de dezembro. Entidade formalizou os convites ontem e adicionou mais cobranças a alguns clubes que precisarão bancar estadia e testes de Covid. Torneio está cada vez mais salgado para os times e as sedes,pt,False,1466145903375433731,2021-11-24 20:43:17+00:00,
"Oral antiviral molnupiravir reduces severe COVID-19 risks 30 percent in MOVe-OUT study
https://t.co/260uJsoFSj",en,False,1466145902771552258,2021-11-24 20:43:17+00:00,
Crazy this keeps happening and no it’s not the vax but I do wonder if Covid might be triggering this (lots of evidence shows Covid can weaken the heart especially in serious disease) https://t.co/HuWANLWf7G,en,False,1466145902423326721,2021-11-24 20:43:17+00:00,quoted
"@CrippledTropefy @jschertz1212 @jimmycarr @netflix 800,000/yr die from suicide.  It's such an awful problem there are societies set up to help those in need.

5,200,000 dies from covid in a year and it's not a problem, coz masks and stuff 😊🤣",en,False,1466145901030879236,2021-11-24 20:43:17+00:00,replied_to
"@PeterSweden7 Tyrannical New World Order is coming after your bodies, homes &amp; wealth.

An experimental dangerous medical procedure that has failed to stop COVID, with 1,2,3,4 injections &amp; now wants 1 every 3 months to continue killing people at a faster rate.

African nations reduced deaths… https://t.co/sP7pC6SLCC",en,False,1466145899994832900,2021-11-24 20:43:16+00:00,replied_to
los que le hayan hecho stream luego no se quejen del COVID y otras desgracias :) https://t.co/aiTj1TBxxN,es,False,1466145899516772366,2021-11-24 20:43:16+00:00,quoted
@gowronseyes @JaredVeronick @PhilipWegmann @NoahCRothman Do an average flu year vs a covid year without vaccines. Is it 100x worse?,en,False,1466145898984050700,2021-11-24 20:43:16+00:00,replied_to
"@MichealLehane @rtenews Covid and the government are in a relationship, Covid has said that is it over but the government can't take the rejection and let go of the reins!",en,False,1466145898640121861,2021-11-24 20:43:16+00:00,replied_to
"International, national and local trends in the spread of COVID-19: a geographic view of COVID-19 spread and the role to be played by coproduction https://t.co/nwyZXfbRtz",en,False,1466145898329608194,2021-11-24 20:43:16+00:00,
"Ondanks alle regels door de #Covid-19 maken we er het beste van bij de Halter.  

Ons rooster hebben we aangepast zodat we onze leden toch kunnen laten worstelen👊

Vandaag waren al deze toppers op de mat bij trainer Willem💪.

#ontdekjekrachtbijdehalter https://t.co/jFQmjp6bLP",nl,False,1466145897419530255,2021-11-24 20:43:16+00:00,
"The book concludes with a meditation on the crisis caused by Covid. Global wealth, power &amp; knowledge should be utilized to address what is simply the beginning disruption of the world we thought we knew. 

Definitely read Shutdown as it’s synthesis of 2020 is a masterpiece!

5/5",en,False,1466145897205489671,2021-11-24 20:43:16+00:00,replied_to
"Whether it was the bond market, central banks, healthcare systems, education or social services, all levels of our global society were impacted by Covid. The author investigates these institutions to reveal how they are all deeply entangled in a web of political economy.

4/5",en,False,1466145896375074820,2021-11-24 20:43:16+00:00,replied_to
@squeezefootball @CaseP62 Let’s not speculate What do we know? Just seams very strange As we talk Southampton game now got a heart attack Just too many coincidences perhaps it’s covid perhaps it’s the vaccine? But it’s definitely not the norm Stay safe fella,en,False,1466145895905476611,2021-11-24 20:43:15+00:00,replied_to
@revistaoeste Ela já exigiu isso contra a COVID?,pt,False,1466145895704104962,2021-11-24 20:43:15+00:00,replied_to
50 000 cas de Covid 19 remettez ce virus en TT et remettez nous l ambiance du confinement,fr,False,1466145895574122496,2021-11-24 20:43:15+00:00,
"Gov of Canada says ~100 new severe vaccine adverse events/wk right now (death/perm dis). Since we are primarily vaccinating children aged 5-11 y/o, who exactly do you think is dying from the vaccines? how many 5-11 y/o have died from COVID the last 2 years? #CrimesAgainstHumanity",en,False,1466145895532179457,2021-11-24 20:43:15+00:00,
"Lorenzo Damiano, ‘líder’ del movimiento antivacunas contra el covid-19 en Italia, contrajo la enfermedad y se encuentra internado en un hospital. El paciente está arrepentido por no vacunarse y ha pedido a la población “seguir la ciencia“, que “cura y salva”. https://t.co/tn9S7J8WRI",es,False,1466145895351828483,2021-11-24 20:43:15+00:00,
Per il Covid i famigliari non possono entrare ma un malato di Alzheimer può uscire tranquillamente da solo. Allucinante #chilhavisto,it,False,1466145893653135366,2021-11-24 20:43:15+00:00,
"I highly recommend reading my favourite historian @adam_tooze tremendous new book to learn how Covid spread throughout the globe, shattered financial markets and upended the economy of every country, which I borrowed from @VPL to review in 5 tweets for @BooksinFive below!

1/5 https://t.co/7OoFf76NO1",en,False,1466145891761328130,2021-11-24 20:43:14+00:00,
"Medical emergencies in the crowd nearly  every week now aswell as players collapsing All the time, scary stuff but don't remember anything like it from before covid",en,False,1466145891379818506,2021-11-24 20:43:14+00:00,
"WHERE is THE MONEY @fordnation  RT
The Main Street Relief Grant  only 18 per cent of the $65 million budgeted paid out by the time the program ended, and no reason given for capping applications at $1,000.https://t.co/z1yTkkmCLE",en,False,1466145891367194634,2021-11-24 20:43:14+00:00,
"@Celtics__Pats @AdamSchefter ""CoViD rAtIo""🙄",en,False,1466145890972975107,2021-11-24 20:43:14+00:00,replied_to
@Pu55yMan_Dan @LCFC They'll just say it's the moronic variant and everyone will lap it up and kneel back down to worship Covid.,en,False,1466145889521704971,2021-11-24 20:43:14+00:00,replied_to
"CORPORATE HUMANITY PARTNERSHIPS
https://t.co/7Hyx4jIXDG
https://t.co/EHvGHl1eNw
https://t.co/5QaNnlwhkU #motivation #wealthgenerators #financialadviser #financial #assetmanagement #passiveincome #wealthylifestyle #wealthbuilders #investmentmanagement #sip #healthinsurance #covid",en,False,1466145889144258570,2021-11-24 20:43:14+00:00,
@Tragiicomedy @wilescape @GlennCarr6 @6lennybravo @4Clearsky @JohnDublin10 @Narvuntien @kjfphoto @CrispyCX @BubbasRanch @Gordon_DHG @try2golf @TWTThisIsNow @jimdtweet @Kenneth72712993 @Moderna5G_666 @sandcastle1975 @IngersolRobert @OscarsWild1 @BolzmannMichael @rln_nelson @HalBrow68884227 @AristotleMrs @BigRakaDoc @chimera414 @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @DawnTJ90 @keithamccluskey @EricWil06256732 @wildweatherdan @robhon_ @ejwwest @covid_parent @Canadianworker2 @IanDJbrown2 @dan613 @Boeing74 @organicdot @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 As with everything else.  No principles,en,False,1466145888380796943,2021-11-24 20:43:14+00:00,replied_to
Dr Vernon Coleman – “We finally have evidence that authorities knew administering the Covid-19 Vaccine would be Murder” – The Expose https://t.co/ej0KzCrgiH,en,True,1466145888070369282,2021-11-24 20:43:14+00:00,
"Oye ómicron suena guapísimo, podían haber llamado así a la enfermedad en vez de COVID. Me apuesto a que un % de negacionistas no lo habrían sido en esa línea espaciotemporal nada más que por lo chungo que suena",es,False,1466145886958936070,2021-11-24 20:43:13+00:00,replied_to
@Giordano218 @ladyonorato E io che pensavo che servisse a proteggere dal COVID.,it,False,1466145886401142794,2021-11-24 20:43:13+00:00,replied_to
@latinus_us Comienza el infectadero de covid,es,False,1466145885470052354,2021-11-24 20:43:13+00:00,replied_to
"@deepdebe @Maurice_Conrad @ulsahm Völlig falsch. Ohne Ungeimpfte käme das Gesundheitswesen nicht an seine Grenzen, weil die große Mehrheit der CoViD-Patienten auf der ITS ungeimpft sind.",de,False,1466145885084127241,2021-11-24 20:43:13+00:00,replied_to
si le preguntas a un nacionalista español el origen del covid-19 seguro te dice que fue creado por inglaterra,es,False,1466145884157186048,2021-11-24 20:43:13+00:00,
"#OlivosGate
El juez a cargo dispuso continuar la investigación por violar las disposiciones de prevención del contagio por el Covid-19.
https://t.co/KSFwsf0fJ4",es,True,1466145882563395589,2021-11-24 20:43:12+00:00,
@LFabianski1 Covid was about before the pandemic.. what’s the point?,en,False,1466145881481220097,2021-11-24 20:43:12+00:00,replied_to
@RogerCorbello But you can walk right across the southern border.  Get free everything even if you have Covid.,en,False,1466145880445276175,2021-11-24 20:43:12+00:00,replied_to
I just wanna see how many covid variants we can produce before we finally get zombies,en,False,1466145879899975681,2021-11-24 20:43:12+00:00,
"As of: Wed Dec 1 13:35:05 2021

Appointments found at CVS locations in San Diego!

Schedule here:
https://t.co/2f80GMQQ8o",en,False,1466145879451176965,2021-11-24 20:43:11+00:00,
The covid booster effect. Wish it would go away! Goodnight,en,False,1466145878402605056,2021-11-24 20:43:11+00:00,replied_to
"@alextgna1 @ansodgg @Roger971255061 @CoronaDades Ni el uno ni el otro.
 1. de urgencia solo para covid se llegó a crear 1500 UCIs
2. Con casi 800 UCIs sólo de Covid sólo se suspendieron cirugías menores y pq había personal de vacaciones
3. Decís que en este punto se han tenido que que?

Venga deu https://t.co/x3MryYfkYX",es,False,1466145876536139791,2021-11-24 20:43:11+00:00,replied_to
"@S_E_A2 @DeltaNiner187 @NA_NetNed @detroitnews I mean when you imply the only reason there is a worldwide plague is for a Democratic power grab, ya I think that makes you a covid denier and it’s funny when you die from covid lol https://t.co/SIWFOQgJwy",en,False,1466145875068084228,2021-11-24 20:43:10+00:00,replied_to
"@nb_covid_info @feltford Maybe I’ll wait 72hrs then, assuming so symptoms. Thanks!",en,False,1466145875021938698,2021-11-24 20:43:10+00:00,replied_to
HIS COMMENTS TO THE AMERICAN PEOPLE ABOUT THE COVID-19 PANDEMIC. https://t.co/1qm7n3ZtY1 https://t.co/LkvY4xUJNd,en,False,1466145873801486338,2021-11-24 20:43:10+00:00,quoted
"Und wieder unwidersprochene Fehlinformation, diesmal von #Scholz: Es gibt keine Vorerkrankungen, die eine Covid-19-Impfung verbieten! Außer einer Allergie gegen Polyethylenglykol.  https://t.co/K8GhI5TamC",de,False,1466145873084223497,2021-11-24 20:43:10+00:00,
UPDATE 2-Courts block two Biden administration COVID vaccine mandates https://t.co/dZ7286OyTF via @Yahoo,en,False,1466145872388005892,2021-11-24 20:43:10+00:00,
"@ide_mf @afpfr Normal non, mais apparaît de plus en plus chez les jeunes aux dires d'un pompier... Mais bien avant la covid.
Quant à lui on ne sait même pas s'il vacciné...",fr,False,1466145871494582277,2021-11-24 20:43:10+00:00,replied_to
@BillHouchens4 People die and it's horrible. I've lost many loved ones to different illnesses. But the severity of covid is being manipulated to give the State more power and control over us.,en,False,1466145871448449024,2021-11-24 20:43:10+00:00,replied_to
"Facing COVID passport mandate, more Swedes get microchip implants https://t.co/uSg9SgYLc9",en,False,1466145869137338375,2021-11-24 20:43:09+00:00,
"3/4.. to work grounds as no employer wants to be the test case in court for covid. The doctor gave the example of a man who does a manual heavy lifting job now not being fit to do his job due to severe back pain which had not improved with time off, treatment and pain killers.",en,False,1466145869074509832,2021-11-24 20:43:09+00:00,
Covid-19 positive Vaughan dropped by BT Sport channel from Ashes coverage | Cricket News – Times of India : Sports Daily https://t.co/cqIiowDVdc,en,False,1466145867761655819,2021-11-24 20:43:09+00:00,
"@VABVOX Personally I do not believe he had Covid.  It was an excuse for something else, like a stroke.",en,False,1466145866893430787,2021-11-24 20:43:08+00:00,replied_to
"@pjbockman @KoenSwinkels @EricTopol Well, COVID exists and so do you. You do need to live with it. Vaccination does not prevent the spread of the virus nearly as much as it mitigates its symptoms. I was vaccinated and still got COVID: I lived with it.",en,False,1466145866163515396,2021-11-24 20:43:08+00:00,replied_to
"@CZEdwards @nofoodfears Very much so. As MCAS has stolen my many of my safe foods (and continued to worsen after Long COVID), it’s made me think about this a LOT.",en,False,1466145865903579148,2021-11-24 20:43:08+00:00,replied_to
@klimskii Probs won’t ever be until COVID is actually a threat to me,en,False,1466145864494338061,2021-11-24 20:43:08+00:00,replied_to
"US will react to Omicron ""with science and speed,"" White House says  https://t.co/dOATYcjOoC",en,False,1466145864137658368,2021-11-24 20:43:08+00:00,
"@imJohnyS A taxa de morte por covid é 0,3% e as TVs estão 24/7 a induzir o medo, essa vax mata 3%, e nas TVs ouvem-se grilos",pt,False,1466145864104218637,2021-11-24 20:43:08+00:00,replied_to
"@Chris_Stone1970 @BikaJika @VinceCoglianese @DrJBhattacharya How many people die from sepsis in the USA annually? 250,000. That's only about 20,000 less than Covid.  Don't hear Fauci talking about or doing much to manage Sepsis. Don't hear Biden giving briefings or spending trillions to prevent any of those Sepsis deaths.",en,False,1466145862330028044,2021-11-24 20:43:07+00:00,replied_to
Just heard about a new COVID variant because I didn't really give a shit about keeping up on the new surrounding COVID. At this points I just want someone to make an unstoppable variant and get it over with.,en,False,1466145861788913673,2021-11-24 20:43:07+00:00,
"@GOPLeader No Kev, its the result of covid and happening globally.",en,False,1466145861197393922,2021-11-24 20:43:07+00:00,replied_to
"Ei but these COVID variants, one dey go away  before another come or them all dey this Accra traffic inside plus we ?",en,False,1466145861117882376,2021-11-24 20:43:07+00:00,
@Rahkoun @lnstantFoot Jpense c'est par rapport au covid,fr,False,1466145860656451590,2021-11-24 20:43:07+00:00,replied_to
"Omicron Variant of COVID-19 in Northern California. Stay safe, people and be careful.",en,False,1466145859662270464,2021-11-24 20:43:07+00:00,
Repuntan casos positivos de Covid-19 en Aguascalientes #UsaCubrebocas https://t.co/SuRJOo2oeJ https://t.co/XECxZo5soQ,es,False,1466145859008147463,2021-11-24 20:43:07+00:00,
"A Cuba, 9 millions d’habitants ont reçu une première dose du vaccin local contre la COVID-19 https://t.co/tnlHqFxtoB",fr,False,1466145858760720388,2021-11-24 20:43:07+00:00,
@_Munch_1 @A3Noticias @Nere_cr1987 Osea que alguien tiene un accidente de trafico y muere ..lo contagian y lo contabilizan como covid..osea que todo puede ser contabilizado como covid.esto huele muy mal..,es,False,1466145858160844803,2021-11-24 20:43:06+00:00,replied_to
"Er worden op dit moment #covid patiënten uit Oost-Vlaanderen naar ziekenhuizen in Henegouwen gebracht.
Situatie 01/12.
@TRoggeman
@de_NVA @Knack @demorgen @Humo @VTM @HLN_BE @vlaparl https://t.co/DsH98ppMvu",nl,False,1466145856529346561,2021-11-24 20:43:06+00:00,quoted
"@Janusz01130194 @boskigacek Pracowałem z trzema budowlańcami. Jeden się zaszczepił. Dostał Covid i podzielił się z dwoma pozostałymi. Mnie nie wzięło. Wsadź sobie w dupę tą grypę i nie strasz, bo się zesrasz",pl,False,1466145855757504512,2021-11-24 20:43:06+00:00,replied_to
@wutalb @Doggone_Eternal ja finde ich auch aber man kann ja wohl auch mit Covid miese Folgeschäden haben (kenne aber auch keinen),de,False,1466145855388491777,2021-11-24 20:43:06+00:00,replied_to
"Formando desde el PTA, retornamos a la presencialidad,
cambiados por la pandemia y fortalecidos como academia.
Apoyando instituciones en cada una de sus transiciones,
logramos como equipo mejorar un poquito.
A pesar del Covid diecinueve, ¡el PTA se mueve!.
#EnlamalePTA",es,False,1466145855124221954,2021-11-24 20:43:06+00:00,
"@mtracey @JaniceDean So Michael, do you denounce then the massacre that took place under Cuomo leadership and dare I say left wing media lapdogs? that did not allow any treatments to be used in nursing homes after ordering the nursing homes accept covid positive patients, or be shutdown by the state?",en,False,1466145853018619909,2021-11-24 20:43:05+00:00,replied_to
Fuck Covid scares,en,False,1466145851563257861,2021-11-24 20:43:05+00:00,
A thread mais importante sobre o Covid. https://t.co/Umz2k7eSwx,es,False,1466145851353489409,2021-11-24 20:43:05+00:00,quoted
Lebanon reintroduces some COVID-19 prevention measures https://t.co/kjV9XfZaWI,en,False,1466145851231850511,2021-11-24 20:43:05+00:00,
"Despite rise in COVID cases, Conn. Gov. Lamont is not yet planning new mandates. https://t.co/FfBwA4xHtQ",en,False,1466145848971120646,2021-11-24 20:43:04+00:00,
"Slovensko zavede nový trestný čin šíření nepravdivé informace, oznámila ministryně spravedlnosti na tiskové konferenci! Lidem bude hrozit za šíření jiného názoru na Covid-19 nebo za varování před očkováním až 10 let za mřížemi!
Už začínají být zoufalí, známky prohry.",cs,False,1466145846500769795,2021-11-24 20:43:04+00:00,
COVID-19 live updates: 1st omicron case in US identified in California https://t.co/Xzp5XLv9uY #news #topstories #berkleybearnews,en,False,1466145845246451714,2021-11-24 20:43:03+00:00,
"70% , en dat is een gemiddelde over November bij een stijgende lijn .

https://t.co/R66azB8xKr",nl,False,1466145844982423563,2021-11-24 20:43:03+00:00,
"2 copains chanteurs  Covid+. 3 membres de l'asso de ma mère Covid+, ici et là des cas contacts, ça fuse.",fr,False,1466145844894347273,2021-11-24 20:43:03+00:00,
@ABCSharkTank @BarbaraCorcoran @ABCSharkTank did u know that an original sharktank investor @HarringtonKevin is promoting &amp; strategic advisor for @optecintl which was involved in potential COVID-19 fraud to mislead investors out of millions of dollars? $OPTI @MikeIorlano #FIREPAWSON cancel all fraudulent shs https://t.co/gChAEsPsod,en,False,1466145844302950402,2021-11-24 20:43:03+00:00,replied_to
Comision Europeo: Union Europeo mester considera vacunacion obligatorio pa COVID-19 https://t.co/nloakg9wK5,es,False,1466145844223041536,2021-11-24 20:43:03+00:00,
"Mateusz Morawiecki przyjął trzecią dawkę szczepionki przeciw COVID-19
https://t.co/Ba9gAjeH9u",pl,False,1466145844202283016,2021-11-24 20:43:03+00:00,
"@wulfinghoff @michawitcz @KreuzAcht @AfDVerdachtfall Es ist bekannt, dass über 70 % in den Krankenhäusern ungeimpfte Covid-Patienten sind. Arzte und Krankenschwestern arbeiten am Limit. Lasst die ungeimpten Idioten doch sterben, wenn sie es wollen und selbst daran Schuld haben !!!! Aber ärztliche Hilfe würde ich dann ausschlagen !!",de,False,1466145843753504781,2021-11-24 20:43:03+00:00,replied_to
Social media standing near a flower. The Social media is actually Wikileaks. (with COVID-19).,en,False,1466145843581386754,2021-11-24 20:43:03+00:00,
"Wat de “Covid Pandemie” ons heeft geleerd is dat we alleen NUL VERTROUWEN kunnen hebben in de medische wereld, politici, en media https://t.co/3iJstapa5k via @Frontnieuws",nl,False,1466145843468193795,2021-11-24 20:43:03+00:00,
@DoYouEvenLif @DrEricDing If vax/unvaxxed are both catching and spreading covid then why don’t we get neg tests before traveling? My vaxxed partner had a cold and went to a concert with vax card and found out it was covid days later. So basically the card did zip to protect people,en,False,1466145843027841033,2021-11-24 20:43:03+00:00,replied_to
"@ABOFLONDON Two words , covid jab !",en,False,1466145842847440902,2021-11-24 20:43:03+00:00,replied_to
White becomes 2nd Bulls player with COVID-19 https://t.co/KkKvC9twX0 https://t.co/FOxnB6GpEp,en,False,1466145842507649027,2021-11-24 20:43:03+00:00,
"@DubWinlay @Utd_Luckzy @szoboszIai @FootballlForAll https://t.co/IJ3tEGS8lJ

Jog on you loser",en,False,1466145841920552963,2021-11-24 20:43:03+00:00,replied_to
https://t.co/5Lk336VjqX,und,False,1466145841715068933,2021-11-24 20:43:02+00:00,
@fxp123 How was Trump allowed to attend the debate with positive #COVID TEST? Obviously information #Trump positive for #COVID19 kept from Biden. Is knowingly exposing others a criminal act? All that came in contact at risk.,en,False,1466145841580703744,2021-11-24 20:43:02+00:00,replied_to
Judge Halts Biden’s Covid Vaccine Mandate For Healthcare Workers Nationwide https://t.co/1xk7TcwV9r,en,False,1466145841123663876,2021-11-24 20:43:02+00:00,
@Fish7M @jeanne38055208 Er zijn minder beschikbare bedden op de IC doordat er weer veel COVID patiënten liggen. Daarnaast worden anesthesiemedewerkers ingezet om de IC verpleegkundige zorg te leveren op IC voor de wel beschikbare bedden die niet kunnen worden bemenst wegens de grote personele tekorten,nl,False,1466145840951701511,2021-11-24 20:43:02+00:00,replied_to
"San Francisco:: California confirms first US case of omicron COVID-19 variant, health officials say https://t.co/cqC3uP7rsr",en,False,1466145840926322688,2021-11-24 20:43:02+00:00,
@rileyns6 is the reason i have covid,en,False,1466145839169032194,2021-11-24 20:43:02+00:00,
"The left is splintering.  The right is pretty united.  You've got Glenn Beck, Bannon, Tucker Carlsen, Red state governors all up on COVID-questioning.  Liberals are really scared to be associated with the deplorables.
https://t.co/HalekjQl2I",en,False,1466145838539833344,2021-11-24 20:43:02+00:00,
@MichaelPSenger So they escaped a covid camp.....and tested negative? So is it really a covid camp 🤔🤔🤔,en,False,1466145837629812738,2021-11-24 20:43:02+00:00,replied_to
Fox News has confirmed that the U.S. Centers for Disease Control and Prevention (CDC) has identified the first case of the omicron COVID-19 variant in the U.S.,en,False,1466145836761497600,2021-11-24 20:43:01+00:00,
"Le document de l'ANSM à propos des vaccins covid https://t.co/WGPxhv0kFi mis à jour le 16/11/2021 ne liste aucun vaccin dans le chapitre ""Vaccins autorisés à ce jour"" : la page est blanche est ce normal ?",fr,False,1466145835641712647,2021-11-24 20:43:01+00:00,
"Москва заняла 1 место в рейтинге инноваций по борьбе с COVID-19 в Европе

Подробнее: https://t.co/Nu4jW7J6Qe

#newsworg #StartupBlink",ru,False,1466145835130011648,2021-11-24 20:43:01+00:00,
"@MzwaneleManyi but COVID requires no vaxx, we live on. why bother name them high risk, if there is no peril?",en,False,1466145834744094724,2021-11-24 20:43:01+00:00,replied_to
@zarat_boucif Ils m'ont gonflés avec leur covid... Et là avec l obligation vaccinale européenne qui ns pend au nez je suis sur 220v 🤦🏼‍♀️,fr,False,1466145833552945162,2021-11-24 20:43:01+00:00,replied_to
"Ouest-France: Covid-19. Des hospitalisations en hausse à Cholet, l'hôpital appelle à la vaccination.
https://t.co/DZ8AZHPjuM",fr,False,1466145833523499013,2021-11-24 20:43:01+00:00,
"""Capital murder trial of Alabama man accused of killing son delayed because suspect has COVID"" https://t.co/BvozVjgG1t",en,False,1466145833200627720,2021-11-24 20:43:00+00:00,
"@kokuou_ji I mean technically the migraines existed before it’s just this new kind that’s potentially Covid related 
But yeah I suppose",en,False,1466145832894443523,2021-11-24 20:43:00+00:00,replied_to
@arrega_jorge Y te falto decir probablemente contagiado de COVID.,es,False,1466145832617525255,2021-11-24 20:43:00+00:00,replied_to
"@AndrewNWoodard @ericmetaxas He’s busy trying to kill his own father with COVID, try again later.",en,False,1466145831858307075,2021-11-24 20:43:00+00:00,replied_to
Termina noviembre con mil 675 casos de COVID-19 y 132 defunciones en Oaxaca: SSO https://t.co/sK3VlG83lr a través de @enlacedelacosta,es,False,1466145831497596929,2021-11-24 20:43:00+00:00,
@BulwarkOnline @SykesCharlie Remind me why they worked so hard to save that wretched royal wannabe when he was sick with Covid…?,en,False,1466145831283683329,2021-11-24 20:43:00+00:00,replied_to
@_DJCappuccino The number of people who tested pos. for covid. I'm still waiting for my results. Speedy recovery Cappucino,en,False,1466145830247841793,2021-11-24 20:43:00+00:00,replied_to
"STUDY: Getting #covid19 while pregnant does not harm development of unborn child’s brain: https://t.co/7yMx9RK0JH 

#covid #coronavirus #corona #pandemic https://t.co/4f3OR9krlR",en,False,1466145830197415936,2021-11-24 20:43:00+00:00,
@cole_davesc66 @nickbse @Tesco @BorisJohnson Wetting the bed will be the least of your problem if you catch covid 🤦‍♀️ https://t.co/llPwHLzTIn,en,False,1466145829434109970,2021-11-24 20:43:00+00:00,replied_to
Gotta love the Twitter blob pretending to know more about COVID treatment than an epidemiologist. https://t.co/5EhLiXsREA,en,False,1466145829261959168,2021-11-24 20:43:00+00:00,quoted
"@digitaldevolut1 @IwriteOK You're allowed to have that opinion but I hope you realize how functionally futile it makes discussing it, considering you critiqued the factual nature of the post. Might as well say he was hexed to death or hit with an alien death beam. The circumstances support a Covid death",en,False,1466145827643174918,2021-11-24 20:42:59+00:00,replied_to
"@senrobportman More than 600,000 Americans died of COVID-19 last year. 

This worsening crisis is being driven by the former admin’s and @GOP failed policies - which have allowed disinformation and medical terrorism to flood our communities.",en,False,1466145827257204740,2021-11-24 20:42:59+00:00,replied_to
"@steveyzzzz @xxxTtimexxx @mentat0 @SquawkCNBC @ScottGottliebMD Studies since then have shown vaccines give better protection against reinfection from variants than natural immunity.

https://t.co/Y3OcMIeAPw",en,False,1466145827223650315,2021-11-24 20:42:59+00:00,replied_to
@Harlzyy People don't understand that if you've had covid it fucks your cardiovascular system up,en,False,1466145826821095432,2021-11-24 20:42:59+00:00,replied_to
@oliwrath is it happening more (Covid-accelerated?) or are we just more aware of it?,en,False,1466145823868301322,2021-11-24 20:42:58+00:00,replied_to
Im turning 25 soon and it doesn’t sit right with me. I missed out on so much due to Covid 😔 https://t.co/LdKVaGjHtq,en,False,1466145823633379333,2021-11-24 20:42:58+00:00,quoted
"@pacodelatorrep Una pregunta Alcalde: ¿En el año 2022 se prorrogan los refuerzos Covid de colegios, bibliotecas municipales, áreas y centros municipales, institutos municipales?",es,False,1466145823276871687,2021-11-24 20:42:58+00:00,replied_to
"Travailler à l’hôpital ; c’est savoir que les services sont complètement sous pression, voir que le plan blanc est de nouveau déclenchée, ne pas avoir assez de protection pour prendre en charge des patients COVID, c’est aussi courir partout-",fr,False,1466145822421274626,2021-11-24 20:42:58+00:00,
"""In a survey of 15 African countries done late last year, 49 percent of respondents said they believed rumors that Covid was planned by a foreign actor and 45 percent said they believed Africans were being used as guinea pigs in vaccine research trials.""

https://t.co/uBh5d9gLei",en,False,1466145820894367744,2021-11-24 20:42:58+00:00,replied_to
"COVID-19 was certainly a shock to #healthsystems, but there is also evidence that it catalyzed and strengthened engagement across sectors.

R4D’s Chloe Lanzara and @lyndonmarani share lessons from our work with @MerckForMothers.

https://t.co/D4udKQjcJ6",en,False,1466145820617682952,2021-11-24 20:42:57+00:00,
"@Joey27002627 @KatiePavlich Even tho this won't make a difference, here are some actual studies into your claims.

https://t.co/whaUMV6OgO

https://t.co/8qp0GqWlkv

https://t.co/aJ9VdI8Mim",en,False,1466145820546408450,2021-11-24 20:42:57+00:00,replied_to
"@kaitlancollins So, Ronny Jackson knew that Trump was sick with COVID, but said nothing as he exposed Gold Star families, his own staff, and Biden, among others.",en,False,1466145818755411978,2021-11-24 20:42:57+00:00,replied_to
Imagine caring about covid still,en,False,1466145818612801542,2021-11-24 20:42:57+00:00,
"@Kukicat7 there is no evidence the sudden death is not caused by
covid injections",en,False,1466145818293981184,2021-11-24 20:42:57+00:00,replied_to
"@carrodalo Mientras que se hable de Covid no se habla de lo importante (luz, huelga, combustible, IPC...)",es,False,1466145818256289795,2021-11-24 20:42:57+00:00,replied_to
".@POTUS We can’t let progress on fighting AIDS, TB, and malaria slip away because of COVID-19 and its aftershocks. Please ensure that the FY23 budget contains strong investment in the Global Fund to combat both COVID-19 and HIV/AIDS. #WorldAIDSDay",en,False,1466145817102798857,2021-11-24 20:42:57+00:00,
