possibly_sensitive,tweet_id,lang,created_at,text,type,clean_tweet
False,1466143232509849610,en,2021-11-23 20:32:40+00:00,Biden admin made a terrible choice of giving such a huge responsibility to Gayle Smith! In the global COVID-19 WHO's Tedros Adhanom &amp; Mrs. Smith with their TPLF background did not help in the pandemic! AFRICA WAS LEFT OUT! @_AfricanUnion @SouthAfricaGov #UnityForEthiopia #NoMore,,"['global', 'giving', '19', 'background', '@', 'adhanom', 'admin', 'tedros', 'help', 'covid', 'africa', 'made', 'huge', 'left', 'africanunion', 'terrible', 'smith', 'pandemic', 'out', '&', 'mr', 'responsibility', '!', 'biden', 'amp', 'tplf', 'gayle', 'choice']"
False,1466143229456310274,en,2021-11-23 20:32:40+00:00,"CBS News: CDC confirms first case of Omicron COVID-19 variant in U.S. CBS News: CDC confirms first case of Omicron COVID-19 variant in U.S..
https://t.co/z1zH2CKVsx",,"['case', '19', 'covid', 'first', 'cbs', 'news', 'omicron', 'confirms', 'cdc', 'variant']"
False,1466143229187821569,en,2021-11-23 20:32:40+00:00,"Resharing from @SecurelyTravel for the afternoon stream -- 

Crisis - Covid Travel - Weather - Health - Global Travel Alerts 

FYI : Collected, Collated, Synthesized and Presented by moi. 

#Travel #TravelAlert https://t.co/0442J2fphU",quoted,"['travel', 'fyi', 'weather', 'stream', 'global', 'resharing', 'moi', 'covid', 'health', 'synthesized', 'alert', 'collated', 'presented', 'collected', 'crisis', 'afternoon']"
False,1466143228378243075,en,2021-11-23 20:32:39+00:00,"Dymocks hires security after jump in assaults on staff over COVID rules https://t.co/fx5qqgwI9k 

Society. Airborne ✈️",,"['security', 'covid', 'jump', 'hire', 'rule', 'society', 'dymocks', 'airborne', 'staff', 'assault']"
False,1466143226872668165,en,2021-11-23 20:32:39+00:00,That fact that work has cancelled our work Christmas parties have left me feeling really deflated #covid #Omicron #itstheseasontonotbejolly #retail,,"['cancelled', 'christmas', 'fact', 'left', 'really', 'feeling', 'deflated', 'work', 'party']"
False,1466143226511962121,und,2021-11-23 20:32:39+00:00,@YorkieWR @StopNWO666 @peachypuk https://t.co/39lXZaDs0N,replied_to,[]
False,1466143226503520260,es,2021-11-23 20:32:39+00:00,"El líder negacionista de #Covid19 austriaco muere del Covid.
No ha podido ni hacer testamento.",,"['de', 'hacer', 'ni', 'negacionista', 'muere', 'covid', 'el', 'podido', 'del', 'lider', 'ha', 'austriaco', 'testamento']"
False,1466143224884563971,en,2021-11-23 20:32:39+00:00,"Also important to note that Covid itself has long term effects on people's hearts, combined with a an older average age for at-the-game football fans and a high energy atmosphere its a great place to have a cardiaf arrest or some shit.",replied_to,"['atmosphere', 'average', 'game', 'covid', 'effect', 'older', 'fan', 'heart', 'long', 'people', 'great', 'football', 'shit', 'also', ""'s"", 'high', 'arrest', 'term', 'note', 'energy', 'place', 'combined', 'important', 'cardiaf', 'age']"
False,1466143224720859140,en,2021-11-23 20:32:39+00:00,"@anniefreyshow @ScottPresler According to Meadows, Trump tested positive for Covid on 9/26. On 9/27 he held event w/military families. Here’s what the Post said about it: “At Trump’s insistence, few were wearing masks…He wasn’t worried about others getting sick, but he did fret about his own vulnerability”",replied_to,"['getting', 'sick', 'vulnerability', 'covid', 'insistence', 'positive', 'meadow', 'wearing', 'event', '9/27', 'according', 'w/military', 'held', 'post', '9/26', ""'s"", 'tested', 'mask', 'worried', 'others', 'trump', 'fret', 'family', 'said']"
False,1466143224641245190,en,2021-11-23 20:32:39+00:00,@CurtSmi01266532 @jimcramer This person did not have a booster shot.  It could have been a normal breakthrough.  And you don't know if vaccine protection moderates severity of Covid (it probably does),replied_to,"['probably', 'normal', 'booster', 'doe', 'could', 'covid', 'severity', 'breakthrough', 'protection', 'shot', 'vaccine', 'moderate', '(', 'it', 'person', ')', 'know']"
False,1466143224351891462,es,2021-11-23 20:32:38+00:00,Cómo descargar el certificado covid y tenerlo en el móvil https://t.co/v5q4vOpz61 via @publico_es,,"['descargar', 'movil', 'como', 'covid', 'en', 'el', 'certificado', 'tenerlo']"
False,1466143223705788417,en,2021-11-23 20:32:38+00:00,"@notPFTbot What’s been even more troubling during the pandemic is his willingness to speak in favor of treatments like hydroxychloroquine that have no merit for the care of COVID patients, going as far as touting the drug on Fox &amp; Friends &lt;—👍",replied_to,"['far', 'care', 'even', 'troubling', 'hydroxychloroquine', 'treatment', 'merit', 'covid', 'drug', 'going', 'pandemic', 'touting', 'friend', 'favor', 'willingness', 'fox', '&', 'amp', 'patient', 'speak', 'like', 'lt']"
False,1466143222871306263,en,2021-11-23 20:32:38+00:00,@Rony37220245 @ACTBrigitte Not at all sure what you are going on about pal. WTF you mean the truth is coming out? What truth? We’ve know that vaccinated people can get Covid since day 1. What news sources are you following? 😬 I dread to think.,replied_to,"['coming', 'sure', 'mean', 'covid', 'truth', '1', 'going', 'vaccinated', 'people', 'out', 'day', '?', 'think', 'know', 'since', 'dread', 'source', 'wtf', 'news', 'following', 'pal', 'get']"
False,1466143222669975563,es,2021-11-23 20:32:38+00:00,"A punto de romper récord, 301 nuevos casos de COVID en el estado
#Chihuahua #Estado #Covid19 #Impacto #Noticias 
https://t.co/57adTGgGOY",,"['de', 'record', 'romper', 'nuevos', 'covid', 'en', 'casos', 'punto', 'el', 'estado', '301']"
False,1466143222669864966,en,2021-11-23 20:32:38+00:00,Why I’m Backing Charter Schools by @MikeBloomberg https://t.co/JVDFeYKSsX,,"['school', 'backing', 'I', 'charter']"
False,1466143221910671363,en,2021-11-23 20:32:38+00:00,@jason_meister and still getting covid. Is the vax the covid?,replied_to,"['meister', 'still', 'getting', 'covid', '?', 'vax']"
False,1466143221872873474,en,2021-11-23 20:32:38+00:00,"@thinkingman369 @deba81 @zz10274388 That reward offer is a scam. It’s been done before with measles. Covid itself has been isolated and identified. The disease obviously causes unique symptoms and severe illness, sometimes death. You’d have to be a complete idiot to be a disbeliever. Just speak to someone infected.",replied_to,"['done', 'sometimes', 'severe', 'would', 'isolated', 'someone', 'reward', 'scam', 'covid', 'identified', 'measles', 'disbeliever', 'illness', 'obviously', 'offer', 'symptom', 'disease', 'infected', 'cause', 'idiot', 'speak', 'complete', 'death', 'unique']"
False,1466143220878954499,en,2021-11-23 20:32:38+00:00,I don’t believe LeBron has Covid! This is a PR stunt ! Just like the view did with Sunny and Ana! Oh the repercussions! https://t.co/hPlvoBcTQ9,quoted,"['pr', '!', 'stunt', 'lebron', 'view', 'sunny', 'covid', 'oh', 'like', 'repercussion', 'believe', 'ana']"
False,1466143220232900612,en,2021-11-23 20:32:37+00:00,"@9NewsAUS @mikelorigan It is strange that we stopped to address the transparency about who’s getting infected with Covid-19.!!!
Are this individuals fully vaccinated…???",replied_to,"['!', 'vaccinated', 'address', '19', 'getting', 'infected', 'covid', 'transparency', 'stopped', 'strange', 'individual', 'fully', '?']"
False,1466143218828029953,fr,2021-11-23 20:32:37+00:00,"@Prefet971 @ars_guadeloupe @Sante_Gouv Le taux d’incidence de la Covid-19 en Ardèche progresse très rapidement et s’élève aujourd’hui à
436 cas pour 100 000 habitants : le département de l’Ardèche connaît un taux d’incidence très supérieur à la moyenne nationale et régionale... source : https://t.co/yzopNhjl9L",replied_to,"['19', '000', 'pour', 'progresse', '100', ""d'incidence"", 'moyenne', 'nationale', '436', 'taux', 'le', 'guadeloupe', 'connait', 'covid', 'source', 'departement', ""s'eleve"", 'rapidement', 'superieur', 'tres', 'gouv', 'un', 'ca', 'la', 'de', 'et', 'en', 'habitant', 'regionale', 'ardeche', ""l'ardeche"", ""aujourd'hui""]"
False,1466143217225773056,und,2021-11-23 20:32:37+00:00,@renanzcvr @Justme19853834 @TheBigCarlos3 @gust4mz @AfpChecamos @FIFAcom @DFB_Team_EN https://t.co/qeMLEzUk1f,replied_to,"['team', 'en']"
False,1466143216449855497,en,2021-11-23 20:32:37+00:00,"@TedNugent Simmons is correct you dumbass! He can't play bass or sing but he's right about the vaccine! You're the WORST guitar player &amp; singer EVER, and WRONG about the vaccine! You're UNvaccinated and got COVID you Dumb Fu€k! There's a connection but you're just too stupid to see it!!!",replied_to,"['worst', 'right', 'unvaccinated', 'correct', 'got', 'fuEURk', 'sing', 'covid', 'stupid', 'not', 'bass', 'dumb', 'see', 'can', 'connection', 'play', 'player', 'simmons', 'guitar', '&', 'dumbass', '!', 'wrong', 'amp', 'it', 'vaccine', 'singer', 'ever']"
False,1466143215870885889,en,2021-11-23 20:32:36+00:00,"Godfrey-Smith, P. Covid heterodoxy in three layers. Monash Bioeth. Rev. (2021). https://t.co/2iAtWTNLYS",,"['bioeth', 'p', 'godfrey', 'covid', 'heterodoxy', 'monash', 'rev', '2021', 'layer', '(', 'three', ')', 'smith']"
False,1466143214642114564,es,2021-11-23 20:32:36+00:00,"""Hablamos de Omicron"", dice el colega 🤣🤣🤣. Tras 29 minutos hablando del Covid. @JEtxeberria , vaya huevazos, presentando el peor telediario de toda la parrilla. Pura basura. #terrorismoinformativo https://t.co/V7SDumD1AT",,"['peor', 'el', 'dice', 'covid', 'basura', 'telediario', 'vaya', 'minutos', '29', 'hablamos', 'pura', 'presentando', 'parrilla', 'la', 'hablando', 'colega', 'tras', 'de', 'huevazos', 'toda', 'del', 'omicron']"
True,1466143214637916174,en,2021-11-23 20:32:36+00:00,@ksorbs 👺 #Covid is Doomsday Death Cult and #Fauci is the new Jim Jones but instead of getting their brainwashed followers to drink Kool-Aid…this time around it’s a 💉 being used as the instrument of death 👺🐑!!! #FF https://t.co/KAavHZbU4J,replied_to,"['new', 'brainwashed', '!', 'instead', 'instrument', 'jim', 'around', 'getting', 'doomsday', 'used', 'follower', 'drink', 'jones', 'kool', 'death', 'cult', 'aid', 'time']"
False,1466143214352666624,en,2021-11-23 20:32:36+00:00,"@AndrovicPpc Omicron is a scam created to punish the African countries that have stopped COVID by using Ivermectin.

PCR tests do not pick up different variants &amp; don’t even pick up sick people.

We have to push back or they will create a new variant to punish countries that do not comply. https://t.co/wxLwUBN0tO",replied_to,"['new', 'sick', 'variant', 'pcr', 'different', 'variant', 'even', 'scam', 'covid', 'country', 'punish', 'pick', 'created', 'people', 'ivermectin', 'stopped', 'test', 'using', 'push', 'back', 'create', '&', 'african', 'amp', 'omicron', 'comply']"
False,1466143213861834752,en,2021-11-23 20:32:36+00:00,"U.S. confirms nation’s first case of omicron Covid variant in California
https://t.co/OC3XLACcLN",replied_to,"['case', 'covid', 'first', ""'s"", 'nation', 'california', 'omicron', 'confirms', 'variant']"
False,1466143212117151749,ca,2021-11-23 20:32:36+00:00,Estic del covid fins la cigala. #claricatalà #bonanit,,"['estic', 'covid', 'cigala', 'fin', 'la', 'del']"
False,1466143212024778753,en,2021-11-23 20:32:36+00:00,@arsenal_truths @Jack10Gooner @jazz_sian Just because you don’t have obvious side effects from covid doesn’t mean you aren’t affected by long covid. But I’m not arguing with anti vaxers on Twitter ffs 🤦‍♀️😭,replied_to,"['I', 'twitter', 'long', 'covid', 'side', 'effect', 'mean', 'affected', 'vaxers', 'ffs', 'truth', 'arguing', 'sian', 'anti', 'obvious']"
False,1466143211848564739,es,2021-11-23 20:32:35+00:00,"😷😷#Atención

🦠🦠Autorizan en #México combinación de fármacos para tratamiento anti #COVID19 @COFEPRIS @SSalud_mx 

https://t.co/1VvrtYTEHt https://t.co/pU8sUVr0oH",,"['de', 'para', 'tratamiento', 'en', 'farmacos', 'autorizan', 'combinacion', 'mx', 'anti']"
False,1466143211680931853,en,2021-11-23 20:32:35+00:00,@NBCNews Death from covid or death with covid??,replied_to,"['?', 'covid', 'death']"
False,1466143210871341057,en,2021-11-23 20:32:35+00:00,"@saica_ca_sa totally messed up today’s board exam, starting 2 hours later, IT support telling people to not annoy them when they told them that their laptops don’t work. Not to mention that it was probably a covid 19 super spreader event, no ventilation in the venue.",,"['spreader', 'messed', '19', 'support', 'told', 'super', 'covid', 'telling', 'venue', 'event', 'probably', '2', 'people', 'annoy', 'laptop', 'later', 'mention', ""'s"", 'ventilation', 'work', 'sa', 'ca', 'hour', 'totally', 'today', 'board', 'exam', 'starting']"
False,1466143210678403072,en,2021-11-23 20:32:35+00:00,"@FINatic237 @JerseyFinFan Honest question.  Are you stupid?  Lets say you were totally factual in your statement.  Which has killed more?  COVID or Vaccines?  Hint, it aint even fuckin close.",replied_to,"['even', 'question', 'factual', 'statement', 'totally', 'close', 'vaccine', 'stupid', 'covid', 'honest', 'let', 'hint', 'more', 'u', 'fuckin', '?', 'say', 'killed']"
False,1466143209390813190,en,2021-11-23 20:32:35+00:00,1st US case of COVID omicron variant confirmed in California https://t.co/3eaNcAflnb via @Yahoo,,"['case', 'covid', 'confirmed', '1st', 'u', 'california', 'omicron', 'variant']"
False,1466143206735712256,en,2021-11-23 20:32:34+00:00,@RodKahx And while we are at only omicron covid is already way ahead of us,replied_to,"['covid', 'ahead', 'u', 'way', 'omicron', 'already']"
False,1466143206547075077,it,2021-11-23 20:32:34+00:00,"A causa dell'emergenza Covid l'Olanda trasferisce pazienti in Germania, che trasferisce pazienti in Italia che non ha posti per i malati oncologici a causa dei novax.
Non fa una piega. https://t.co/riAATkcIPi",,"[""l'olanda"", 'una', 'non', 'per', 'che', 'piega', 'covid', 'italia', 'germania', ""dell'emergenza"", 'posti', 'trasferisce', 'oncologici', 'novax', 'pazienti', 'causa', 'ha', 'fa', 'dei', 'malati']"
False,1466143205540438060,en,2021-11-23 20:32:34+00:00,"Durham reports 41 new COVID-19 cases on Wednesday 
https://t.co/NqQ7y6oigc https://t.co/LqiDrVyaHC",,"['durham', 'new', 'case', '19', 'covid', '41', 'report', 'wednesday']"
False,1466143205259415563,en,2021-11-23 20:32:34+00:00,@WSJ How do you know what variant someone has when they test positive for Covid? I’ve asked people when they have tested pos for Covid and they say they weren’t told or even sure what strain/variant they contracted?,replied_to,"['even', 'someone', 'tested', 'test', 'I', 'sure', 'people', 'covid', 'positive', 'asked', 'told', 'strain/variant', 'contracted', '?', 'po', 'say', 'know', 'variant']"
False,1466143204764491777,en,2021-11-23 20:32:34+00:00,@Over6Over @MoIsTheStar He knew them and they knew him. Jason  interacted in his kids lives until after covid return. Then FV and writers decided to rewrite the entire show.,replied_to,"['rewrite', 'knew', 'fv', 'show', 'writer', 'covid', 'kid', 'interacted', 'jason', 'decided', 'entire', 'return', 'life']"
False,1466143203783065604,en,2021-11-23 20:32:34+00:00,"@HavertzView @Ifcliv mentioning the death rate is so selfish, if your loved ones were part of that 1% would you still think of it as little? and its only those who test positive that are marked as covid deaths",replied_to,"['selfish', 'would', '%', 'little', 'marked', 'test', 'mentioning', 'covid', '1', 'positive', 'part', 'one', '?', 'think', 'rate', 'still', 'death', 'death', 'loved']"
False,1466143203313213445,en,2021-11-23 20:32:33+00:00,COVID-19: Most Omicron cases are 'mild' and there's no evidence to suggest vaccines may be less effective https://t.co/eIE9Sc0IuE $DAL $UAL $LUV $PENN $DKNG $SPY $SPX $ARKK $TSLA $BBIG $FB $QQQ $NDX $CCL $RCL $MRNA  $LCID $STEM $NCLH $NKLA $NIO $DWAC #DAX30 $SAVE,,"['case', ""'mild"", 'evidence', 'suggest', 'le', 'may', '19', 'vaccine', ""'"", 'covid', 'effective', 'omicron']"
False,1466143201371115524,en,2021-11-23 20:32:33+00:00,"@thehill From Covid, the supply Crisis to Rittenhouse we expose the lies told by Media &amp; Gov to create division &amp; panic.

Ozzy outlines his plan on how to fix political corruption.

We end with the VA’s massively broken system that has zero accountability.

https://t.co/xGWahTKCg0",replied_to,"['expose', 'ozzy', 'fix', 'told', 'end', 'va', 'panic', 'gov', 'division', 'political', 'covid', 'outline', 'massively', 'zero', 'crisis', 'accountability', 'rittenhouse', 'plan', 'system', 'supply', 'medium', ""'s"", 'create', '&', 'broken', 'amp', 'corruption', 'lie']"
False,1466143201279066115,en,2021-11-23 20:32:33+00:00,@TeamGivingCom I have a 5-year-old grandson who could use a Christmas this year. I have been off work with breakthrough Covid and long haul symptoms for 2 months and his mother was also affected with breakthrough Covid so things are extremely tight this Christmas.,replied_to,"['grandson', '5', 'use', 'mother', 'could', 'covid', 'extremely', 'haul', '2', 'long', 'breakthrough', 'also', 'work', 'tight', 'symptom', 'thing', 'old', 'christmas', 'affected', 'year', 'month']"
False,1466143201023037447,es,2021-11-23 20:32:33+00:00,Cuando m dio covid me daba un buen d coraje no comer bien un huevo con espinaca pq amo y AAAAAA ahora pude saborearlo ya de q bien feliz,,"['feliz', 'bien', 'espinaca', 'coraje', 'daba', 'covid', 'ya', 'ahora', 'dio', 'q', 'amo', 'con', 'un', 'buen', 'comer', 'de', 'huevo', 'pq', 'aaaaaa', 'pude', 'saborearlo', 'cuando']"
False,1466143200872394752,es,2021-11-23 20:32:33+00:00,"#Veracruz Si habrá refuerzo contra el #Covid19 para maestros y adultos mayores, anuncia delegado federal @ManuelHuertaLdG

https://t.co/7vazayhdyO https://t.co/ppLdD7xvPG",,"['refuerzo', 'habra', 'para', 'adultos', 'anuncia', 'el', 'maestro', 'mayores', 'contra', 'federal', 'si', 'delegado']"
False,1466143200842858501,en,2021-11-23 20:32:33+00:00,@SavannahhForge In normal circumstances we would but its covid related!,replied_to,"['!', 'related', 'normal', 'covid', 'would', 'circumstance']"
False,1466143199991263238,en,2021-11-23 20:32:33+00:00,"President best known for lying may have lied about Covid-19 status before first presidential debate in 2020
https://t.co/ZjRxke7cmM. https://t.co/Zjt073pW7L",,"['may', '19', 'status', 'covid', 'best', 'lied', 'first', 'presidential', 'debate', 'lying', '2020', 'president', 'known']"
False,1466143199957815305,es,2021-11-23 20:32:33+00:00,"@Dani_CarpioM @sanidadgob Ya, si aquí igual. Pero yo, como sanitario, me tienen que poner la vacuna según dijo el Ministerio, pero claro, pasé la COVID en agosto, estando vacunado con pauta completa. No han dicho nada sobre el intervalo de tiempo para poner la siguiente dosis en esas condiciones.",replied_to,"['sobre', 'esas', 'condiciones', 'como', 'poner', 'el', 'intervalo', 'aqui', 'igual', 'carpiom', 'dijo', 'dicho', 'vacuna', 'pase', 'ya', 'covid', 'ministerio', 'tiempo', 'agosto', 'si', 'completa', 'nada', 'siguiente', 'con', 'han', 'la', 'vacunado', 'estando', 'de', 'sanitario', 'claro', 'para', 'en', 'dosis', 'pero', 'segun', 'yo', 'que', 'pauta', 'tienen']"
False,1466143199488000005,es,2021-11-23 20:32:33+00:00,"-Principios de verano
Sube el precio de la luz. Casi no se habla de covid.
-Se aproxima navidad.
Prácticamente nada sobre el precio de la luz. ¡¡NUEVA VARIENTE COVID!!

...",,"['sobre', 'se', 'el', 'practicamente', 'aproxima', 'covid', 'casi', 'sube', 'nueva', 'navidad', 'nada', 'principios', 'luz', 'la', 'verano', 'de', '!', 'precio', 'variente', 'habla']"
False,1466143199244832777,en,2021-11-23 20:32:32+00:00,@pierredevos Lol. Let covid fetch them racists. Why not? 😁,replied_to,"['racist', 'covid', 'not', 'let', '?', 'fetch', 'lol']"
False,1466143196908605452,en,2021-11-23 20:32:32+00:00,@RSapienza76 @jennyrickson @thisisnothappen @Roddy1982 @MrXisinNorfolk I will hold my hands up and apologise. I misread your tweet. Not xenophobic. Are a bit of a covid denier though mate. Maybe stop listening to people like Rickson.,replied_to,"['rickson', 'bit', 'maybe', 'people', 'apologise', 'covid', 'denier', 'listening', 'hand', 'xenophobic', 'stop', 'like', 'tweet', 'though', 'misread', 'mate', 'hold']"
False,1466143196770017281,es,2021-11-23 20:32:32+00:00,"Hoy llenarán el Zócalo... Mañana las áreas de covid 

Todo sea por la popularidad del presidente",,"['de', 'manana', 'todo', 'llenaran', 'por', 'la', 'area', 'covid', 'popularidad', 'el', 'presidente', 'la', 'del', 'hoy', 'zocalo', 'sea']"
False,1466143195964874755,pt,2021-11-23 20:32:32+00:00,"@sojpaqui @PauloMello @Ivanictor @AfpChecamos @FIFAcom @DFB_Team_EN Eu acho que vc não sabe ler a fonte original, se a dificuldade for em inglês, da pra usar o Google,.mas  o link que vc postou não faz qualquer relação com a vacina, nem da covid nem com vacina nenhuma",replied_to,"['nao', 'acho', 'se', 'postou', 'faz', 'fonte', 'usar', 'team', 'ler', 'nem', 'covid', 'com', 'dificuldade', 'ma', 'vc', 'original', 'link', 'relacao', 'qualquer', 'nenhuma', 'google', 'pra', 'eu', 'sabe', 'en', 'vacina', 'que', 'da', 'ingles']"
False,1466143195910205450,ja,2021-11-23 20:32:32+00:00,"予防に、朝起床直ぐの〝歯磨き〟最強です！三年前から実践している我が家。毎年インフル罹患の旦那が罹らなくなりました。誤嚥性肺炎、糖尿病、認知症など病気予防にも！
↓
新型コロナウイルス感染予防と歯磨き
https://t.co/Lc7lj3y4wd
マスク手洗いうがい歯磨き👍",replied_to,"['Jian', 'ranakunarimashita', 'Tang', 'ni', 'Huan', 'toChi', 'Zhao', 'Fang', 'Ren', 'Nian', 'gaLi', 'Xing', 'Qi', 'ki', 'Mei', 'inhuruLi', 'noDan', 'nadoBing', 'koronauirusuGan', 'Zhi', 'desu', 'masukuShou', '|', 'shiteiruWo', 'iugaiChi', 'Yu', 'Ran', 'Na', 'Fei', 'Zui', '``', 'Qiang', 'Xi', 'Chi', '!', 'gaJia', 'Yan', 'nimo', 'Mo', 'guno', 'karaShi', 'Wu', 'Bing', 'Chuang', 'Qian', 'Niao', 'San', 'Xin', 'Zheng']"
False,1466143193326669834,fr,2021-11-23 20:32:31+00:00,"🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳
La variante Omicron COVID était en Europe avant que des scientifiques sud-africains ne la détectent et la signalent au monde - CBS News https://t.co/nEcxvg1425",quoted,"['avant', 'de', 'covid', 'ne', 'europe', 'etait', 'monde', 'sud', 'la', 'africains', 'signalent', 'variante', 'et', 'en', 'detectent', 'cbs', 'news', 'que', 'scientifiques', 'omicron', 'au']"
False,1466143192831647752,en,2021-11-23 20:32:31+00:00,"CEO of conservative Christian TV network Daystar, who was outspoken against vaccines, dies after COVID diagnosis https://t.co/APpFdKlyM3",,"['christian', 'diagnosis', 'ceo', 'vaccine', 'tv', 'network', 'dy', 'covid', 'outspoken', 'daystar', 'conservative']"
False,1466143192538046474,pt,2021-11-23 20:32:31+00:00,"Amigos, informação importante: no calçadão de Nilópolis tá rolando mutirão da 3° dose contra a Covid. 

Se já tem 3 meses que você tomou a 2° dose, corre lá com documento com foto e carteira de vacinação e não deixe de se imunizar, ok?",,"['foto', 'nao', 'voce', 'se', 'ja', 'documento', '3deg', 'nilopolis', '2deg', 'me', 'covid', 'calcadao', '3', 'corre', 'vacinacao', 'tem', 'e', 'com', 'importante', 'rolando', 'carteira', 'ok', 'deixe', 'ta', 'contra', 'la', '?', 'imunizar', 'de', 'mutirao', 'informacao', 'amigo', 'dose', 'tomou', 'que', 'da']"
False,1466143192277995524,en,2021-11-23 20:32:31+00:00,"https://t.co/M4Uz2gqs7V
Oh dear what a shame",,"['oh', 'dear', 'shame']"
False,1466143191837597700,pt,2021-11-23 20:32:31+00:00,"Austrália cancela contrato com França.
Macron apela a sanções da UE à Austrália.
Austrália pop 26m adquire +90m doses de vacina COVID.
Macron continua a fazer estilho.
Sai novo modelo de COVID no mercado chamado Omicron.

Coincidências? 
I think not",,"['australia', 'pop', 'chamado', 'dos', 'covid', 'com', 'fazer', 'franca', 'ue', 'modelo', 'sai', 'adquire', 'continuum', 'estilho', 'contrato', 'cancela', '26m', 'novo', 'macron', 'mercado', '?', 'think', 'de', 'coincidencias', 'apela', '+90m', 'vacina', 'da', 'sancoes', 'omicron']"
False,1466143190960984064,en,2021-11-23 20:32:31+00:00,@kylenabecker During the 2020- 2021 flu season its reported that just over 600 people died from the flu.  Most of the reported Covid deaths between 2020-2021’s season were likely from the Flu. Money and Government control are the reasons for mandates.,replied_to,"['season', 'reason', 'control', 'reported', 'people', 'covid', 'government', 'flu', 'mandate', '2020', '2021', 'died', 'death', ""'s"", 'likely', 'money', '600']"
False,1466143190604558353,en,2021-11-23 20:32:30+00:00,"This was of course always very predictable, unless you've been listtening to zero covid cultists and professional panic mongers like @DrEricDing 

Called it long time ago.
https://t.co/XHyYnPkcBF",quoted,"['professional', 'predictable', 'panic', 'long', 'covid', 'called', 'monger', 'unless', 'listtening', 'cultist', 'zero', 'like', 'ago', 'course', 'time', 'always']"
False,1466143189950242816,en,2021-11-23 20:32:30+00:00,"My niece's MIL died of Covid last night. 74. Healthy. Non smoker. Unvaccinated.  Intubated after 1 day in the hospital - never woke up.
Told my niece last summer ""If I die from Covid, then it was God's plan"".  
Her grandsons are 7 &amp; 3. Older one is devastated.
#GetVaccinatedNow",,"['mil', 'god', 'intubated', 'died', 'die', 'unvaccinated', 'non', 'told', 'hospital', 'never', 'covid', '3', 'devastated', 'one', '1', '74', 'older', 'niece', 'plan', 'last', 'grandson', 'day', ""'s"", 'smoker', 'woke', '&', 'healthy', '7', 'amp', 'summer', 'night']"
False,1466143189551640580,en,2021-11-23 20:32:30+00:00,"New Zealand moves to the Covid-19 Protection Framework aka Traffic Lights from 11.59pm tonight.  Check out what life at Red, Orange and Green will look like and what colour your area will be at when we move to this new phase.

#TrafficLights #Life 🚦 

https://t.co/CCBpZt0DOF",,"['new', 'framework', '19', 'check', 'phase', 'area', 'life', 'zealand', 'covid', 'move', 'protection', 'look', 'orange', '59pm', 'aka', 'green', 'move', 'colour', 'tonight', 'traffic', '11', 'red', 'like', 'light']"
False,1466143188234739714,en,2021-11-23 20:32:30+00:00,Shoutout to all the nurses that have been dealing with sick Covid patients for 2 years now. I was in the ER yesterday (everything is fine) &amp; man some people do not make it easy on doctors &amp; nurses. Watching people in the ER for Covid and not properly wearing masks - insane.,,"['sick', 'year', 'er', 'man', 'yesterday', 'properly', 'fine', 'dealing', 'covid', '(', 'wearing', 'insane', '2', 'easy', 'people', 'doctor', 'make', 'everything', ')', '&', 'mask', 'amp', 'shoutout', 'patient', 'watching', 'nurse']"
False,1466143186737410064,en,2021-11-23 20:32:29+00:00,"Dear Walgreens, you absolutely suck as a pharmacy. I don’t think it’s because of COVID either. The two best pharmacists I’ve ever known left you over two years ago. You’re literally making me sick. STOP IT!!!",,"['sick', 'year', 'known', 'covid', 'either', 'walgreens', 'left', 'dear', 'making', 'stop', 'absolutely', 'pharmacist', 'suck', 'pharmacy', 'ago', 'think', '!', 'literally', 'I', 'best', 'it', 'ever', 'two']"
False,1466143186716352513,en,2021-11-23 20:32:29+00:00,@pantar1 @theflowernurse Right before Covid a record number of CEOs stepped down in 2019.,replied_to,"['record', 'stepped', 'ceo', 'right', 'covid', '2019', 'number']"
False,1466143185822965767,it,2021-11-23 20:32:29+00:00,"@borghi_claudio 
Buonasera Borghi, mi scusi se le faccio una domanda a cui aveva accennato una risposta qualche giorno fà, ma di cui non trovo riscontro,il greenpass per i guariti da covid è ancora di 6 mesi o è stato portato a 9 ? Esiste una fonte ufficiale? Grazie buona serata.",,"['borghi', 'ancora', '6', 'se', 'grazie', 'una', 'aveva', 'non', 'mi', 'per', 'faccio', 'le', 'fonte', 'covid', 'e', 'portato', 'scusi', 'claudio', 'riscontro', 'guariti', 'greenpass', 'trovo', 'ufficiale', 'giorno', 'mesi', 'accennato', '?', 'esiste', 'buonasera', 'risposta', '9', 'serata', 'fa', 'il', 'domanda', 'di', 'da', 'stato', 'cui', 'qualche', 'buona']"
False,1466143185135099913,en,2021-11-23 20:32:29+00:00,"Never expect the truth from this lying jackass.

https://t.co/1ngOstKtbw

The former president is denying the claim made by Mark Meadows in a forthcoming book that he tested positive for COVID-19 three days before his first debate wi...",,"['book', '19', 'mark', 'lying', 'denying', 'never', 'covid', 'truth', 'made', 'positive', 'meadow', 'president', 'first', 'day', 'debate', 'former', 'tested', 'claim', 'wi', 'expect', 'jackass', 'three', 'forthcoming']"
