possibly_sensitive,created_at,lang,text,tweet_id,type,clean_tweet
False,2021-11-27T02:59:03.000Z,pt,indo assistir black widow ja que a saudade da nat e da yelena nunca sai de mim,1.46443E+18,,"['de', 'da', 'nat', 'assistir', 'yelena', 'mim', 'sai', 'ja', 'que', 'saudade', 'widow', 'e', 'nunca', 'indo', 'black']"
False,2021-11-27T02:58:36.000Z,en,Have no idea how I feel about the Black Widow movie,1.46443E+18,,"['movie', 'idea', 'widow', 'feel', 'black']"
False,2021-11-27T02:58:01.000Z,in,"@thisiskiddo Nonton yg black widow dulu, buat referensi katanye.",1.46443E+18,replied_to,"['buat', 'nonton', 'katanye', 'referensi', 'yg', 'widow', 'dulu', 'black']"
False,2021-11-27T02:57:10.000Z,en,#nrw black widow (2021) https://t.co/iWBnu2NkeD,1.46443E+18,,"['(', '2021', ')', 'widow', 'black']"
False,2021-11-27T02:57:00.000Z,en,"@EAA P-61 Black Widow, like the one at NMUSAF",1.46443E+18,replied_to,"['61', 'like', 'p', 'widow', 'nmusaf', 'one', 'black']"
False,2021-11-27T02:55:56.000Z,en,@_Lucifia_ she did multiple times in black widow 😭,1.46443E+18,replied_to,"['multiple', 'time', 'lucifia', 'widow', '@', 'black']"
False,2021-11-27T02:55:12.000Z,en,"@darkmistress_6 I’ve already watched Shang Chi the legend of the ten rings, venom 2: let there be carnage, black widow and good will hunting today and I don’t know what else to do lol.",1.46443E+18,replied_to,"['shang', 'lol', 'widow', 'I', 'chi', 'black', 'hunting', 'else', '6', 'legend', 'ring', 'already', 'ten', 'good', 'venom', 'know', 'carnage', 'today', 'let', '2', 'watched']"
False,2021-11-27T02:55:05.000Z,in,"Jujur aja penasaran lha kenapa ada Yelena di Hawkeye, tapi setelah nonton Black Widow jadi paham. Soalnya juga kan Yelena kayaknya diplot jadi the next Black Widow dan Kate Bishop jd the next Hawkeye. Mungkin disuruh kenalan dulu kali ya? https://t.co/r4lHjhSYnv",1.46443E+18,replied_to,"['di', 'bishop', 'soalnya', 'penasaran', 'jd', 'widow', 'jujur', 'black', 'kenapa', 'tapi', 'disuruh', 'yelena', 'ya', 'ada', 'diplot', 'dulu', 'jadi', 'kayaknya', '?', 'nonton', 'hawkeye', 'mungkin', 'aja', 'kali', 'lha', 'dan', 'kenalan', 'kan', 'next', 'kate', 'juga', 'setelah', 'paham']"
False,2021-11-27T02:54:00.000Z,in,"Sudah nonton Hawkeye? Nah kalau belum, di Disney Plus ada bagian khusus film &amp; series lain yang berhubungan dgn Hawkeye. Black Widow boleh nih dicek dulu sebelum nonton Hawkeye karena Yelena yang ada di film ini dikonfirmasi ada di Hawkeye. https://t.co/ZxOucc5t76",1.46443E+18,,"['khusus', 'nah', 'yang', 'di', 'widow', 'black', 'dicek', 'sudah', 'series', 'yelena', '&', 'ini', 'ada', 'sebelum', 'nih', 'berhubungan', 'dulu', 'belum', 'amp', '?', 'dgn', 'nonton', 'karena', 'hawkeye', 'kalau', 'lain', 'film', 'disney', 'bagian', 'dikonfirmasi', 'boleh', 'plus']"
False,2021-11-27T02:53:15.000Z,en,dear cinemas pwede na ninyo i skip black widow cause its trash,1.46443E+18,,"['trash', 'pwede', 'dear', 'cinema', 'skip', 'widow', 'ninyo', 'na', 'black']"
False,2021-11-27T02:52:53.000Z,en,"@Bike_Crash1 @bitchiwas999 Recently updated to include WandaVision, Falcon &amp; Winter Soldier, Loki and Black Widow! (And I'll update it again soon to include Shang-Chi and Hawkeye!) https://t.co/jphWGzWQfc",1.46443E+18,quoted,"['updated', 'shang', 'update', 'soldier', 'widow', 'I', ')', 'chi', 'black', 'recently', '(', '&', '!', 'amp', 'hawkeye', 'loki', 'soon', 'falcon', 'wandavision', 'winter', 'crash1', 'include', 'and']"
False,2021-11-27T02:52:00.000Z,und,https://t.co/yTooCYWfTz,1.46443E+18,,[]
False,2021-11-27T02:51:27.000Z,en,@moviesnowtv Joker nd black widow team up movie would be awesome,1.46443E+18,replied_to,"['movie', 'nd', 'joker', 'team', 'widow', 'awesome', 'would', 'black']"
False,2021-11-27T02:49:12.000Z,en,Ame black widow &lt;3,1.46443E+18,,"['&', 'ame', 'lt', 'widow', '3', 'black']"
False,2021-11-27T02:47:51.000Z,en,@RayGQue @MiKeMeUpP I like Black Widow quite a bit. I went into that with low expectations too. Left really happy with the character development and humor. https://t.co/YZpoZTqSCX,1.46443E+18,replied_to,"['development', 'went', 'like', 'happy', 'low', 'left', 'bit', 'quite', 'widow', 'expectation', 'character', 'humor', 'black', 'really']"
False,2021-11-27T02:47:33.000Z,en,@JayJayRift black widow if you have her 🙏,1.46443E+18,replied_to,"['widow', 'black']"
False,2021-11-27T02:45:55.000Z,en,"the falcon and the winter soldier ✔️
black widow ✔️
loki
shang-chi ✔️
eternals ✔️
2º primeiros eps de hawkeye ✔️
to so A A A A A https://t.co/kd9fCGbryg",1.46443E+18,quoted,"['eternals', 'falcon', 'shang', 'primeiros', 'de', 'winter', '2o', 'eps', 'soldier', 'hawkeye', 'widow', 'loki', 'chi', 'black']"
False,2021-11-27T02:45:05.000Z,en,it’s giving Black Widow https://t.co/Sa2eAXuP0u,1.46443E+18,quoted,"['giving', 'widow', 'black']"
False,2021-11-27T02:45:05.000Z,en,@MCU_Fanatics Black Widow,1.46443E+18,replied_to,"['fanatic', 'widow', 'black']"
False,2021-11-27T02:43:54.000Z,en,"THE AVENGERS RECAST: Samuel L. Jackson as Iron Man, Tom Hardy as Captain America, Robert Pattinson as Thor, Robert Downey Jr. as the Hulk, Ellen Page as Black Widow, Anthony Hopkins as Hawkeye and Jay-Z as Nick Fury",1.46442E+18,,"['pattinson', 'jackson', 'avenger', 'america', 'widow', 'tom', 'downey', 'black', 'hardy', 'iron', 'jr', 'z', 'fury', 'anthony', 'thor', 'hulk', 'recast', 'samuel', 'captain', 'man', 'hawkeye', 'ellen', 'page', 'nick', 'l', 'jay', 'hopkins', 'robert']"
False,2021-11-27T02:42:14.000Z,en,"@Rarecandypod1 ok, great; how bout Black Widow (1987)",1.46442E+18,replied_to,"['(', 'ok', 'widow', ')', 'bout', 'great', '1987', 'black']"
False,2021-11-27T02:41:15.000Z,en,"@RayGQue @MiKeMeUpP Shang Chi was so good and shattered any expectations I had. 

What did you guys think about Black Widow?",1.46442E+18,replied_to,"['good', 'shattered', 'shang', '?', 'guy', 'think', 'expectation', 'widow', 'chi', 'black']"
False,2021-11-27T02:40:27.000Z,en,black widow. https://t.co/1lBdnuUvFZ,1.46442E+18,quoted,"['widow', 'black']"
False,2021-11-27T02:40:25.000Z,en,words cannot describe how much i love that yelena responds IN RUSSIAN when nat asks her to repeat herself in plain english in Black Widow,1.46442E+18,,"['word', 'much', 'describe', 'nat', 'asks', 'love', 'yelena', 'responds', 'not', 'can', 'english', 'russian', 'widow', 'plain', 'repeat', 'black']"
False,2021-11-27T02:40:10.000Z,en,"2 episodes in and Hawkeye is above Loki and FATWS already😳Kate owns my heart fr. Also i saw Black widow recently and it was LOTS of fun idk why people hate it so much seriously i enjoyed it a lot, but then again i also enjoyed captain marvel so you know what that means ig",1.46442E+18,replied_to,"['people', 'much', 'owns', 'widow', 'marvel', 'alreadykate', 'fatws', 'black', 'saw', 'recently', 'idk', 'enjoyed', 'ig', 'fr', 'captain', 'mean', 'know', 'hawkeye', 'seriously', 'loki', 'fun', 'episode', 'hate', 'heart', '2', 'also', 'lot', 'lot']"
False,2021-11-27T02:38:20.000Z,en,Black Widow is a boring movie. https://t.co/ssgpkB9W66,1.46442E+18,quoted,"['boring', 'movie', 'widow', 'black']"
False,2021-11-27T02:37:59.000Z,en,@tokyobingsu black widow,1.46442E+18,replied_to,"['widow', 'black']"
False,2021-11-27T02:36:39.000Z,en,There’s a spider between my headboard and the wall shit looks like a black widow,1.46442E+18,,"['shit', 'like', 'wall', 'widow', 'look', 'spider', 'headboard', 'black']"
False,2021-11-27T02:35:49.000Z,en,@itswadewilson i love that theres actually options for favorite female mcu characters now. it used to just be like black widow. now you cant even fit all the ones introduced this phase into one twitter post. took them way too long,1.46442E+18,replied_to,"['fit', 'introduced', 'like', 'took', 'option', 'widow', 'black', 'post', 'female', 'favorite', 'used', 'can', 'twitter', 'love', 'not', 'actually', 'even', 'one', 'way', 'long', 'one', 'mcu', 'character', 'phase']"
False,2021-11-27T02:33:04.000Z,en,Avengers - Black Widow - The More You Ruv Someone: https://t.co/J0LHtRNaOs,1.46442E+18,,"['avenger', 'widow', 'someone', 'ruv', 'black']"
False,2021-11-27T02:32:32.000Z,es,"@Rockbert99 Yo siento que una vez se estrene Spider Man todo el mundo se va a hartar de Marvel: shang chi, black widow y the eternals parece que pasaron sin pena ni gloria",1.46442E+18,replied_to,"['se', 'parece', 'el', 'de', 'shang', 'pasaron', 'gloria', 'widow', 'marvel', 'chi', 'spider', 'black', 'hartar', 'estrene', 'pena', 'que', 'mundo', 'siento', 'eternals', 'todo', 'man', 'yo', 'una', 'ni', 'vez', 'va', 'sin']"
False,2021-11-27T02:32:30.000Z,en,@TravNasty816 @Marvel @bellagraceart Black Widow should be made into a series.,1.46442E+18,replied_to,"['series', 'made', 'widow', 'black']"
False,2021-11-27T02:29:17.000Z,en,"@nerdist When you start Black Widow at exactly 3:34pm, right at midnight when it finishes, you'll regret you wasted your time watching this long ass movie that added no substance to the MCU.",1.46442E+18,replied_to,"['wasted', '34pm', 'widow', 'black', 'time', 'start', 'midnight', 'exactly', 'as', 'movie', 'added', 'finish', 'watching', 'long', 'substance', 'right', 'regret', 'mcu', '3']"
False,2021-11-27T02:28:05.000Z,en,"Now that I have wigs it will be a saving game for the actual cosplays. If you wanna donate feel free! The plans are:
- Dani Clayton
- Black Widow (White suit)
- Hera Lore Olympus 
- White Queen
- OC/DND character/s
- Harley Quinn 
https://t.co/rvTZwDVFvc https://t.co/rOakN5JOJs",1.46442E+18,quoted,"['quinn', 'donate', 'free', ')', 'widow', 'white', 'feel', 'lore', 'black', 'character/s', 'hera', '(', 'actual', 'game', 'cosplays', 'want', 'saving', 'oc/dnd', '!', 'olympus', 'queen', 'plan', 'suit', 'dani', 'wig', 'clayton', 'harley']"
False,2021-11-27T02:27:04.000Z,en,Why did they put taskmaster in black widow bro,1.46442E+18,,"['put', 'bro', 'taskmaster', 'widow', 'black']"
False,2021-11-27T02:24:45.000Z,en,@OwlHouseIsGreat Black Widow https://t.co/M9VL0F8jkZ,1.46442E+18,replied_to,"['widow', 'black']"
False,2021-11-27T02:24:21.000Z,in,Marv! Di black widow ada cuplikan lagu cheap thrills ga si?????,1.46442E+18,,"['ga', 'marv', 'di', '!', 'si', 'lagu', '?', 'cuplikan', 'ada', 'widow', 'cheap', 'thrill', 'black']"
False,2021-11-27T02:24:12.000Z,en,"I'm watching Marvel Studios: Assembled 1x04 ""The Making of Black Widow"" https://t.co/xpDfKrj3eR #trakt",1.46442E+18,,"['studio', '1x04', 'making', 'I', 'marvel', 'widow', 'assembled', 'watching', 'black']"
False,2021-11-27T02:22:09.000Z,en,@CEOofBrunestud Issue #45 GOAT'D. Xia beat Black Widow like a jobber,1.46442E+18,replied_to,"['xia', 'like', 'issue', 'beat', 'goat', 'jobber', 'widow', ""'d"", 'black']"
False,2021-11-27T02:20:25.000Z,en,@RonnieGOAT13 She should become the Black Widow imo https://t.co/u7HomBmAUq,1.46442E+18,replied_to,"['going', 'become', 'widow', 'I', 'black']"
False,2021-11-27T02:17:59.000Z,en,Watching  Black widow and this Russian accent kind of sexy,1.46442E+18,,"['kind', 'sexy', 'russian', 'widow', 'accent', 'watching', 'black']"
False,2021-11-27T02:17:56.000Z,en,"@PooxDa Didn't watch Black Widow yet, I really didn't like Captain Marvel, Black Panther was cool IMO, only Loki was good and WandaVision was OK.",1.46442E+18,replied_to,"['watch', 'going', 'good', 'like', 'wandavision', 'captain', 'ok', 'widow', 'marvel', 'panther', 'I', 'loki', 'yet', 'cool', 'black', 'really']"
False,2021-11-27T02:17:01.000Z,pt,"A Variety aposta uma indicação de Black Widow ao SAG Awards na categoria ""Melhor Elenco de Dublês'.

Caso o filme consiga ganhar, ele entra em uma seleta lista de filmes do gênero com SAG Awards

Cavaleiro das Trevas
Pantera Negra
Mulher Maravilha 
Coringa 
Guerra Infinita
WW1984 https://t.co/w1eEf5v9QE",1.46442E+18,,"['seleta', 'de', 'cavaleiro', 'ao', 'widow', ""'"", 'lista', 'black', 'aposta', 'ww1984', 'da', 'maravilha', 'pantera', 'filme', 'sag', 'na', 'variety', 'negra', 'entra', 'elenco', 'categoria', 'consiga', 'guerra', 'award', 'melhor', 'dubles', 'ganhar', 'indicacao', 'genero', 'ele', 'trevas', 'coringa', 'mulher', 'filmes', 'uma', 'com', 'infinita', 'caso']"
False,2021-11-27T02:13:02.000Z,en,#NowPlaying Northern Genocide - Black Widow :: Tune In: https://t.co/HVGd8YTknC,1.46442E+18,,"['genocide', 'northern', 'tune', 'widow', 'black']"
False,2021-11-27T02:11:49.000Z,es,"Black Widow
esta xula pero hay cosas raras porque no me he visto ninguna otra de marvel asike no he explotado al 100% la experiencia d haberla visto pero vamos el hecho d k todas las tias sean xulisimas me encanta https://t.co/bEfuzXfwmd",1.46442E+18,replied_to,"['porque', 'el', 'de', 'tia', 'cosas', 'la', 'xulisimas', 'widow', 'marvel', 'haberla', 'otra', 'black', 'explotado', '100', 'sean', 'encanta', 'k', 'la', 'asike', 'vamos', 'hecho', 'xula', 'esta', 'raras', 'experiencia', 'hay', 'al', 'toda', 'ninguna', '%', 'pero', 'visto']"
False,2021-11-27T02:09:55.000Z,pl,3 of 5 stars to Black Widow by Duane Swierczynski https://t.co/ifKOO9Nm1o,1.46442E+18,,"['swierczynski', 'duane', 'star', '5', 'widow', '3', 'black']"
False,2021-11-27T02:08:55.000Z,en,"Endgame didnt butcher anyone, Black Widow was mid but not terrible, MCU Spidey is a good ver of the character, What If? was bad but so are the What If comics so its accurate on a quality level. https://t.co/Dh7oWzW7Bk",1.46442E+18,quoted,"['endgame', 'comic', 'accurate', 'bad', 'widow', 'black', 'spidey', 'butcher', 'anyone', 'quality', 'terrible', 'level', 'good', '?', 'mid', 'if', 'ver', 'mcu', 'character']"
False,2021-11-27T02:07:36.000Z,es,es un buen momento para recordarles que marvel nos robo la trilogía de black widow,1.46442E+18,,"['de', 'para', 'momento', 'la', 'black', 'no', 'buen', 'marvel', 'robo', 'trilogia', 'e', 'un', 'widow', 'que', 'recordarles']"
False,2021-11-27T02:04:53.000Z,en,"I wonder what #movie to see this long weekend? The #DuneMovie? Palabas na ba ang Shang-Chi? We already watched Black
Widow, which was quite good.",1.46441E+18,,"['good', 'shang', '?', 'weekend', 'already', 'wonder', 'palabas', 'ang', 'watched', 'ba', 'chi', 'widow', 'see', 'quite', 'na', 'black', 'long']"
False,2021-11-27T02:01:40.000Z,en,"Watched Black widow &amp; D
Shang Chi Today.... 

I like Black Widow's sister more than Black widow. The only reason I wasnt completely bored",1.46441E+18,,"['today', 'sister', 'bored', 'shang', 'like', 'amp', 'completely', '&', ""'s"", 'widow', 'watched', 'reason', 'chi', 'black']"
False,2021-11-27T02:01:07.000Z,en,@courtneyjaynex You’ll be getting Dani Clayton and Black Widow so 👀,1.46441E+18,replied_to,"['getting', 'dani', 'widow', 'clayton', 'black']"
False,2021-11-27T02:00:51.000Z,en,"Black widow @ Myrtle Beach, South Carolina https://t.co/oriqlaKsuS",1.46441E+18,,"['carolina', 'south', 'widow', 'beach', '@', 'myrtle', 'black']"
False,2021-11-27T02:00:34.000Z,en,"I really wasn't all hyped for Hawkeye, but after watching the extra credit scene in Black Widow...

Yea I gotta watch it",1.46441E+18,,"['watch', 'scene', 'hyped', 'yea', 'hawkeye', 'credit', 'widow', 'extra', 'got', 'watching', 'black', 'really']"
False,2021-11-27T02:00:14.000Z,en,"Black widow Is shit, captain marvel is bad, eternals is whatever, black panther is overrated, all 4 of the Disney plus shows are overrated, the MCU hit it's peak with endgame and will never be as good https://t.co/FUAE09p6CQ",1.46441E+18,quoted,"['show', 'endgame', 'shit', 'bad', 'peak', 'widow', 'marvel', 'black', 'good', 'hit', 'overrated', 'captain', 'never', 'panther', 'whatever', '4', 'disney', 'mcu', 'eternals', 'plus']"
False,2021-11-27T01:58:15.000Z,en,"Ethel Kennedy, widow of Robert Kennedy's name is written in Jeffrey Epstein's 'BLACK BOOK.' Why on earth was her name written there? Who rubbed shoulders with American Presidents &amp; has ties to Florida, New York &amp; Israel? Well, she in the hot tub with her.  https://t.co/ODR97R0psC https://t.co/A9cpeZbbOV",1.46441E+18,,"['israel', 'new', 'hot', 'widow', ""'"", 'tub', 'robert', '&', 'american', ""'s"", 'jeffrey', 'there', 'president', ""'black"", 'tie', 'name', 'amp', '?', 'earth', 'york', 'well', 'florida', 'rubbed', 'book', 'shoulder', 'epstein', 'ethel', 'written', 'kennedy']"
False,2021-11-27T01:57:16.000Z,en,@RichL315 Just watched Black Widow finally. Excellent 😉,1.46441E+18,replied_to,"['excellent', 'finally', 'widow', 'watched', 'black']"
False,2021-11-27T01:56:58.000Z,en,"Whenever they Bring up Nat (Black Widow) in Hawkeye...

My feels really hurt... 🥺😭 https://t.co/7gLp5YDDXA",1.46441E+18,,"['whenever', 'nat', 'hurt', '(', 'feel', 'hawkeye', 'widow', 'bring', ')', 'black', 'really']"
False,2021-11-27T01:56:19.000Z,en,@CJODoyle You might have to watch Black Widow twice. It takes a bit to get there but the back end of it is GREAT,1.46441E+18,replied_to,"['watch', 'might', 'take', 'back', 'great', 'end', 'get', 'bit', 'widow', 'twice', 'black']"
False,2021-11-27T01:55:51.000Z,en,"@call_me_lexxi Spider-Man dies but he comes back… but Ironman and Black Widow dont come back to life, save yo tears for them",1.46441E+18,replied_to,"['come', 'dy', 'save', 'come', 'tear', 'back', 'lexxi', 'man', 'widow', 'ironman', 'yo', 'life', 'spider', 'black']"
False,2021-11-27T01:53:52.000Z,en,@lean_973 black widow,1.46441E+18,replied_to,"['973', 'widow', 'black']"
False,2021-11-27T01:51:16.000Z,en,@ClaireFosterPHD A lot of us found out the hard way that the black widow is a dish best served dead.,1.46441E+18,replied_to,"['hard', 'found', 'dish', 'u', 'best', 'black', 'widow', 'dead', 'way', 'lot', 'served']"
False,2021-11-27T01:51:07.000Z,en,@Dlnigga57553151 Black widow lol,1.46441E+18,replied_to,"['lol', 'widow', 'black']"
False,2021-11-27T01:51:05.000Z,en,@JakeMillzzzz @Limbo_Prisoner @Luiz_Fernando_J @TheEternals Man you have a lot of issues :) . I just noticed Eternals grossed less then releasedin Disney same day Black Widow.. So pathetic ;),1.46441E+18,replied_to,"['j', 'day', 'disney', 'noticed', 'issue', 'grossed', 'le', 'pathetic', 'fernando', 'man', 'black', ')', 'widow', 'eternals', 'releasedin', 'lot', 'prisoner']"
False,2021-11-27T01:50:40.000Z,en,An hour into this movie and Black Widow has been in 4 accidents that she ran away from that absolutely should have killed her,1.46441E+18,replied_to,"['movie', 'ran', 'absolutely', 'accident', 'killed', 'away', 'widow', 'hour', '4', 'black']"
False,2021-11-27T01:49:47.000Z,en,love me some Thor &amp; Black Widow tho,1.46441E+18,replied_to,"['thor', 'amp', 'love', '&', 'widow', 'tho', 'black']"
False,2021-11-27T01:49:42.000Z,en,"@blackstantwit in the mcu:

bruce banner/black widow (by a lot)
tony stark/pepper potts
scott lang/hope van dyne
thor/jane foster
and basically everyone else that isnt quill/gamora or wanda/vision",1.46441E+18,replied_to,"['lang/hope', 'quill/gamora', 'widow', 'by', ')', 'dyne', 'else', 'stark/pepper', '(', 'thor/jane', 'everyone', 'potts', 'tony', 'van', 'foster', 'banner/black', 'wanda/vision', 'bruce', 'scott', 'basically', 'mcu', 'lot']"
False,2021-11-27T01:49:01.000Z,en,@widxwsc black widow y end game,1.46441E+18,replied_to,"['end', 'game', 'widow', 'black']"
False,2021-11-27T01:48:15.000Z,en,Mobi Download Black Widow Official Movie Special Book =&gt; https://t.co/ehKnjCUQnI https://t.co/yHyKhQVLwL,1.46441E+18,,"['download', 'movie', 'gt', 'book', 'official', '&', '=', 'widow', 'mobi', 'black', 'special']"
False,2021-11-27T01:42:22.000Z,en,"Coloring Nude Pinups #1: Scarlett Johansson as Black Widow, part 2 https://t.co/GRtTMZWlsE",1.46441E+18,,"['pinups', 'johansson', '2', 'coloring', 'part', 'widow', 'nude', 'scarlett', 'black']"
False,2021-11-27T01:41:00.000Z,en,Dressed up all in black like a widow,1.46441E+18,,"['dressed', 'widow', 'black', 'like']"
False,2021-11-27T01:39:07.000Z,en,"Phase 4 ranking so far

1. Shang chi
2. Loki
3. Eternals
4. WandaVision
5. TFATWS
6. What if
7. Black widow",1.46441E+18,,"['6', 'eternals', '7', 'shang', 'far', 'wandavision', '4', '2', '5', 'loki', 'widow', 'chi', '3', 'tfatws', 'phase', '1', 'ranking', 'black']"
False,2021-11-27T01:38:38.000Z,en,"BLACK WIDOW 2010, ISSUE SEVEN https://t.co/2OUwQFhobm",1.46441E+18,,"['seven', 'issue', 'widow', 'black', '2010']"
False,2021-11-27T01:38:28.000Z,en,"""I spy Black Widow.."" https://t.co/a2RYfQZp8d",1.46441E+18,,"['black', 'widow', 'spy']"
False,2021-11-27T01:35:27.000Z,en,Scarlett Johansson as Natasha Romanoff in the Black Widow movie. https://t.co/XwHpWeyJ3E,1.46441E+18,,"['movie', 'natasha', 'johansson', 'romanoff', 'widow', 'scarlett', 'black']"
False,2021-11-27T01:32:38.000Z,en,"Natasha returns a few minutes later with a refill on her Black Widow and her cherries, sitting down next to him with a little more confidence this time. 'So,' he says, making a point to elevate the volume so his eavesdroppers don't have to strain.",1.46441E+18,,"['later', 'confidence', 'return', 'little', 'widow', 'elevate', ""'"", 'say', 'black', 'time', 'making', 'cherry', 'strain', 'minute', 'eavesdropper', 'volume', 'refill', 'natasha', 'point', 'sitting', ""'so"", 'next']"
False,2021-11-27T01:31:52.000Z,en,@In_A_YamChele Imma let you live cause Black Widow my fave,1.46441E+18,replied_to,"['let', 'fave', 'yamchele', 'imma', 'live', 'widow', 'black']"
False,2021-11-27T01:30:31.000Z,en,"BLACK WIDOW 1999, ISSUE 2 https://t.co/Yytgz5UltX",1.46441E+18,,"['1999', 'issue', '2', 'widow', 'black']"
False,2021-11-27T01:30:31.000Z,en,@J_music__ What happened to Monday. South paw. Black widow. Extraction. Brick Mansions.,1.46441E+18,replied_to,"['extraction', 'brick', 'happened', 'south', 'monday', 'widow', 'paw', 'mansion', 'music', 'black']"
False,2021-11-27T01:29:11.000Z,en,"@CultureCrave I haven't watched Let There Be Carnage yet, so I'm not gonna include it

Shang-Chi and Black Widow",1.46441E+18,replied_to,"['going', 'let', 'shang', 'widow', 'I', 'watched', 'chi', 'yet', 'include', 'black', 'carnage']"
False,2021-11-27T01:27:59.000Z,en,el video de bad blood de taylor swift tiene las mismas vibes de black widow,1.46441E+18,,"['el', 'blood', 'video', 'de', 'swift', 'tiene', 'bad', 'taylor', 'vibe', 'widow', 'la', 'mismas', 'black']"
False,2021-11-27T01:27:26.000Z,en,@nYcDnA @jtrebach Western Black widow here in SW Canada has red ⏳ on bottom side of abdomen. They like to hang in spaces/corners with the hourglass facing out (or at least the ones in our garage😬). Australia’s 🕷 also has a red stripe on the top side of its abdomen.,1.46441E+18,replied_to,"['least', 'hourglass', 'like', 'stripe', 'side', 'facing', 'widow', ')', 'black', 'canada', 'bottom', '(', 'australia', 'spaces/corners', 'garage', 'top', ""'s"", 'or', 'hang', 'western', 'sw', 'red', 'abdomen', 'also', 'one']"
False,2021-11-27T01:25:10.000Z,en,Marcelo and I are back on our Marvel Movie catch up. Just watched Black Widow and freaking LOVED it! Now for Spider-Man: Homecoming!,1.4644E+18,,"['marcelo', 'movie', '!', 'it', 'homecoming', 'back', 'loved', 'man', 'catch', 'marvel', 'watched', 'widow', 'spider', 'freaking', 'black']"
False,2021-11-27T01:23:56.000Z,en,"🎨Coloring Nude Pinups #1: Scarlett Johansson as Black Widow, part 1 https://t.co/KpOFseaBCC",1.4644E+18,,"['pinups', 'johansson', 'coloring', 'part', 'widow', 'nude', 'scarlett', '1', 'black']"
False,2021-11-27T01:23:49.000Z,en,Watching Black Widow now,1.4644E+18,,"['widow', 'watching', 'black']"
False,2021-11-27T01:23:00.000Z,en,@SAPPHICSPO omg is that a black widow? scary,1.4644E+18,replied_to,"['?', 'scary', 'widow', 'omg', 'black']"
False,2021-11-27T01:22:33.000Z,en,@vibinzilly You didn’t watch black widow did you?,1.4644E+18,replied_to,"['watch', '?', 'widow', 'you', 'black']"
False,2021-11-27T01:22:23.000Z,en,@wandasolsen Bro Kate is a homie but Yelena gonna dog walk her 😂 a black widow against a 22 year old who has only fought the track suit mafia?? No contest,1.4644E+18,replied_to,"['22', 'going', 'track', 'bro', 'suit', 'yelena', '?', 'fought', 'homie', 'year', 'walk', 'widow', 'dog', 'mafia', 'kate', 'old', 'contest', 'black']"
False,2021-11-27T01:22:01.000Z,en,Black widow is fire thank god I watched it,1.4644E+18,,"['fire', 'thank', 'widow', 'watched', 'god', 'black']"
False,2021-11-27T01:21:53.000Z,en,NOooooooooooooooooooooooooooooooooooooo QUE BLACK WIDOW LLEVA SPOILER DE ENDGAME LPM,1.4644E+18,,"['endgame', 'lpm', 'de', 'spoiler', 'widow', 'lleva', 'noooooooooooooooooooooooooooooooooooooo', 'que', 'black']"
False,2021-11-27T01:21:46.000Z,en,@JohnSLPaul Scarjo Black Widow was weak…,1.4644E+18,replied_to,"['weak', 'widow', 'black', 'scarjo']"
False,2021-11-27T01:20:23.000Z,es,pensaba que luego de black panther veria dr strange pero en el orden cronologico agregaron a black widow y ahora me toca ver esa https://t.co/0hXyqsS3tf,1.4644E+18,,"['el', 'de', 'agregaron', 'orden', 'widow', 'black', 'en', 'ahora', 'que', 'pensaba', 'veria', 'panther', 'toca', 'strange', 'dr', 'esa', 'ver', 'luego', 'pero', 'cronologico']"
False,2021-11-27T01:19:58.000Z,en,"I just finished watching shang chi and omfg it was amazing
taltened, brilliant, award winning 
the only thing that bugs me is that it feels like a mix of literally almost every other marvel movie (especially black widow and black panther) but that's alright",1.4644E+18,,"['shang', 'like', 'winning', 'amazing', 'especially', 'marvel', 'widow', 'chi', ')', 'thing', 'black', 'almost', '(', 'taltened', 'brilliant', 'movie', 'every', 'alright', 'omfg', 'feel', 'panther', 'mix', 'finished', 'watching', 'literally', 'award', 'bug']"
False,2021-11-27T01:18:53.000Z,en,black widow is actually a good movie and pretty enjoyable https://t.co/s0ivPOEO7w,1.4644E+18,quoted,"['movie', 'good', 'enjoyable', 'actually', 'widow', 'pretty', 'black']"
False,2021-11-27T01:18:40.000Z,en,"@EchoTheMoth I had a nightmare like that, it ended with me in a wagon covered in black widows and a BIG black widow on top of me screeching, and now I think that's what triggered my arachnophobia...",1.4644E+18,replied_to,"['nightmare', 'like', 'arachnophobia', 'widow', 'wagon', 'top', 'big', 'widow', 'screeching', 'ended', 'think', 'triggered', 'covered', 'black']"
False,2021-11-27T01:17:35.000Z,en,the black widow audioo,1.4644E+18,replied_to,"['widow', 'black', 'audioo']"
False,2021-11-27T01:17:09.000Z,en,Taskmaster being reworked fit the storyline and the overall message of the Black Widow film pretty well. https://t.co/pdRfN9wvGa,1.4644E+18,quoted,"['fit', 'film', 'storyline', 'overall', 'taskmaster', 'message', 'well', 'widow', 'pretty', 'reworked', 'black']"
False,2021-11-27T01:16:57.000Z,es,Quiero el pelo como black widow,1.4644E+18,,"['el', 'como', 'pelo', 'quiero', 'widow', 'black']"
False,2021-11-27T01:16:30.000Z,en,Black widow was the most uninteresting character https://t.co/SZISMIiZHf,1.4644E+18,quoted,"['character', 'widow', 'black', 'uninteresting']"
