created_at,tweet_id,text,lang,possibly_sensitive,type,clean_tweet
2021-11-22 20:21:09+00:00,1466140330684731399,"@lesbian_angry @geezerpaulr Sorry did I touch a wee nerve there?something needing a wee scratch deep down in your psyche?Hopefully you haven't discovered new symptoms of Covid 19 ther,either way ur in luck, u will now be immune,if u survive that is, anyway keep on keeping on, we're all relying on to do so!",en,False,replied_to,"['?', 'luck', 'either', 'anyway', 'sorry', 'discovered', 'relying', 'new', 'there', 'way', 'hopefully', 'wee', 'touch', 'symptom', 'ther', 'deep', 'keeping', 'survive', 'psyche', 'scratch', 'keep', 'covid', '19', 'nerve', 'ur', '!', 'angry', 'so', 'immune', 'needing', 'something']"
2021-11-22 20:21:09+00:00,1466140330609238020,Jen Psaki Turns Peter Doocy’s Blaming Of Biden For COVID Deaths Into A Trap For Fox https://t.co/odrczz1iru,en,False,,"['fox', 'turn', 'jen', 'peter', ""'s"", 'biden', 'trap', 'death', 'covid', 'psaki', 'blaming', 'doocy']"
2021-11-22 20:21:08+00:00,1466140329992757248,"Otto Schily meint ernsthaft, er „kenne auch eine nicht geringe Zahl von Menschen, die durch gesunde Lebensführung und Achtsamkeit allenfalls asymptomatisch an Covid-19 erkrankt sind, obwohl sie nicht geimpft sind“… 🤦🏼🤷🏼🙄
 https://t.co/OSAqIxaiyM via @welt",de,False,,"['durch', 'otto', 'erkrankt', 'auch', 'kenne', 'meint', 'zahl', 'geimpft', 'sind', 'allenfalls', 'geringe', 'er', 'von', 'obwohl', 'gesunde', 'ernsthaft', 'menschen', 'covid', '19', 'asymptomatisch', 'die', 'achtsamkeit', 'lebensfuhrung', 'eine', 'schily', 'und', 'sie', 'nicht']"
2021-11-22 20:21:08+00:00,1466140329665515524,@denise_dewald Who takes care of the worry for Covid of all children in the world!? Almost nobodr mentions this. I try to ❤,en,False,replied_to,"['?', 'worry', 'take', '!', 'child', 'covid', 'care', 'world', 'dewald', 'nobodr', 'mention', 'almost', 'try']"
2021-11-22 20:21:08+00:00,1466140329640349700,Several other current and recently departed Cathay pilots told Reuters morale was low and resignations were rising a year after many had their pay permanently cut by as much as 58%. https://t.co/7wtnlc1QCi via @biuk_tech,en,False,,"['rising', 'year', 'departed', 'pilot', 'much', '58', 'permanently', 'cut', 'reuters', 'morale', 'recently', 'pay', 'current', '%', 'low', 'cathay', 'several', 'resignation', 'told', 'many']"
2021-11-22 20:21:08+00:00,1466140329413906433,@canadiangirls99 I tested negative today with PCR test. I was recovering from a minor cold but had a cough. I’m double vaxed as of 9/10/21. I cannot take antihistamines do to a ventricular arrhythmia. They are trying to figure out how I avoided COVID-19 while sleeping with a seriously ill wife.,en,False,replied_to,"['tested', 'arrhythmia', 'antihistamine', 'not', 'negative', 'vaxed', 'seriously', 'ventricular', 'minor', 'double', 'cough', 'wife', 'figure', 'covid', '19', 'pcr', 'can', 'trying', 'cold', 'ill', 'take', 'recovering', 'sleeping', 'today', '9/10/21', 'test', 'avoided', 'I']"
2021-11-22 20:21:08+00:00,1466140329204240385,"https://t.co/3XlVxJrLCp 

Another rare happening.",en,False,,"['another', 'happening', 'rare']"
2021-11-22 20:21:08+00:00,1466140328365371404,Plus de 100 000 troubles psychiatriques comme l’hallucination et le suicide signalés après la vaccination COVID https://t.co/hc2VPBzyvq,fr,False,,"['psychiatriques', ""l'hallucination"", 'signales', '100', 'et', 'vaccination', 'apres', 'la', 'le', 'plus', 'comme', 'covid', 'suicide', '000', 'trouble', 'de']"
2021-11-22 20:21:08+00:00,1466140327849316354,"""Meadows is such a moron that he thought relaying this story made his old boss look like a Strong Fighting Man for all the poorly endowed super fans in need of a big daddy. Trump is so alpha that he beat Sleepy Joe in a debate while he had COVID!"" https://t.co/24aCnhJe7v",en,False,,"['poorly', 'old', 'made', 'like', 'alpha', 'super', 'debate', 'meadow', 'relaying', 'strong', 'joe', 'beat', 'look', 'fighting', 'man', 'endowed', 'bos', 'moron', 'trump', 'daddy', 'covid', 'fan', 'sleepy', '!', 'story', 'big', 'thought', 'need']"
2021-11-22 20:21:08+00:00,1466140327815876610,@Lavern_King Damn. As if Covid wasn't enough,en,False,replied_to,"['damn', 'enough', 'covid', 'king']"
2021-11-22 20:21:08+00:00,1466140327706644483,"Fire them..,..they do not deserve their jobs and they are setting a bad example...fk em....Toronto police put 205 employees on unpaid leave as part of COVID-19 vaccination policy https://t.co/0UuF1gTk30",en,False,,"['fk', 'vaccination', 'job', 'setting', '205', 'toronto', 'bad', 'leave', 'police', 'example', 'covid', '19', 'part', 'employee', 'policy', 'unpaid', 'deserve', 'fire', 'put']"
2021-11-22 20:21:08+00:00,1466140327308247040,Vaccination staff are reportedly facing instances of abuse following confusion around Covid booster jab eligibility. https://t.co/8gfeUtjNf5,en,False,,"['vaccination', 'facing', 'reportedly', 'abuse', 'jab', 'eligibility', 'instance', 'around', 'confusion', 'covid', 'following', 'booster', 'staff']"
2021-11-22 20:21:08+00:00,1466140326330974212,Fujifilm to double size of Teesside plant that makes Covid vaccine https://t.co/ZEJmD8U47y @realJavedBashir,en,False,,"['fujifilm', 'plant', 'vaccine', 'covid', 'teesside', 'size', 'make', 'double']"
2021-11-22 20:21:07+00:00,1466140325634887684,"@BudsAllDayCast @SamuelM96393528 @teapottoffoIi By the way, the ""Covid"" rules applied to every team in the NHL. The habs made the playoffs. it wasn't the habs that made the rules or applied them across the board. it was the NHL. 

I guess TB's two cups are not valid because they won them during the two covid seasons?",en,False,replied_to,"['?', 'every', 'season', 'made', 'tb', 'rule', ""'s"", 'applied', 'way', 'nhl', 'valid', 'board', 'habs', 'across', 'two', 'playoff', 'covid', 'guess', 'cup', 'team']"
2021-11-22 20:21:07+00:00,1466140325466963972,White becomes 2nd Bulls player with COVID-19 https://t.co/0V2bCCR2SI,en,False,,"['player', '2nd', 'white', 'covid', '19', 'bull', 'becomes']"
2021-11-22 20:21:07+00:00,1466140324867330052,First confirmed US case of the omicron variant detected in California: COVID-19 updates https://t.co/7RJLb7tsND via @bctimes,en,False,,"['confirmed', 'california', 'case', 'omicron', 'update', 'detected', 'covid', 'variant', '19', 'first', 'u']"
2021-11-22 20:21:07+00:00,1466140324779249672,So pleased the fan is stable that's all that matters...never seen so many medical emergencies in football since covid or jabs..ofcourse many peoples first assumptions are jabs..how do we know its not an effect of covid? No one knows...hope the fan makes a full recovery 🙏#WatChe,en,False,,"['?', 'recovery', 'know', 'know', 'football', 'seen', 'medical', 'hope', 'fan', 'assumption', 'ofcourse', 'one', 'effect', 'pleased', 'covid', 'since', 'first', 'full', 'make', 'emergency', 'matter', 'stable', 'people', 'jab', 'many', 'never']"
2021-11-22 20:21:07+00:00,1466140324422639624,"Just had a new coworker tell us she got exposed to Covid a week ago and only told us today: three days after starting.

I may have Covid now.",en,False,,"['got', 'new', 'day', 'exposed', 'week', 'ago', 'tell', 'coworker', 'today', 'covid', 'may', 'told', 'three', 'starting', 'u']"
2021-11-22 20:21:07+00:00,1466140323810324486,https://t.co/euJEwzPuAn,und,False,,[]
2021-11-22 20:21:07+00:00,1466140323214774277,@McjiltonTony @TheView They haven’t had him on in a long time especially not since he said losing 2-3% of school age kids to Covid was acceptable. 2-3% sounds low until you take into account the total amount of kids that would die.,en,False,replied_to,"['school', 'said', 'account', 'sound', 'time', 'age', 'kid', '%', 'long', 'low', '2', '3', 'amount', 'covid', 'acceptable', 'since', 'losing', 'would', 'die', 'take', 'especially', 'total']"
2021-11-22 20:21:07+00:00,1466140322115821568,"Open SmartNews and read ""Republicans: Let People Die of COVID or So Help Us We’ll Shut Down the Government"" here: https://t.co/37ZXJB6YmJ 
To read it on the web, tap here: https://t.co/89XSNpBprG",en,False,,"['help', 'smartnews', 'open', 'read', 'let', 'people', 'web', 'covid', 'die', 'government', 'tap', 'republican', 'u', 'shut']"
2021-11-22 20:21:06+00:00,1466140321356550145,Covid 19 : Paris impose de nouvelles mesures pour entrer sur le territoire français https://t.co/P2b99as0Ox #Tunisie,fr,False,,"['territoire', 'le', 'paris', 'mesures', 'entrer', 'francais', 'pour', 'covid', '19', 'sur', 'de', 'impose', 'nouvelles']"
2021-11-22 20:21:06+00:00,1466140320396099597,Covid: I'm back bitches https://t.co/IdxpDs8qb3,en,False,quoted,"['back', 'covid', 'I', 'bitch']"
2021-11-22 20:21:06+00:00,1466140320169529345,White becomes 2nd Bulls player with COVID-19 https://t.co/YpVxNPJvRe https://t.co/Nj8rgYcnYg,en,False,,"['player', '2nd', 'white', 'covid', '19', 'bull', 'becomes']"
2021-11-22 20:21:06+00:00,1466140320098402317,"@tara_stoddard @SykesCharlie Wrong. Covid will be with us no matter what we do, mask/no-mask, vax/no-vax.......haven't you learned anything yet? It's all a bunch of BS and fools like you can't get enough. #MassFormationPsychosis",en,False,replied_to,"['?', 'b', 'not', 'like', 'bunch', 'stoddard', 'mask/no', 'fool', 'yet', 'learned', 'get', 'mask', 'vax/no', 'anything', 'matter', 'covid', 'can', 'u', 'vax', 'wrong', 'enough']"
2021-11-22 20:21:06+00:00,1466140319506915330,@hoeft_e @Betsycatlover @DRoyLenz @GPIngersoll My reply… COVID deaths are now over 750k.  There were only 335k in 2020. This means that there are more that 350k in 2021.  2020 there were no vaccines; 2021 there were.  So there have been more deaths in 2021 than in 2020.  Tell me again how those vaccines are working?,en,False,replied_to,"['?', 'e', 'mean', 'death', '2020', '2021', 'tell', 'reply', 'covid', '750k', 'working', '350k', '335k', 'vaccine']"
2021-11-22 20:21:06+00:00,1466140318651326478,"@aginnt Have vaccinations stopped Covid? Can they? What are these people thinking? Uh, never mind, they’re not.",en,False,replied_to,"['?', 'uh', 'people', 'they', 'stopped', 'covid', 'vaccination', 'never', 'mind', 'thinking']"
2021-11-22 20:21:06+00:00,1466140317862744076,"@CNEWS Hé @LaurenceFerrari, des délinquants condamnés à de la prison qui ont un avis sur le #Covid et la #vaccination, y'en a plein. Allez faire votre émission à Fleury. Pourquoi inviter cet escroc de #zeribi dont l'avis ne vaut pas mieux que celui de mon charcutier traiteur ?",fr,False,replied_to,"['?', 'inviter', 'celui', 'traiteur', 'vaut', 'plein', 'fleury', 'condamnes', 'et', 'pourquoi', 'cet', 'de', 'pa', 'delinquants', 'un', 'escroc', 'charcutier', 'ne', 'la', ""l'avis"", 'que', 'prison', 'sur', 'de', 'qui', ""y'en"", 'allez', 'avis', 'mieux', 'votre', 'le', 'faire', 'emission', 'mon', 'ont']"
2021-11-22 20:21:05+00:00,1466140317632110602,"@Surgeon_General https://t.co/QQhpzey4cG
State of Illinois Definition of a CoVID-19 Death
(If you were covid positive at time of death)

Also could be a probable case that has no confirmation of covid. 
Basically if you die with a snotty nose you are a covid death.",en,False,replied_to,"['snotty', 'probable', 'definition', 'time', ')', 'death', 'if', 'also', '(', 'nose', 'covid', '19', 'illinois', 'could', 'die', 'positive', 'case', 'confirmation', 'state', 'general', 'basically']"
2021-11-22 20:21:05+00:00,1466140316738756616,@NickTorfaen @Keir_Starmer Then why the heck did you vote WITH the government on the covid regs for a variant that the WHO has said is very mild?,en,False,replied_to,"['?', 'starmer', 'mild', 'heck', 'vote', 'covid', 'regs', 'government', 'variant', 'said']"
2021-11-22 20:21:05+00:00,1466140315912450048,"Por fin, la televisión (norteamericana) está comenzando a decir la verdad sobre el Covid. La última variante parece ser la gota que colma el vaso. Atención.",es,False,,"['fin', 'por', 'verdad', 'television', 'esta', 'ser', ')', 'el', 'variante', 'gota', '(', 'norteamericana', 'comenzando', 'la', 'parece', 'covid', 'ultima', 'que', 'vaso', 'sobre', 'colma', 'atencion', 'decir']"
2021-11-22 20:21:05+00:00,1466140315811786753,"Covid for dummies: Anti-vaxxer Christian broadcaster Marcus Lamb dies of Covid aged 64.

The vocal anti-vaxxer, tested positive for Covid-19 few weeks ago.

https://t.co/IUizMbbS5q",en,False,,"['lamb', 'tested', 'anti', 'vocal', 'week', 'ago', 'christian', 'vaxxer', 'aged', 'covid', 'broadcaster', '19', 'dy', '64', 'marcus', 'positive', 'dummy']"
2021-11-22 20:21:04+00:00,1466140313446236164,@LiteraryElf Keep going with those lfts. It took five days for mine to be positive. Covid made me very dizzy. Hope you feel better soon.,en,False,replied_to,"['lfts', 'hope', 'going', 'day', 'better', 'made', 'soon', 'keep', 'mine', 'took', 'covid', 'five', 'feel', 'positive', 'dizzy']"
2021-11-22 20:21:04+00:00,1466140313156653059,Teste Covid exigido em eventos desportivos ao ar livre acima de 5.000 espetadores https://t.co/PNED399f12,pt,False,,"['espetadores', 'acima', 'eventos', 'exigido', 'ao', 'teste', 'livre', 'desportivos', 'ar', 'covid', '000', 'de', '5']"
2021-11-22 20:21:04+00:00,1466140313127325698,@meganmesserly @jmartNYT Thank you for all you did for Nevada during the worst times of Covid. You were my go-to person for information (and a few incredibly cute dog pictures). I wish you much luck at Politico😊💕,en,False,replied_to,"['worst', 'wish', 'information', 'dog', 'luck', 'thank', 'much', 'time', 'go', ')', 'picture', '(', 'incredibly', 'and', 'politico', 'cute', 'covid', 'person', 'nevada']"
2021-11-22 20:21:04+00:00,1466140313030828035,A different kind of COVID vaccine is about ready to roll https://t.co/ERLU4wiPeX,en,False,,"['vaccine', 'kind', 'different', 'roll', 'covid', 'ready']"
2021-11-22 20:21:04+00:00,1466140312422662144,Amari Cooper Activated From COVID-19 List https://t.co/YvzieUitLf,en,False,,"['cooper', 'covid', '19', 'amari', 'activated', 'list']"
2021-11-22 20:21:04+00:00,1466140311973859332,"La provincia più colpita è Padova, seguita da Verona e Treviso. Il 35,6 per cento delle infezioni nelle scuole primarie, il 24.2 per cento alle superiori e il 22 per cento alle medie. https://t.co/sljmPADKD0",it,False,,"['superiori', 'piu', 'treviso', 'da', 'infezioni', 'delle', '6', '22', 'padova', '24', 'cento', 'per', 'seguita', 'medie', '35', 'nelle', 'scuole', 'e', 'la', 'verona', 'il', '2', 'colpita', 'primarie', 'provincia', 'alle']"
2021-11-22 20:21:04+00:00,1466140311927861251,@ChicagoRJ @ShamsCharania @CobyWhite Espero que não apareça mais nem um jogador com covid,pt,False,replied_to,"['mais', 'nem', 'nao', 'espero', 'um', 'jogador', 'covid', 'que', 'apareca', 'com']"
2021-11-22 20:21:04+00:00,1466140311428780037,@DeanSzendrey More importantly it didn’t happen pre-COVID. Why don’t u think it’s a symptom of people having cardiovascular conditions as a result of the damaging effect of long COVID,en,False,replied_to,"['damaging', 'happen', 'think', 'long', 'people', 'result', 'symptom', 'pre', 'effect', 'covid', 'cardiovascular', 'condition', 'importantly']"
2021-11-22 20:21:03+00:00,1466140309440667659,@AndrewOnTheGo @DiannaMaria @tedlieu @MrJonCryer It's how he ended up with covid that is disgusting. Trump lied about testing positive for covid before the debate.,en,False,replied_to,"['testing', 'debate', 'trump', 'covid', 'ended', 'lied', 'disgusting', 'positive']"
2021-11-22 20:21:03+00:00,1466140309134348288,@Dluck20 @KnotSavant @ItJustDsntMattr No he didn’t there’s not  much COVID anymore,en,False,replied_to,"['anymore', 'covid', 'much']"
2021-11-22 20:21:03+00:00,1466140307142049792,"COVID-19 : 31 nouveaux cas en Outaouais, hausse aussi à Ottawa https://t.co/AwtYA5WPnn",fr,False,,"['aussi', 'outaouais', 'nouveaux', 'covid', '19', 'ca', 'en', 'ottawa', 'hausse', '31']"
2021-11-22 20:21:02+00:00,1466140304524857356,"¡CONTAGIADO! LeBron James da positivo a Covid-19
https://t.co/UPANYMCPSM https://t.co/9mLOgCbGZG",es,False,,"['lebron', 'james', '!', 'positivo', 'covid', '19', 'contagiado', 'da']"
2021-11-22 20:21:02+00:00,1466140303677657095,"@Jorge_Azcon Yo, que soy de los que no me niego me dicen que por haber pasado el COVID solo me corresponde una dosis. ¿Ahora que cojones pasa? Creo que ustedes solo saben manejar el erario público, lo demás les va grande.
Dejen de molestar y pongan técnicos especialistas de una vez...",es,False,replied_to,"['?', 'publico', 'pasado', 'va', 'manejar', 'por', 'una', 'lo', 'niego', 'cojones', 'vez', 'pasa', 'erario', 'soy', 'yo', 'el', 'demas', 'dicen', 'dosis', 'corresponde', 'azcon', 'dejen', 'ahora', 'pongan', 'saben', 'tecnicos', 'covid', 'que', 'grande', 'molestar', 'de', 'especialistas', 'creo', 'los', 'haber', 'le', 'solo', 'ustedes']"
2021-11-22 20:21:02+00:00,1466140303405064193,"Greece is to make Covid vaccinations mandatory for people aged 60 and over.
https://t.co/s3bzevDhRq",en,False,,"['make', 'people', 'mandatory', 'aged', 'covid', 'greece', 'vaccination', '60']"
2021-11-22 20:21:02+00:00,1466140303144988672,@ABC @GStephanopoulos @hulu Sure. There was a loud BOOM and then she died of covid.,en,False,replied_to,"['loud', 'died', 'boom', 'covid', 'sure']"
2021-11-22 20:21:02+00:00,1466140302624894980,"@hill_blues @GillianMcKeith @StayHungryPT I sympathise with anyone who has lost a loved one to covid, any premature death is to be lamented. That being said, some balance must be found where the rights of all citizens can be respected without recourse to acrimony, which is only further fuels the current culture war.",en,False,replied_to,"['premature', 'respected', 'found', 'balance', 'culture', 'said', 'lamented', 'must', 'one', 'without', 'death', 'fuel', 'loved', 'citizen', 'current', 'right', 'recourse', 'lost', 'blue', 'covid', 'sympathise', 'acrimony', 'anyone', 'war']"
2021-11-22 20:21:01+00:00,1466140300477349897,@sercanKaraden14 @sinanndogan @Elif_goktas4 Ne yazık ki öyle çoğunu duydum. Ben haklı zam isteğiniz için doktorlara göstermelik zam haberinin beklenmesini samimi bulmuyorum. O covid paralarından temizlik personellerine hiç para verilmedi bu da konuşulmadı oysa en tehlikeli iş onlarınkiydi,tr,False,replied_to,"['personellerine', 'hic', 'bulmuyorum', 'da', 'konusulmadi', 'samimi', 'bu', 'ben', 'beklenmesini', 'duydum', 'onlarinkiydi', 'haberinin', 'icin', 'doktorlara', 'temizlik', 'ne', 'paralarindan', 'isteginiz', 'covid', 'zam', 'en', 'oysa', 'para', 'goktas4', 'yazik', 'gostermelik', 'ki', 'verilmedi', 'oyle', 'hakli', 'cogunu', 'tehlikeli']"
2021-11-22 20:21:01+00:00,1466140300271886340,Please continue to take precautions against COVID-19. Testing is widely available in West Palm Beach and around Palm Beach County. Click here to find the testing location nearest you and to get more information: https://t.co/dR38ke4ugr https://t.co/JkfewQZPsh,en,False,,"['location', 'please', 'information', 'west', 'beach', 'get', 'palm', 'county', 'continue', 'click', 'widely', 'find', 'testing', 'around', 'covid', '19', 'take', 'nearest', 'precaution', 'available']"
2021-11-22 20:21:01+00:00,1466140299898638336,"La @Wordbank  mette in guardia la Russia sui rischi della transizione energetica. 
Nel 2022/23 il PIL si dimezzerà fino a raggiungere l'1,8%.
Chi sosterrà i costi della decarbonizzazione?
Sicuri che i calcoli previsionali tengono conto delle congiunture?
https://t.co/R5mgCw9TtA",it,False,,"['?', 'transizione', 'fino', 'decarbonizzazione', 'raggiungere', '8', 'si', 'dimezzera', 'rischi', 'mette', 'nel', 'della', 'delle', 'chi', 'sosterra', 'previsionali', 'calcoli', 'che', '%', 'energetica', 'la', 'l', '1', 'sui', 'il', '2022/23', 'tengono', 'congiunture', 'guardia', 'pil', 'costi', 'conto', 'sicuri', ""'"", 'russia']"
2021-11-22 20:21:01+00:00,1466140299789537286,@Zuziczka27 https://t.co/57OBA2biuk,und,False,replied_to,[]
2021-11-22 20:21:01+00:00,1466140298946523137,"در پی شیوع سویه‌ی اُمیکردن، بریتانیا حداقل فاصله‌ی زمانی برای دریافت دُز تقویت‌کننده (booster) رو از ۶ ماه به سه ماه کاهش داد.
 https://t.co/BrFrpwtUu6",fa,False,,"['swyhy', 'py', 'rw', 'khhsh', 'mh', 'tqwytkhnndh', 'bry', '6', 'zmny', ')', 'booster', '(', '`', 'duz', 'sh', 'z', 'fSlhy', 'bh', 'umykhrdn', 'dd', 'shyw', 'dr', 'brytny', 'Hdql', 'dryft']"
2021-11-22 20:21:01+00:00,1466140298426425355,The White House Just Announced the First Confirmed U.S. Case of the Omicron Variant of COVID-19 https://t.co/WR79qryodq HAIL CAESAR!!!🤡WELL you All need to get Your TIN FOIL Hats Back ON!!!😂🤣😅🤣😂🤡💯,en,True,,"['announced', 'confirmed', 'case', 'house', 'omicron', 'white', 'covid', 'variant', '19', 'first']"
2021-11-22 20:21:01+00:00,1466140297549676544,Biden is the worse.  We should of never let people in and out of the country while covid is still going on,en,False,,"['country', 'biden', 'going', 'people', 'let', 'still', 'covid', 'worse', 'never']"
2021-11-22 20:21:01+00:00,1466140297071529987,"San Francisco isn’t changing any COVID restrictions even though the nation’s first #omicronvariant was detected here, ⁦@SF_DPH’s Dr. Colfax says:⁩ https://t.co/dgZVf4Su2x",en,False,,"['say', ""'s"", 'san', 'nation', 'dr', 'even', 'changing', 'detected', 'covid', 'dph', 'colfax', 'restriction', 'though', 'first', 'francisco']"
2021-11-22 20:21:00+00:00,1466140296773660672,"https://t.co/MwGD34qK3K

Lord no, please. 😩",en,False,,"['lord', 'please']"
2021-11-22 20:21:00+00:00,1466140296270565379,"@townhallcom 256,000 Americans 

who CHOSE NOT to get vaccinated 

have died of COVID since March 2021.

They listened to QaNutJob GOP.

That's a GQP Jonestown mass suicide EVERYDAY.",en,False,replied_to,"['qanutjob', 'mass', 'american', '000', 'listened', 'get', '2021', 'suicide', '256', 'gop', 'died', 'march', 'covid', 'since', 'gqp', 'vaccinated', 'everyday', 'chose', 'jonestown']"
2021-11-22 20:21:00+00:00,1466140296199217155,A gata lá na aglomeração pronta pra covid já https://t.co/sYWwrOpIaE,pt,False,quoted,"['gata', 'pronta', 'la', 'na', 'pra', 'ja', 'aglomeracao', 'covid']"
2021-11-22 20:21:00+00:00,1466140293997240329,Denmark to offer COVID-19 booster jabs to those over 18 https://t.co/G859Gtxl2g via @medical_xpress,en,False,,"['offer', 'denmark', 'covid', '19', 'jab', '18', 'booster']"
2021-11-22 20:21:00+00:00,1466140293678383114,"Pico de 301 contagios de Covid-19 en la entidad
https://t.co/B52zrGnOgO https://t.co/AALb60uCeM",es,False,,"['301', 'pico', 'contagios', 'la', 'covid', '19', 'en', 'entidad', 'de']"
2021-11-22 20:21:00+00:00,1466140293636440080,So Trump tested positive for covid 3 days before the presidential debate. I said then since the Trump family ignored Covid testing at the debate that they had it and wanted Biden to get it.,en,False,,"['ignored', 'testing', 'biden', 'tested', 'day', 'get', 'trump', '3', 'wanted', 'covid', 'since', 'presidential', 'debate', 'said', 'family', 'positive']"
2021-11-22 20:21:00+00:00,1466140293493760003,"Anyone else willing to get a 4th shot if we need it for the new covid variant, omicron? (Me raising one hand, sticking the other out for a jab)",en,False,,"['?', 'raising', 'new', 'me', 'jab', 'get', '4th', 'shot', 'sticking', ')', 'one', '(', 'covid', 'omicron', 'anyone', 'else', 'variant', 'hand', 'willing', 'need']"
2021-11-22 20:20:59+00:00,1466140292566847489,"@Joshuaiv2 Very romantic phrases 
Thank you so much 💐🌼🌺✨

Precisely what I exactly want to express is the Current situation we are facing right now 。

Recovering from Covid-19 🥺",en,False,replied_to,"['current', 'much', 'situation', 'facing', 'right', 'recovering', 'exactly', 'covid', 'thank', 'phrase', '19', 'express', 'want', 'precisely', 'romantic']"
2021-11-22 20:20:59+00:00,1466140291920846848,Incrementan casos COVID-19; se reportaron 301 más en las últimas horas https://t.co/GTTPwSzJgQ,es,False,,"['301', 'ultima', 'la', 'reportaron', 'se', 'incrementan', 'covid', '19', 'casos', 'ma', 'en', 'horas']"
2021-11-22 20:20:59+00:00,1466140291459477509,"@BrownUResearch @usnews @BrownUniversity @Brown_SPH @ashishkjha @JoeBiden @WhiteHouse ""AKI is also a complication of COVID-19 patients and is associated with an increased risk of death..

Increasing evidence indicates that HDACs play an important role in the pathophysiological development of AKI by regulation of apoptosis, inflammation, oxidative stress, fibrosis""",en,False,replied_to,"['patient', 'increased', 'risk', 'role', 'increasing', 'important', 'complication', 'stress', 'regulation', 'death', 'play', 'also', 'development', 'aki', 'indicates', 'covid', '19', 'apoptosis', 'oxidative', 'hdacs', 'inflammation', 'associated', 'pathophysiological', 'fibrosis', 'evidence', 'sph']"
2021-11-22 20:20:59+00:00,1466140290012655621,Walking across a border cures Covid. You heard it here first. https://t.co/BitPmsjYgR,en,False,quoted,"['heard', 'across', 'walking', 'cure', 'covid', 'first', 'border']"
2021-11-22 20:20:59+00:00,1466140289706479622,@HobbsAFC Another reason I won’t be getting a vaccine when it still has bad risks to it just as catching Covid does.,en,False,replied_to,"['reason', 'bad', 'vaccine', 'getting', 'risk', 'still', 'covid', 'another', 'catching']"
2021-11-22 20:20:59+00:00,1466140289589030914,"@4Clearsky @6lennybravo @amcelha3 @JohnDublin10 @Narvuntien @kjfphoto @BubbasRanch @Gordon_DHG @try2golf @TWTThisIsNow @jimdtweet @Kenneth72712993 @Moderna5G_666 @sandcastle1975 @IngersolRobert @OscarsWild1 @BolzmannMichael @rln_nelson @HalBrow68884227 @AristotleMrs @BigRakaDoc @chimera414 @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @GlennCarr6 @DawnTJ90 @keithamccluskey @EricWil06256732 @wildweatherdan @robhon_ @ejwwest @Tragiicomedy @covid_parent @Canadianworker2 @IanDJbrown2 @dan613 @Boeing74 @organicdot @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 @MassiMassian I call bs on those statistics.
Something stupid like comparing absolute risks of dying from Covid with the % of deaths in 1 year from the other causes.",en,False,replied_to,"['b', 'stupid', 'like', 'year', 'cycle', 'dying', 'statistic', 'parent', 'absolute', 'dhg', '%', '1', 'covid', 'call', 'nelson', 'ireton', 'lvi', 'death', 'risk', 'ouroboros', 'comparing', 'b', 'wolf', '666', 'cause', 'something']"
2021-11-22 20:20:59+00:00,1466140289471504392,"It is a punishment&amp;push to get mRNA vaccines with dangerous side effects! Covid 19 has over a 98% survival rate here in Canada based on the gov'ts own numbers even with bloated death count. See my pin on my Twitter. 
@JohnTory @fordnation @JustinTrudeau
#topoli #onpoli #canpoli https://t.co/IulgmZ8c3G",en,False,quoted,"['push', 'even', 'dangerous', 'twitter', 'see', 'rate', 'vaccine', 'punishment', ""gov'ts"", 'get', 'based', 'side', 'death', 'number', 'survival', '%', 'covid', '19', 'effect', '98', 'pin', 'count', 'mrna', '!', 'canada', 'amp', '&', 'bloated']"
2021-11-22 20:20:59+00:00,1466140289190572035,"@DuggerDigs @WTOL11Toledo How are flu numbers?  I know since flu numbers went to zero, praise God, we haven’t had to worry about that.  In the old days, flu was starting to ramp up this time of year.  Could it be the flu flying under the radar and getting marked as Covid?",en,False,replied_to,"['?', 'worry', 'day', 'know', 'old', 'year', 'zero', 'praise', 'marked', 'radar', 'flu', 'time', 'starting', 'number', 'flying', 'covid', 'since', 'could', 'ramp', 'god', 'getting', 'went']"
2021-11-22 20:20:59+00:00,1466140289085718531,@gallagdy @RickyLCox @JenniferJJacobs You are literally a fucking potato.  Enjoy the massive loss you lefty fuckwits get during the midterms.  The moronic covid policies of democrats and utter shit of your lord and savior Biden have set you shit for brains back a generation.  Enjoy!,en,False,replied_to,"['policy', 'lefty', 'biden', 'get', 'midterm', 'democrat', 'enjoy', 'utter', 'moronic', 'massive', 'lord', 'back', 'fucking', 'covid', 'fuckwits', 'shit', '!', 'potato', 'savior', 'literally', 'loss', 'brain', 'set', 'generation']"
2021-11-22 20:20:59+00:00,1466140288938823699,"What they CLAIMED has NOT occurred. 

It is the VAXXED who are getting Covid now. https://t.co/6k0ZUYM9W6",en,False,,"['occurred', 'getting', 'covid', 'vaxxed', 'claimed']"
