possibly_sensitive,lang,tweet_id,text,created_at,type,clean_tweet
False,it,1466159583710400513,"@zona_bianca Visto che parlano di eventuali effetti collaterali dei vaccini sui bambini, qualcuno si è mai chiesto degli eventuali effetti futuri del Covid su quelli adesso bambini? Quello che sappiamo e’ che, a detta di quelli l’hanno avuto, nessuno è tornato come prima…",2021-11-29 21:37:39+00:00,replied_to,"[""l'hanno"", 'vaccini', 'avuto', 'collaterali', 'effetti', 'sui', 'chiesto', 'mai', 'eventuali', 'quello', 'prima', 'e', 'tornato', 'bambino', 'bianca', 'che', 'del', 'parlano', 'degli', 'sappiamo', 'si', ""'"", 'come', 'futuri', 'visto', '?', 'su', 'detta', 'qualcuno', 'nessuno', 'dei', 'covid', 'adesso', 'quelli', 'di']"
False,en,1466159582418407429,my sisters' bus drivers tested positive for covid so now theyre doing distance learning again for a bit https://t.co/aWfiw9bbVj,2021-11-29 21:37:39+00:00,,"['bit', 'distance', 'tested', 'driver', 'learning', ""'"", 'covid', 'bus', 'positive', 'sister']"
False,en,1466159581655191569,"No, you can’t convert a Singaporean COVID vaccination certificate into an EU accepted one at a pharmacy in Germany. I tried and failed… :-(",2021-11-29 21:37:38+00:00,,"['tried', 'certificate', 'convert', 'singaporean', 'one', 'pharmacy', 'vaccination', 'accepted', 'covid', 'can', 'germany', '(', 'eu', 'failed', 'not']"
False,en,1466159581596430338,"@BobFoolery @maschlaggy @RBReich People who don't want to be vaccinated have the choice to quit their jobs or take routine covid tests, though...",2021-11-29 21:37:38+00:00,replied_to,"['take', 'people', 'vaccinated', 'choice', 'quit', 'though', 'covid', 'routine', 'job', 'test', 'want']"
False,en,1466159581474791429,"To all of you still sipping from Bidens righteous goblet of Covid propaganda, you keep comparing Covid vax to MMR, Polio ect. Maybe I am wrong, but I don't think these vaccines are mandated, just reccomended...... Big freaking difference!!!!! Don't Tread on Me!
#TEXIT",2021-11-29 21:37:38+00:00,,"['righteous', 'propaganda', 'mandated', 'still', 'me', 'tread', 'vaccine', 'keep', 'big', 'comparing', '!', 'bidens', 'difference', 'vax', 'mmr', 'wrong', 'goblet', 'sipping', 'ect', 'maybe', 'reccomended', 'freaking', 'covid', 'polio', 'think']"
False,en,1466159581470593024,"He was *triple* vaxxed with Pfizer…

Israeli doctor believes he caught Omicron variant of Covid in London | Coronavirus | The Guardian https://t.co/WROPdv9U2J",2021-11-29 21:37:38+00:00,,"['israeli', 'doctor', '*', 'pfizer', '|', 'london', 'guardian', 'variant', 'covid', 'coronavirus', 'omicron', 'triple', 'belief', 'vaxxed', 'caught']"
False,en,1466159580530892802,"@Samantha_Devon_ This video is old, pre Covid.",2021-11-29 21:37:38+00:00,replied_to,"['devon', 'pre', 'covid', 'video', 'old']"
False,en,1466159580136845323,@diseasenutz they cancelled it like right as covid hit. like the week before the show. they haven’t looked into a new tour yet i think,2021-11-29 21:37:38+00:00,replied_to,"['tour', 'like', 'week', 'looked', 'hit', 'cancelled', 'right', 'covid', 'yet', 'show', 'think', 'new']"
False,en,1466159579801309184,Is this the same Australia that has started covid ethnic cleansing with military roundups of indigenous people? Families separated at gunpoint and taken to what are essentially covid concentration camps. Check out Natural News 23rd Nov https://t.co/w4wFTBUbpZ,2021-11-29 21:37:38+00:00,quoted,"['check', 'started', 'ethnic', 'nov', 'news', 'cleansing', 'essentially', 'camp', 'roundup', 'separated', 'gunpoint', '?', '23rd', 'indigenous', 'people', 'natural', 'concentration', 'taken', 'australia', 'covid', 'family', 'military']"
False,en,1466159578907922438,"Based on COVID math, we've spent 2 weeks slowing the spread.

Which means I'm 11 months old.",2021-11-29 21:37:38+00:00,,"['11', 'I', 'spent', 'week', 'based', '2', 'month', 'mean', 'spread', 'covid', 'old', 'slowing', 'math']"
False,es,1466159577473466368,"@Arleny1581 Yo no los soporto, solo me meti a uno de nancy virginia sobre covid porque ella si sabe de lo que habla, pero he viato unos que hacen personas que no saben de lo que estan hablando, que no conocen los temas o muy superficialmente",2021-11-29 21:37:37+00:00,replied_to,"['sabe', 'temas', 'nancy', 'persona', 'virginia', 'sobre', 'habla', 'hablando', 'pero', 'meti', 'viato', 'que', 'soporto', 'saben', 'yo', 'hacen', 'porque', 'estan', 'si', 'lo', 'uno', 'solo', 'unos', 'muy', 'superficialmente', 'los', 'de', 'conocen', 'covid', 'ella']"
False,fr,1466159575984398347,Rentrée scolaire : l'école Musset-Vigny de Tours accueille les élèves sous le signe du Covid https://t.co/G3CpOmWinl,2021-11-29 21:37:37+00:00,,"['tour', 'scolaire', ""l'ecole"", 'musset', 'eleves', 'accueille', 'de', 'sou', 'du', 'le', 'covid', 'le', 'signe', 'vigny', 'rentree']"
False,en,1466159575074230274,My 50 year old son died of COVID yesterday. I am so upset. He was only 17 in this pic https://t.co/V3hLGCetWY,2021-11-29 21:37:37+00:00,,"['year', '50', 'yesterday', 'upset', 'son', '17', 'covid', 'pic', 'old', 'died']"
False,en,1466159574814060544,"@GlobalEdmonton Only covid conspiracy theorists will happily comply. They're not capable of critical thinking or understanding facts. Sadly many will comply with any mandate, even if they are unethical, dangerous, illegal and inhumane.",2021-11-29 21:37:37+00:00,replied_to,"['conspiracy', 'mandate', 'illegal', 'critical', 'dangerous', 'even', 'unethical', 'theorist', 'understanding', 'comply', 'capable', 'thinking', 'many', 'covid', 'inhumane', 'fact', 'happily', 'sadly']"
False,en,1466159572540801027,@FreeBeacon I guess COVID only enters the country through airports. #Fauci https://t.co/r0SoKovZ07,2021-11-29 21:37:36+00:00,replied_to,"['country', 'covid', 'guess', 'airport', 'enters']"
False,en,1466159571030970377,@TheSpaceGal People like that also ignore the other issues. It’s not just death. It’s loss of taste and smell. Hair loss. Weight loss. Long Covid. Lung damage. Death is the worst case-Covid is bad even if you don’t die.,2021-11-29 21:37:36+00:00,replied_to,"['lung', 'case', 'smell', 'also', 'ignore', 'weight', 'taste', 'hair', 'damage', 'worst', 'loss', 'issue', 'long', 'like', 'bad', 'death', 'people', 'even', 'die', 'covid']"
False,en,1466159570733076480,.@_AfricanUnion COVID-19 means that nearly 50 million Africans could fall into extreme poverty. Will you commit to spend #SDRs on purchasing COVID-19 vaccines and boosting recovery efforts across the continent? None of us are safe until we all are.🌍 #GlobalCitizen,2021-11-29 21:37:36+00:00,,"['purchasing', 'fall', 'effort', 'boosting', 'safe', 'u', 'continent', '50', 'vaccine', 'recovery', 'mean', 'extreme', 'could', 'poverty', 'nearly', 'across', 'none', 'commit', 'million', '?', 'africanunion', '@', '19', 'african', 'covid', 'spend']"
False,es,1466159570410160133,"@SaludCali @MiyerTorresA llevo dos horas volteando por los supuestos lugares de toma de muestras Covid que en la información dicen que abiertos hasta las 6:00pm y no encontré ninguno, por favor aclaren la información",2021-11-29 21:37:36+00:00,,"['6', 'la', 'volteando', 'muestras', 'supuestos', 'hasta', 'abiertos', 'horas', 'favor', 'lugares', 'que', 'aclaren', 'llevo', 'en', 'do', 'dicen', 'ninguno', 'los', 'la', 'de', 'informacion', '00pm', 'covid', 'toma', 'encontre', 'por']"
False,pt,1466159570313699337,@Pedroporro29_ @Sporting_CP Okay vou assumir entao que não tens covid,2021-11-29 21:37:36+00:00,replied_to,"['nao', 'assumir', 'vou', 'que', 'okay', 'covid', 'entao', 'ten', 'cp']"
False,es,1466159569760100364,"El gobernador reelecto, Rafael Lacava, por el estado Carabobo, informa sobre una nueva prueba de PCR que se hizo, para verificar si no dio positivo (por 5ta vez) para Covid-19, y “se tomó el día de descanso”.

#RespetoALaDiplomacia #01Nov #LlegóDiciembre https://t.co/CKM36Zm16Y",2021-11-29 21:37:36+00:00,,"['para', 'pcr', 'nueva', 'se', 'positivo', 'dio', 'tomo', '(', '5ta', 'rafael', 'sobre', 'el', 'descanso', 'informa', 'gobernador', 'una', 'que', 'vez', 'prueba', 'reelecto', 'carabobo', ')', 'hizo', 'lacava', 'si', 'estado', 'dia', '19', 'de', 'covid', 'verificar', 'por']"
False,de,1466159569671966726,"@schinoge @ProSieben @OlafScholz @jokoundklaas @DanZickler Hohe Zahl an Erkrankten, Covid, Herz, uvm",2021-11-29 21:37:35+00:00,replied_to,"['hohe', 'uvm', 'covid', 'herz', 'erkrankten', 'zahl']"
False,en,1466159566434050057,"People need to stop Bashing on Saber as a series and claiming its the ""worst season"". Was it flawed? Yes. Did covid mess up its potential? Yes. But for what we got I found it pretty enjoyable. https://t.co/9rSEBQoueJ",2021-11-29 21:37:35+00:00,quoted,"['claiming', 'mess', 'flawed', 'season', 'saber', 'bashing', 'series', 'enjoyable', 'got', 'yes', 'worst', 'pretty', 'potential', '?', 'people', 'need', 'covid', 'stop', 'found']"
False,en,1466159565938905092,"@TXBobcatmomma @Brett_Dunbar @NCrezz @EricSor44579728 @dudestir127 @HerbenerKaye @CawthornforNC Before you spout off your hysterical nonsense, do some homework and look up the source.

Its a Doctors only reporting site MANAGED BY THE CDC and the FDA.

Click the link and see how many deaths, hospitalizations, heart attacks &amp; permant harm by the jab.

https://t.co/b5UFSifpxS",2021-11-29 21:37:35+00:00,replied_to,"['reporting', 'site', 'amp', 'look', 'harm', 'doctor', 'homework', 'managed', 'cdc', 'many', 'nonsense', 'spout', 'source', 'link', 'attack', 'hospitalization', 'fda', 'see', 'dunbar', '&', 'permant', 'click', 'heart', 'death', 'hysterical', 'jab']"
False,en,1466159565544771586,What We Know and Don't Know About Omicron Variant https://t.co/NATfC0Sftp via @Newsmax,2021-11-29 21:37:35+00:00,,"['variant', 'omicron', 'know']"
False,en,1466159564269707264,"@ASlavitt Pfizer has completed its submission to the US
Will do so in Canada now
...was shown to cut the chance of hospitalization or death for adults at risk of severe disease by 89 per cent in a clinical trial. https://t.co/MC11SdhCBB",2021-11-29 21:37:34+00:00,replied_to,"['severe', 'shown', 'u', 'cut', 'canada', 'cent', 'pfizer', 'hospitalization', 'disease', 'completed', 'clinical', 'trial', 'submission', 'death', 'chance', 'risk', 'adult', 'per', '89']"
False,en,1466159563812622348,@ksorbs Wanna hear a good one Fauci made a comment that they are stopping anyone coming in the country and testing them for Covid I have a neighbor they just came from Canada said he just blew through the border he never even ask him for a vaccination card. Three days ago,2021-11-29 21:37:34+00:00,,"['blew', 'one', 'vaccination', 'hear', 'said', 'coming', 'never', 'comment', 'three', 'day', 'canada', 'want', 'fauci', 'made', 'country', 'came', 'testing', 'neighbor', 'ago', 'border', 'anyone', 'card', 'even', 'stopping', 'ask', 'covid', 'good']"
False,en,1466159563472871431,"@sugan2503 Just got my test results back....positive! Got my second dose of Pfizer in August. Symptoms not severe...fever, sore muscles, fatigue and runny nose (sinuses). No cough or cardiovascular issues. This is the first time I've had Covid.",2021-11-29 21:37:34+00:00,replied_to,"['severe', 'result', 'fever', 'cardiovascular', 'dose', '(', 'sinus', 'I', 'nose', 'pfizer', 'sore', 'second', 'got', '!', 'fatigue', 'back', 'issue', 'muscle', ')', 'test', 'symptom', 'time', 'first', 'august', 'covid', 'cough', 'positive', 'runny']"
False,pt,1466159562440855552,Covid-19: Alemanha registra maior número de mortes diárias desde fevereiro https://t.co/W4SzHb9Lad,2021-11-29 21:37:34+00:00,,"['numero', 'registra', 'fevereiro', 'maior', '19', 'de', 'diarias', 'covid', 'desde', 'mortes', 'alemanha']"
False,en,1466159562436722688,How the Omicron Variant Is Affecting Travel Industry Recovery https://t.co/KJZrBRavor,2021-11-29 21:37:34+00:00,,"['recovery', 'affecting', 'variant', 'travel', 'omicron', 'industry']"
False,en,1466159561643999234,Sometimes you wonder why some people doesn't want to be vaccinated against COVID. My cousin had an extreme case reaction after receiving the vaccine. He was in the ICU but he survived. My brother in law had rashes and a swollen face. Now I understand. Few people react that way.,2021-11-29 21:37:34+00:00,,"['case', 'vaccine', 'reaction', 'rash', 'sometimes', 'receiving', 'cousin', 'icu', 'wonder', 'extreme', 'want', 'swollen', 'survived', 'brother', 'understand', 'law', 'face', 'people', 'vaccinated', 'way', 'covid', 'react']"
False,en,1466159561165967366,@OttoSuwenNFT Tell the government to drop another covid variant,2021-11-29 21:37:33+00:00,replied_to,"['government', 'drop', 'covid', 'another', 'variant', 'tell']"
False,es,1466159558703796227,Reporta Chiapas 7 casos positivos de COVID-19 @SSaludChiapas @SSalud_mx https://t.co/8sMRZJDgpK https://t.co/sSJ4LYXZpW,2021-11-29 21:37:33+00:00,,"['7', 'reporta', '19', 'positivos', 'de', 'covid', 'casos', 'mx', 'chiapas']"
False,en,1466159558573834244,@DeadlineWH Presidential Debate rules required COVID test!? Why was it not enforced??,2021-11-29 21:37:33+00:00,,"['required', 'debate', 'rule', 'test', 'covid', '?', 'enforced', '!', 'presidential']"
False,pt,1466159557600755714,estou a vê-los ali a partilhar a comida que já puseram na boca e que sdds dos tempos antes do covid #bbtvi,2021-11-29 21:37:33+00:00,,"['puseram', 'e', 'estou', 'ante', 'do', 'los', 'boca', 'que', 'tempo', 'covid', 'sdds', 'na', 'ali', 'ja', 'partilhar', 'comida']"
False,es,1466159557386850310,Rosario ha pasado el covid y ha perdido el gusto pobrecita #LaIslaDeLasTentaciones4,2021-11-29 21:37:33+00:00,,"['el', 'pasado', 'rosario', 'ha', 'pobrecita', 'covid', 'perdido', 'gusto']"
False,en,1466159557017747458,"@GeorgePapa19 Well, that's because we traded locking down our country for vaccines. Those choosing not to get a vaccinate may or may not die. 90 to 95 percent of those dying from COVID are unvaccinated. We made a decision.",2021-11-29 21:37:32+00:00,replied_to,"['made', 'country', 'choosing', 'unvaccinated', 'vaccine', 'get', 'well', 'die', '90', 'percent', 'covid', 'decision', 'vaccinate', 'may', 'locking', 'dying', 'traded', '95']"
False,tr,1466159555667189760,@ohasendemi Ya sen nerde geziyosun da covid oldun:d,2021-11-29 21:37:32+00:00,replied_to,"['oldun', 'nerde', 'covid', 'ya', 'sen', 'geziyosun', 'da']"
False,fr,1466159555268775939,On peut revenir en septembre quand le covid c’était terminé et que Lens jouait bien ? #CF63RCL,2021-11-29 21:37:32+00:00,,"['lens', 'en', 'peut', 'septembre', 'que', ""c'etait"", 'et', 'covid', 'le', 'termine', 'quand', 'jouait', 'bien', '?', 'revenir']"
False,en,1466159554224402441,@fogonosracista9 COVID,2021-11-29 21:37:32+00:00,replied_to,['covid']
False,pt,1466159554140508162,irmão peguei um trem hoje que se eu não peguei covid eu não pego nunca mais,2021-11-29 21:37:32+00:00,,"['hoje', 'nao', 'se', 'nunca', 'um', 'que', 'covid', 'eu', 'peguei', 'irmao', 'pego', 'mais', 'trem']"
False,en,1466159553528037376,"@KrisPor86211443 @SRuhle Don't go there dude.  Covid is far more survivable than death.  We can play this game all day.

Again,  I am against anyone telling me what to do.",2021-11-29 21:37:32+00:00,replied_to,"['anyone', 'play', 'survivable', 'day', 'telling', 'dude', 'covid', 'game', 'go', 'death', 'far']"
False,en,1466159553440104449,"@RepFranklin And who protects the children from being murdered by guns, drugs, Covid, abuse, human trafficking?

Republicans are responsible for all gun shootings in America.",2021-11-29 21:37:32+00:00,replied_to,"['responsible', 'trafficking', 'republican', 'gun', 'america', 'gun', 'shooting', 'abuse', 'covid', 'murdered', 'human', '?', 'protects', 'drug', 'child']"
False,en,1466159552794144772,"but my stomach sickness is reduced and that's a really good thing.

I am double vaxed with fizer and I don't know if this is covid but it is kicking my ass.  This is not a fun one folks.",2021-11-29 21:37:31+00:00,replied_to,"['double', 'sickness', 'fizer', 'vaxed', 'as', 'reduced', 'really', 'one', 'thing', 'stomach', 'folk', 'covid', 'know', 'fun', 'good', 'kicking']"
False,en,1466159552647282695,"Covid news live: Omicron detected in US; UK reports 48,374 new cases and 171 deaths https://t.co/VBIa22zvM6",2021-11-29 21:37:31+00:00,,"['news', '48', 'detected', 'death', 'live', 'uk', 'covid', 'case', '374', 'report', 'u', '171', 'omicron', 'new']"
False,en,1466159551967809539,"Cannabis May Reduce Deadly COVID-19 Lung Inflammation.
Researchers from the University of Nebraska and the Texas Biomedical Research Institute are recommending more research into how cannabis-derived CBD might help treat lung inflammation from coronavirus.
https://t.co/Db2fFXZxUJ",2021-11-29 21:37:31+00:00,replied_to,"['inflammation', 'lung', 'nebraska', 'coronavirus', 'deadly', 'university', 'may', 'help', 'institute', 'cannabis', 'researcher', 'biomedical', 'reduce', 'derived', 'recommending', 'might', 'research', '19', 'texas', 'treat', 'covid', 'cbd']"
False,en,1466159551565250561,"Information for School/Daycare High-Risk Contacts of a Case of COVID-19 

https://t.co/oMnBtzD3eS",2021-11-29 21:37:31+00:00,replied_to,"['risk', 'case', 'school/daycare', 'information', '19', 'contact', 'covid', 'high']"
False,en,1466159550596358148,People were doing this during the 1st phase of that covid period https://t.co/0J0R7Tia5G,2021-11-29 21:37:31+00:00,quoted,"['people', 'phase', 'period', 'covid', '1st']"
False,en,1466159550487224329,"Before Covid and before covid vaccines I’d never heard of fans collapsing in stands, think that’s 4 now post vaccines, coincidence 🤷🏽‍♂️",2021-11-29 21:37:31+00:00,,"['would', 'vaccine', 'I', '4', 'coincidence', 'post', 'fan', 'collapsing', 'covid', 'heard', 'stand', 'think', 'never']"
False,en,1466159548213960707,"Alex didn't have to go to Italy and catch covid, she could've stayed and supported Bradley when she was outed and when Hal was violent at the studio https://t.co/bDjCPzCNkH",2021-11-29 21:37:30+00:00,replied_to,"['alex', 'could', 'bradley', 'supported', 'studio', 'catch', 'hal', 'covid', 'outed', 'go', 'violent', 'italy', 'stayed']"
False,fr,1466159546532044809,@KonoZuraDa_ t sûr t'as pas pécho l'covid,2021-11-29 21:37:30+00:00,replied_to,"[""t'as"", 'pecho', 'sur', ""l'covid"", 'pa']"
False,en,1466159546485952518,7/ Some studies have even shown how metformin can be protective against COVID-19. People taking metformin had less hospitalizations and fewer deaths from COVID-19.,2021-11-29 21:37:30+00:00,replied_to,"['7/', 'people', 'metformin', 'taking', 'fewer', 'even', '19', 'death', 'covid', 'protective', 'study', 'shown', 'hospitalization', 'le']"
False,es,1466159546284621825,"Venezuela refuerza los protocolos de ingreso al país ante la variante Ómicron

... By @PEREZBOADA

CCS ☆☆☆☆☆

Venezuela refuerza los protocolos de ingreso al país ante la variante Ómicron

Fuente: El Chimbombo Digital

Covid-19 ómicron - Referencial

El presidente, … https://t.co/ELdCIlpsyw",2021-11-29 21:37:30+00:00,,"['refuerza', 'al', 'protocolos', 'fuente', 'el', 'ante', 'variante', 'chimbombo', 'ingreso', 'pais', 'digital', 'omicron', 'referencial', 'cc', 'presidente', 'venezuela', '19', 'los', 'la', 'de', 'covid']"
False,en,1466159546003558404,"@RatingsWord @Vixxylixxy @atouchofsense And you think 170,000 people have died 'of covid' in the UK? Even though excess deaths were far lower than covid deaths. Meaning people died in far lower numbers from other causes even with GP's being closed, cancer treatments cancelled, hospital appointments cancelled etc",2021-11-29 21:37:30+00:00,replied_to,"['hospital', 'appointment', 'cause', ""'of"", ""'s"", 'excess', 'closed', 'though', 'uk', 'cancer', 'etc', ""'"", 'lower', '000', 'meaning', 'treatment', 'died', 'far', '?', 'people', 'number', '170', 'even', 'death', 'gp', 'cancelled', 'covid', 'think']"
False,en,1466159543025647626,"@madgoat61 @ecclesias @ReportsDaNews Covid had an impact on this and last year's numbers, because so many children were learning remotely.  We have had 29 school shootings since the current school year began, but many more children die outside of school.  Sad and disgusting at the same time.",2021-11-29 21:37:29+00:00,replied_to,"['since', 'current', 'disgusting', ""'s"", 'last', 'year', 'sad', '29', 'many', 'learning', 'outside', 'remotely', 'time', 'number', 'die', 'school', 'impact', 'shooting', 'covid', 'began', 'child']"
False,en,1466159541700247553,COVID-19 surgery delays killed thousands of Canadians https://t.co/eXIXMkTz5y,2021-11-29 21:37:29+00:00,,"['killed', '19', 'covid', 'thousand', 'surgery', 'delay', 'canadian']"
False,en,1466159541322584066,"#IPACongress -Day 4 finished up with a presentation by Ms Marlene Prins ""Involvement, Worries and Loneliness of Family Caregivers of People with Dementia during the COVID-19 Visitor-ban in Long-term Care Facilities""
#LTC 
#COVID19 
#loneliness
#olderadult #MentalHealthMatters https://t.co/j37fHL8OpU",2021-11-29 21:37:29+00:00,,"['facility', 'term', 'loneliness', 'marlene', 'caregiver', 'dementia', 'presentation', 'involvement', 'ban', 'long', 'care', 'day', 'family', 'prins', 'people', '4', '19', 'm', 'visitor', 'covid', 'worry', 'finished']"
False,es,1466159540446150665,"Covid variante número 7, eres tu?",2021-11-29 21:37:29+00:00,,"['numero', 'variante', 'eres', '7', 'tu', 'covid', '?']"
False,en,1466159540383391746,"@LizbethEden However remote; there is a possibility that killua has gotten COVID. Yes, unfortunately COVID has crossed over to other animal species. Apparently no one, or no animal species is absolutely safe from this insidious virus.",2021-11-29 21:37:29+00:00,replied_to,"['remote', 'possibility', 'virus', 'crossed', 'killua', 'yes', 'specie', 'unfortunately', 'one', 'covid', 'animal', 'absolutely', 'safe', 'apparently', 'insidious', 'however', 'gotten']"
False,und,1466159539019943942,https://t.co/4GFoSQrnuZ,2021-11-29 21:37:28+00:00,,[]
False,fr,1466159538806173696,@MLP_officiel @LCI BRAVO Marine j'espère te voir un jour dans mon centre esthétique notamment pour te parler de ce que personne n'a prévu pour les commerçants c'est à dire l'après covid.,2021-11-29 21:37:28+00:00,replied_to,"[""c'est"", 'centre', ""l'apres"", 'notamment', 'bravo', 'jour', 'dire', 'esthetique', 'n', 'que', 'dans', ""j'espere"", 'te', 'un', 'prevu', 'commercants', 'personne', 'pour', 'parler', ""'"", 'voir', 'officiel', 'ce', 'marine', 'le', 'de', 'covid', 'a', 'mon']"
False,en,1466159538709618688,@GrowIncRocks @KatieFromTexas The vaccinations don't stop the spread of Covid so it doesn't matter either way.,2021-11-29 21:37:28+00:00,replied_to,"['matter', 'either', 'way', 'spread', 'covid', 'stop', 'vaccination']"
False,pt,1466159537359048709,"O Covid-19 é de etnia cigana, assim que apareceu a vacina para as pessoas se defenderem dele, apareceram os seus familiares (variantes). Os ciganos e as formigas comportam-se dessa forma...em comunidade. Pisas uma formiga, aparece um exército de formigas para a retaliação.",2021-11-29 21:37:28+00:00,,"['aparece', 'para', 'etnia', 'assim', 'se', 'formiga', 'familiares', '(', 'um', 'e', 'cigana', 'formigas', 'vacina', 'comportam', 'que', 'variantes', 'seus', 'pisa', 'comunidade', 'apareceram', 'dessa', 'forma', 'ciganos', 'dele', ')', 'apareceu', 'o', 'uma', 'defenderem', 'exercito', '19', 'de', 'covid', 'retaliacao', 'pessoas']"
False,es,1466159536394412033,"@MariaCorinaYA .Mis más sinceros deseos de pronta recuperación👍🏽.

La COVID-19 no establece distinciones de ningún tipo",2021-11-29 21:37:28+00:00,replied_to,"['recuperacion', 'ningun', 'mi', '19', 'ma', 'sinceros', 'de', 'deseos', 'la', 'establece', 'tipo', 'covid', 'distinciones', 'pronta']"
False,es,1466159535614218240,"#ActualidadEN | El Ministerio de Salud Pública informó este miércoles que la cuarta ola del virus SARS CoV-2 que afectó al país durante los meses de octubre y noviembre, fue a causa de la variante predominante Delta.
https://t.co/rINyxMgGuM

#MSP #CuartaOla #ElNacionalRD",2021-11-29 21:37:27+00:00,,"['afecto', 'sars', 'al', 'miercoles', 'publica', 'durante', 'el', 'variante', 'virus', 'que', 'este', 'pais', 'del', 'ola', '|', 'predominante', 'noviembre', 'delta', 'fue', 'causa', 'cov', 'los', 'la', 'de', '2', 'cuarta', 'me', 'salud', 'octubre', 'ministerio', 'informo']"
False,cs,1466159533647089668,"Festival prvoků... neuvěřitelný. Vakcína na hloupost by se teď šikla možná ještě víc než ta na COVID. Akorát nevím, jak to do nich případně dostat. https://t.co/usQMui7OF8",2021-11-29 21:37:27+00:00,quoted,"['mozna', 'ted', 'se', 'vic', 'nevim', 'na', 'dostat', 'vakcina', 'neuveritelny', 'nich', 'hloupost', 'pripadne', 'ta', 'festival', 'akorat', 'jeste', 'jak', 'prvoku', 'sikla', 'covid', 'nez']"
False,en,1466159532535656452,1st US case of COVID omicron variant confirmed in California https://t.co/RcdKPskwnA,2021-11-29 21:37:27+00:00,,"['confirmed', 'case', 'california', 'covid', 'variant', 'omicron', 'u', '1st']"
False,en,1466159531684212739,"@peterjukes @ValoisDuBins @docmartincohen @cjsnowdon @grayphil27 Stupidity like ""masks are primarily worn to protect others"" because that is a MYTH. Fit-for-Purpose respirators are designed to protect wearer AND those nearby. If we all started wearing these readily available masks today we could end this Covid pandemic.",2021-11-29 21:37:26+00:00,replied_to,"['pandemic', 'started', 'myth', 'wearing', 'others', 'wearer', 'primarily', 'nearby', 'mask', 'respirator', 'worn', 'designed', 'could', 'end', 'readily', 'like', 'available', 'today', 'fit', 'purpose', 'stupidity', 'covid', 'protect']"
False,en,1466159531528908803,Impatiently waiting for my COVID test results from my test yesterday,2021-11-29 21:37:26+00:00,,"['result', 'yesterday', 'test', 'covid', 'impatiently', 'waiting']"
False,en,1466159531340152839,"#FastestGrowingEconomy
India's GDP grew at 8.4% in Jul-Sep quarter, making India the fastest growing economy. Consistent reforms to address core issues and bold decision-making during the Covid-19 pandemic have paid off.
via NaMo App",2021-11-29 21:37:26+00:00,,"['growing', 'pandemic', 'sep', 'address', 'reform', 'making', ""'s"", 'jul', 'gdp', '8', 'core', 'decision', 'issue', 'grew', 'app', 'consistent', 'via', 'paid', 'bold', '4', '19', '%', 'quarter', 'namo', 'covid', 'economy', 'india', 'fastest']"
False,en,1466159530862014464,Biden to Announce 'Strictest COVID Measures Yet' Amid Omicron Variant Panic https://t.co/Xv0ZQKz533,2021-11-29 21:37:26+00:00,,"['measure', ""'strictest"", ""'"", 'covid', 'announce', 'variant', 'panic', 'biden', 'yet', 'omicron', 'amid']"
False,tr,1466159530761412621,@drfahrettinkoca 14 yıllık lisans mezunu bir hemşirenin maaşı 4000 TL etmiyor. Yazıklar olsun. Bir de bu insanlar covid yoğun bakımda her işi yapıyorlar. Bu ne ayrımcılık. Size güveniyorduk sayın bakanım ama siz de bizi hayal kırıklığına uğrattınız,2021-11-29 21:37:26+00:00,replied_to,"['tl', 'guveniyorduk', 'lisans', 'insanlar', 'maasi', 'bu', 'hemsirenin', 'ugrattiniz', 'bakanim', 'ayrimcilik', 'ama', 'siz', 'olsun', 'yaziklar', 'ne', '4000', 'mezunu', 'sayin', '14', 'yillik', 'hayal', 'kirikligina', 'size', 'etmiyor', 'yogun', 'yapiyorlar', 'isi', 'bakimda', 'de', 'covid', 'bizi', 'bir']"
False,en,1466159530342064133,"Doocy
So, Psaki is capable of snarky remarks but facts are facts. More have died of Covid during Biden’s Administration than during Trump’s. Even though Biden claimed to have a “plan” and had the availability of the Trump Administration’s vaccines.",2021-11-29 21:37:26+00:00,,"['availability', 'snarky', 'plan', 'vaccine', 'trump', 'psaki', 'even', 'remark', 'capable', 'doocy', 'claimed', 'administration', 'though', 'covid', 'biden', ""'s"", 'fact', 'died']"
False,en,1466159529872216064,@wtid @CatRtw @RFLCFC55 @LCFC 10'000 extra non covid related deaths in the UK of which most were heart related.,2021-11-29 21:37:26+00:00,replied_to,"['non', 'related', ""10'000"", 'death', 'heart', 'uk', 'covid', 'extra']"
False,en,1466159529209458690,"@IsSkeptical @McKaylaRoseJ There's like 90% vaxxed in Alberta now. You're telling me just the 10% including lids, are the ones dying and hospitalized?? I think not. I barely know anyone whos had covid, but I do know 3, including a dear friend who died after her 2nd jab. Total organ failure. So..NO!",2021-11-29 21:37:26+00:00,replied_to,"['barely', '10', 'including', '3', 'dying', 'lid', 'failure', '90', 'telling', 'dear', 'know', 'organ', '!', 'no', 'vaxxed', 'like', 'total', 'hospitalized', 'died', '?', '2nd', 'anyone', '%', 'one', 'alberta', 'covid', 'friend', 'jab', 'think']"
