text,possibly_sensitive,created_at,lang,tweet_id,type,clean_tweet
"@convomf luca, raya and the last dragons, cruella, black widow, zombies, zombies 2, the watcher, BANYAAKK SI KALAU DISNEY+ MAAH bs nntn film film atau kartun yg dulu suka ditonton",False,2021-11-28T15:22:33.000Z,in,1464978021874487302,replied_to,"['maah', 'dragon', 'raya', 'nntn', 'banyaakk', 'ditonton', 'widow', 'b', 'kartun', 'cruella', 'watcher', 'black', 'si', 'dulu', 'atau', 'luca', 'zombie', 'yg', 'last', '2', 'suka', 'disney+', 'kalau', 'film']"
@ianlovesfilm she was a child and now she's an adult. thor was immediately impressive too so what??? black widow was introduced to us as an adult. so was the original hawkeye.,False,2021-11-28T15:22:13.000Z,en,1464977941906046979,replied_to,"['thor', 'u', 'child', 'adult', 'what', 'introduced', 'original', 'impressive', 'black', 'widow', '?', 'immediately', 'hawkeye']"
NIREGALUHAN AKO NI SHOBE NG BLACK WIDOW BOBBLE-HEAD. ANG SWEETIE WTH😭❤,False,2021-11-28T15:21:37.000Z,tl,1464977788667002883,,"['niregaluhan', 'ako', 'shobe', 'sweetie', 'black', 'widow', 'ang', 'wth', 'head', 'bobble', 'ni', 'ng']"
Never drawn Black Widow before! This is actually going to be a Christmas present for somebody 😌 https://t.co/a6p5FbIPpH,False,2021-11-28T15:20:43.000Z,en,1464977562480824323,,"['actually', 'going', 'widow', 'black', '!', 'somebody', 'christmas', 'never', 'present', 'before', 'drawn']"
Black widow by a long shot. But it’s more than fair since we’ve seen WAYYY more character growth from nat🤷🏾‍♀️ https://t.co/FgUjDVySUT,False,2021-11-28T15:19:15.000Z,en,1464977191243067412,quoted,"['fair', 'long', 'growth', 'shot', 'character', 'wayyy', 'widow', 'black', 'since', 'seen', 'nat']"
"Gotg2 &gt;GOTG
AMaTW is top tier mcu
Black Widow has some of the best themes in the franchise revolving around women regaining control of their bodies from abusive and controlling men https://t.co/Thoe4I9PWw",False,2021-11-28T15:18:51.000Z,en,1464977090751594499,quoted,"['top', 'abusive', 'best', 'amatw', 'widow', 'controlling', 'theme', '&', 'woman', 'mcu', 'tier', 'body', 'black', 'revolving', 'around', 'franchise', 'regaining', 'gt', 'gotg2', 'control', 'men', 'gotg']"
Red Guardian Marvel Poster A3 Black Widow Alexei Alanovich Shostakov  #blackwidow #poster #redguardian #23 https://t.co/lexOYBwHZt https://t.co/FUa9iwWmfR,False,2021-11-28T15:18:00.000Z,en,1464976879308394500,,"['marvel', 'shostakov', 'a3', 'black', 'poster', 'widow', 'alexei', 'guardian', 'red', 'alanovich']"
"@ConspiracyVinyl @drewsipher3 @therealsupes I had that kind of thinking when Black Widow came out. And while it wasn’t AS BAD as Captain Marvel, it was still awful. Phase Four can be summed up as follows, “Badly written stories, butchering of the original characters, plot holes, unoriginality, and lack of soul.”",False,2021-11-28T15:17:45.000Z,en,1464976815597002758,replied_to,"['hole', 'soul', 'kind', 'lack', 'captain', 'thinking', 'bad', 'character', 'still', 'summed', 'awful', 'phase', 'widow', 'came', 'butchering', 'marvel', 'original', 'black', 'badly', 'plot', 'follows', 'unoriginality', 'written', 'four', 'story']"
I’m watching black widow idc that it’s like my 3rd time watching it,False,2021-11-28T15:17:23.000Z,en,1464976724832276488,,"['like', 'I', '3rd', 'time', 'widow', 'black', 'watching', 'idc']"
Y’all realize how we kill the ones that are teaching/uplifting our own youth? Black boys took this man’s life. BLACK BOYS took a father from another black boy and little black girl. Black boys turned a black woman into a widow. But even in death YD sends his message; GET PAID. https://t.co/pj0AK16oUE,False,2021-11-28T15:17:01.000Z,en,1464976632318414848,quoted,"['woman', 'man', 'sends', 'kill', 'death', 'message', 'paid', 'boy', 'even', 'get', 'little', 'realize', 'widow', 'yd', 'youth', ""'s"", 'turned', 'teaching/uplifting', 'one', 'black', '?', 'father', 'girl', 'took', 'boy', 'another', 'life']"
"Black Widow (pt. 2)
What i don’t like is how quickly Alexi was forgiven. He didn’t deserve to b forgiven that quickly, it felt off. I didn’t rlly enjoy the prison break but I loved seeing Nat in action in the yt suit, same for Yelena",False,2021-11-28T15:16:53.000Z,en,1464976599368052744,replied_to,"['prison', '(', 'quickly', 'rlly', 'felt', ')', 'forgiven', 'widow', 'nat', 'seeing', 'yelena', 'like', 'black', 'break', 'b', 'suit', 'pt', '2', 'action', 'alexi', 'enjoy', 'yt', 'loved', 'deserve']"
"Black Widow
They got some good ass child actors, the beginning ALWAYS gets me in my feels. Nat running away, Nat living in the trailer, fighting TaskMaster, Nat &amp; Yelena bonding, Their “mom” being smart and all! Ugh i love it!",False,2021-11-28T15:16:53.000Z,en,1464976596641751052,replied_to,"['as', 'feel', 'always', 'got', 'living', 'child', 'fighting', 'widow', 'love', 'smart', 'nat', 'amp', '&', 'yelena', 'it', 'get', 'mom', 'black', '!', 'beginning', 'good', 'ugh', 'bonding', 'taskmaster', 'running', 'trailer', 'all', 'actor', 'away']"
"i’m gonna list Marvel Movies in no particular order
- Iron Man 2
- Captain America: TWS
- Black Widow
- Spider-Man Homecoming
- Shang-Chi
- Avengers: Age of Ultron 
- Avengers",False,2021-11-28T15:16:52.000Z,en,1464976593655238664,,"['avenger', 'man', 'ultron', 'movie', 'shang', 'list', 'captain', 'tws', 'chi', 'america', 'going', 'I', 'widow', 'order', 'age', 'iron', 'marvel', 'black', 'spider', 'homecoming', '2', 'particular']"
@IGN As a not scientist I can tell you with no evidence the snap could not happen because our reality does not contain a Black Widow to yeet off the cliff for the soul stone.,False,2021-11-28T15:16:16.000Z,en,1464976443583180801,replied_to,"['could', 'reality', 'contain', 'yeet', 'soul', 'stone', 'snap', 'scientist', 'happen', 'black', 'widow', 'tell', 'cliff', 'evidence']"
"211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america: juyeon
black widow: jacob
hawk eye: kevin
thor: hyunjae
spiderman: younghoon https://t.co/U5e6mR1ZEU",False,2021-11-28T15:16:08.000Z,en,1464976410619965444,,"['211128', 'hyunjae', 'man', '(', 'captain', 'everline', 'juyeon', 'america', 'to', ')', 'hawk', 'thor', 'spiderman', 'widow', 'boyz', 'iron', 'marvel', 'jacob', 'hero', 'black', 'younghoon', 'eye', 'sangyeon', 'q', 'offline', 'kevin']"
Niggas out here looking like Black Widow with this red hair and black jumpsuit https://t.co/8KhjK2etoM,False,2021-11-28T15:15:31.000Z,en,1464976251773403139,,"['like', 'jumpsuit', 'looking', 'widow', 'black', 'red', 'nigga', 'hair']"
"Black Widow,Thor,Captain America,Hulk,Hawkeye, Iron Man {} they are my Super Hero!",False,2021-11-28T15:14:59.000Z,en,1464976118382231552,,"['america', 'thor', 'man', 'widow', 'black', '}', '{', '!', 'super', 'captain', 'hawkeye', 'hulk', 'iron', 'hero']"
Sama black widow deh,False,2021-11-28T15:14:42.000Z,in,1464976047426846722,replied_to,"['widow', 'deh', 'sama', 'black']"
Black widow https://t.co/BIgnb1WVZI,False,2021-11-28T15:13:41.000Z,en,1464975790618075145,quoted,"['widow', 'black']"
"@convomf person : jj
character : black widow
food : ayam
film : all mcu films
game : homescapes
place : kamar kos",False,2021-11-28T15:11:18.000Z,en,1464975191746879489,replied_to,"['ayam', 'food', 'mcu', 'game', 'character', 'widow', 'jj', 'black', 'place', 'film', 'kamar', 'homescapes', 'ko', 'film', 'person']"
loki and black widow should switch bc that movie was #horrible and you can't tell me otherwise https://t.co/qvQd55xW1U,False,2021-11-28T15:10:41.000Z,en,1464975036352118784,quoted,"['movie', 'loki', 'bc', 'widow', 'black', 'not', 'tell', 'switch', 'otherwise', 'can']"
@ABeardedKing Black Widow just wasn't that interesting of a movie. The plot was very flatline. Only character that you had any investment in was Pugh's character,False,2021-11-28T15:09:40.000Z,en,1464974781334306817,replied_to,"['movie', 'flatline', 'character', 'widow', 'interesting', 'plot', 'black', 'investment', 'pugh', ""'s""]"
"Parquet Courts - Black Widow Spider   
#nowplaying
#wodustudios #collegeradio 
#listenlive",False,2021-11-28T15:09:27.000Z,en,1464974725315276800,,"['court', 'widow', 'black', 'spider', 'parquet']"
"les duele Black Widow pq supero a las primeras dos de Thor, las ultimas dos de Iron Man y la primera de Capitán América, en fin Natasha the better protagonist avenger",False,2021-11-28T15:08:49.000Z,es,1464974568884301835,,"['man', 'primera', 'pq', 'america', 'thor', 'de', 'better', 'widow', 'la', 'iron', 'protagonist', 'le', 'duele', 'supero', 'do', 'black', 'en', 'primeras', 'ultima', 'fin', 'avenger', 'capitan', 'natasha', 'la']"
Finally getting around to watching Black Widow and Florence Pugh is definitely my favorite part,False,2021-11-28T15:08:29.000Z,en,1464974484838957060,,"['part', 'definitely', 'florence', 'black', 'getting', 'widow', 'watching', 'pugh', 'finally', 'favorite', 'around']"
@Hellhasaminibar Damn that reminds me of the cancelled Black Widow movie david hayter was supposed to write and direct in the early 20’s. It was going along well and they finished the script but one weekend Aeon Flux and Bloodrayne came out and they bombed so The movie was cancelled.,False,2021-11-28T15:07:14.000Z,en,1464974171268685840,replied_to,"['finished', 'hayter', 'movie', 'flux', 'write', 'aeon', 'cancelled', 'supposed', 'going', 'bloodrayne', 'widow', 'came', ""'s"", 'early', 'black', '20', 'along', 'well', 'reminds', 'weekend', 'damn', 'one', 'script', 'david', 'direct', 'bombed']"
@ItsSohrah @amirxgot @hawkeyeofficial @disneyplus i would love to see u fight black widow. shes one of the most deadly women in the mcu.,False,2021-11-28T15:07:02.000Z,en,1464974120446169089,replied_to,"['see', 'woman', 'deadly', 'mcu', 'one', 'would', 'black', 'love', 'widow', 'fight']"
A civilian try to kidnapped Black Widow son https://t.co/yEpjnl5veU,False,2021-11-28T15:05:16.000Z,en,1464973675128504320,quoted,"['kidnapped', 'try', 'widow', 'black', 'civilian', 'son']"
"@FredFujita @THERossAlbright @maxmead_4507 @hawkeyeofficial @disneyplus even then she still gets hit, shes not a black widow but she can hold up her own to a certain extent",False,2021-11-28T15:05:15.000Z,en,1464973669310943233,replied_to,"['extent', 'still', 'get', 'certain', 'black', 'widow', 'hold', '4507', 'hit', 'even']"
"@FormerlyCBM I just watched black widow the other night, I was super duper disappointed. I really wanted it to be good &amp; it was so meh",False,2021-11-28T15:04:00.000Z,en,1464973353677168640,replied_to,"['meh', '&', 'disappointed', 'duper', 'watched', 'good', 'really', 'widow', 'black', 'super', 'night', 'wanted', 'amp']"
"@ArishaNavaid28 Widow black 
REIGNING QUEEN SHAMITA",False,2021-11-28T15:03:53.000Z,en,1464973327156527113,replied_to,"['black', 'widow', 'reigning', 'queen', 'shamita']"
"For me no tbh
Especially Wanda vision and black panther both have atrocious third acts and no way in hell can be considered masterpiece
And black widow was very meh tbh
And for me personally antman and the wasp should be deleted from the universe
That movie is so fucking bad-2/10 https://t.co/T4NOJtI8yC",False,2021-11-28T15:02:26.000Z,en,1464972960909905921,quoted,"['way', 'antman', 'third', 'movie', 'wanda', 'tbh', 'fucking', '2/10', 'personally', 'especially', 'bad', 'act', 'widow', 'meh', 'considered', 'hell', 'wasp', 'black', 'panther', 'masterpiece', 'deleted', 'vision', 'universe', 'atrocious']"
Black Widow &amp; TFATWS https://t.co/dOvdcQDx3O,False,2021-11-28T15:02:26.000Z,cy,1464972960897191941,quoted,"['&', 'tfatws', 'widow', 'black', 'amp']"
@aprettybrowngrl Lol same. I migh have to start with doctor strange today. At some point shang-chi and black widow will be watched,False,2021-11-28T15:02:26.000Z,en,1464972960092106757,replied_to,"['migh', 'doctor', 'watched', 'point', 'black', 'widow', 'today', 'shang', 'strange', 'lol', 'start', 'chi']"
This was my biggest issue with Black Widow https://t.co/h00ZeCiBnf,False,2021-11-28T15:02:16.000Z,en,1464972919789047811,quoted,"['widow', 'issue', 'biggest', 'black']"
"Hopefully the coast clears soon for #BlackWidow! Check out this awesome cover for Black Widow #15 from @jfornes74, available for preorders on our website! And check out @79SemiFinalist and @LaraWest who did the writing and art for this series!

@Marvel #comic #MarvelComics #spy https://t.co/liLL8DZm8W",False,2021-11-28T15:01:56.000Z,en,1464972835122724870,,"['writing', 'website', 'clear', 'soon', 'art', 'series', 'awesome', 'black', 'widow', '!', 'cover', 'hopefully', 'coast', 'check', 'preorders', 'available']"
"Je viens de pleurer devant endgame, je vais maintenant regarder black widow … je vais re pleurer 😭",False,2021-11-28T15:00:06.000Z,fr,1464972375598972935,,"['vais', 'devant', 'de', 'endgame', 'black', 'widow', 'regarder', 'je', 'maintenant', 'pleurer', 'viens']"
Acabo de terminar Black widow 10/10,False,2021-11-28T14:59:34.000Z,es,1464972239737171972,,"['de', 'acabo', 'black', 'widow', 'terminar', '10/10']"
Black Widow vs Hawkeye https://t.co/9euFCZPoxi,False,2021-11-28T14:59:10.000Z,en,1464972140776771586,,"['v', 'widow', 'hawkeye', 'black']"
"Black Widow ❤️

Layout credit:
Header: thudersthor (Tumblr)
DP: babyflowers (Tumblr) https://t.co/GBegXqqnBu",False,2021-11-28T14:58:38.000Z,en,1464972003132121088,replied_to,"[')', 'layout', 'tumblr', 'babyflowers', 'credit', 'widow', 'black', 'dp', '(', 'header', 'thudersthor']"
@RokhayaDiallo @PostOpinions venomous black widow?,False,2021-11-28T14:57:46.000Z,en,1464971787654078472,replied_to,"['widow', '?', 'venomous', 'black']"
Trying to sneak in wandavision and black widow like that 💀 https://t.co/mFnWOvSp5k,False,2021-11-28T14:57:29.000Z,en,1464971715478532102,quoted,"['sneak', 'like', 'trying', 'widow', 'wandavision', 'black']"
@clarasagatha real talk they hate the black widow fandom too. you should’ve seen the black widow bear. it’s terrifying.,False,2021-11-28T14:57:26.000Z,en,1464971702308249600,replied_to,"['bear', 'hate', 'real', 'terrifying', 'black', 'widow', 'talk', 'seen', 'fandom']"
"''Thinking back into Victorian literature and Victorian norms, a widow wore black for a certain period of time etc. There was almost a manual for grief. Grief had a sort of...receptacle'' @KitdeWaal https://t.co/e6UKBBG7Xw",False,2021-11-28T14:57:05.000Z,en,1464971615331094539,,"['norm', 'etc', ""''thinking"", 'sort', 'certain', 'time', 'manual', 'back', 'widow', 'black', 'victorian', 'period', 'almost', ""''"", 'grief', 'receptacle', 'literature', 'wore']"
I love Marvel movies pero tinatamad ako panuorin ang Black Widow.,False,2021-11-28T14:55:56.000Z,tl,1464971324632141824,,"['marvel', 'ako', 'black', 'love', 'ang', 'widow', 'movie', 'pero', 'tinatamad', 'panuorin']"
@ocdindeed @wordninja_ali @bookjunkie1975 @fardareismai2 Yes. I’m still a bit salty about how long they postponed the Black Widow solo film and what they did to her in Endgame so I haven’t seen that. Or particularly want to.,False,2021-11-28T14:54:32.000Z,en,1464970971501236233,replied_to,"['yes', 'still', 'long', 'I', 'bit', 'endgame', 'want', 'black', 'postponed', 'widow', 'solo', 'ali', 'seen', 'film', 'salty', 'particularly']"
@redead_v2 @ManMilk2 That's my head canon for bruce banner and black widow.,False,2021-11-28T14:50:15.000Z,en,1464969896698257411,replied_to,"['banner', 'v2', 'black', 'canon', 'widow', 'head', 'bruce']"
"Black widow,khatron ke Khiladi,yo ke hua bro yeh sab karneke baad bhi award winning interior designer..nalla haters you should stay away from us..
REIGNING QUEEN SHAMITA
#ShamitalsTheBoss #ShamitaShetty #ShamitasTribe #BNQueenShamita https://t.co/Iy9CJj5zSC",False,2021-11-28T14:49:28.000Z,en,1464969696633970688,quoted,"['winning', 'interior', 'khiladi', 'sab', 'yeh', 'hua', 'queen', 'ke', 'khatron', 'bro', 'baad', 'widow', 'reigning', 'yo', 'hater', 'award', 'stay', 'black', 'shamita', 'designer', 'u', 'nalla', 'karneke', 'bhi', 'away']"
Black Widow https://t.co/HIjI4MW9Sp,False,2021-11-28T14:49:08.000Z,en,1464969614245330946,quoted,"['widow', 'black']"
"Black Widow,Thor,Captain America,Hulk,Hawkeye, Iron Man {}",False,2021-11-28T14:45:07.000Z,en,1464968602386579456,,"['america', 'thor', 'man', 'widow', 'black', '}', '{', 'captain', 'hawkeye', 'hulk', 'iron']"
"GAGO naligaw kami sa sine like instead na black widow, dun kami sa blackpink the movie napadpad 😭😂 gagi may naka bp shirt pa tas may nagdala rin ng lightstick plsss",False,2021-11-28T14:44:58.000Z,tl,1464968566013591553,,"['movie', 'shirt', 'bp', 'kami', 'gago', 'rin', 'nagdala', 'sa', 'widow', 'pa', 'dun', 'naligaw', 'like', 'may', 'black', 'naka', 'napadpad', 'na', 'gagi', 'plsss', 'blackpink', 'ta', 'lightstick', 'sine', 'instead', 'ng']"
"Örümcek tarafından ıssırıldım az önce , yandınız black widow  geliyo ulan .",False,2021-11-28T14:44:38.000Z,tr,1464968483805016065,,"['az', 'yandiniz', 'orumcek', 'tarafindan', 'black', 'widow', 'issirildim', 'ulan', 'geliyo']"
The way I cannot stand Black Widow woooo,False,2021-11-28T14:42:20.000Z,en,1464967903132876803,,"['way', 'stand', 'black', 'not', 'widow', 'woooo', 'can']"
black widow was so good 😭😭,False,2021-11-28T14:41:59.000Z,en,1464967813194723341,,"['widow', 'good', 'black']"
@castree_janet Lil bit...Black Widow,False,2021-11-28T14:41:15.000Z,en,1464967629152604163,replied_to,"['lil', 'bit', 'widow', 'black', 'janet']"
"@lingerie_addict Of the original avengers.... were any of their families 'struggling' ? I mean Hawkeye's family seemed to be pretty comfortable. Cap and Black Widow didn't have a family, Tony DID offer to take Banner in. And Tony did pay for the tower, and the food, and the damages,...",False,2021-11-28T14:41:15.000Z,en,1464967628804575238,replied_to,"['tower', 'avenger', 'cap', 'take', 'hawkeye', 'family', ""'"", 'widow', ""'s"", ""'struggling"", 'damage', 'family', 'original', 'seemed', 'black', '?', 'pretty', 'addict', 'comfortable', 'banner', 'food', 'tony', 'mean', 'pay', 'offer']"
"@abcyeonjun Aku yg blm loki, black widow, shang chi, eternals, venom, skrg lg tayang hawkeye😭😭😭😭😭 banyak ketinggalan huaa",False,2021-11-28T14:40:39.000Z,in,1464967477264195586,replied_to,"['aku', 'tayang', 'banyak', 'loki', 'lg', 'yg', 'blm', 'venom', 'black', 'widow', 'skrg', 'ketinggalan', 'huaa', 'shang', 'hawkeye', 'eternals', 'chi']"
"@pr7_ Vivement Spiderman ! (or not, j'ai peu d'espoir vu l'enchaînement Black Widow / Shang-chi / Venom)",False,2021-11-28T14:40:15.000Z,fr,1464967377347661831,replied_to,"['or', ')', 'spiderman', ""j'ai"", ""l'enchainement"", 'vivement', 'peu', 'black', '!', 'widow', '/', 'shang', '(', 'venom', ""d'espoir"", 'vu', 'chi']"
"The celebrity around Black Widow that seems to exist actually makes sense if you consider that 1) she’s hot 2) her politics are going to be nebulous by virtue of, her backstory and 3) she’s basically known to be their “Q” except correct",False,2021-11-28T14:38:41.000Z,en,1464966982864801797,replied_to,"['actually', 'known', 'seems', 'exist', 'basically', 'nebulous', 'make', 'virtue', 'sense', 'consider', ')', 'politics', 'going', 'backstory', 'widow', '1', 'correct', 'black', 'celebrity', '3', 'around', 'q', '2', 'except', 'hot']"
@psychodriver614 I've not seen Black Widow 😬😬,False,2021-11-28T14:38:26.000Z,en,1464966920738856975,replied_to,"['I', 'widow', 'seen', 'black']"
"@Averag_enjoyer1 Only got $25 on me, so I could only get one. I'm thinking either Nightwing or Black Widow",False,2021-11-28T14:38:02.000Z,en,1464966820390178819,replied_to,"['could', 'enjoyer1', 'I', 'one', 'get', 'black', 'widow', '$', 'either', '25', 'nightwing', 'thinking', 'got']"
"@Batman_GothamBW Por lo visto se rumorea que saldrá en varios capítulos Yelena Belova, conectado el final de Black Widow, así que creo que se pondrá aún mejor 🔝",False,2021-11-28T14:36:16.000Z,es,1464966374627885061,replied_to,"['conectado', 'que', 'el', 'se', 'capitulos', 'saldra', 'gothambw', 'rumorea', 'asi', 'de', 'varios', 'widow', 'yelena', 'aun', 'black', 'visto', 'en', 'lo', 'belova', 'pondra', 'creo', 'por', 'mejor', 'final']"
@YunhoTheOne black widow?,False,2021-11-28T14:35:11.000Z,en,1464966102828519431,replied_to,"['widow', '?', 'black']"
"phase 4 lol i dont even watch black widow (bc i refuse to go to cinema), but this time i'm just gonna... 🤷🏻‍♀️

the movie finished at 6 after several blackouts. the audience were madddd lol few seconds got skipped. shiz. 🥴

then we go home and i'm v cold but i took shower now

bye",False,2021-11-28T14:33:28.000Z,en,1464965671423381504,replied_to,"['finished', 'shower', 'movie', 'bc', 'watch', 'lol', '(', 'cinema', 'got', 'even', 'v', ')', 'going', 'I', 'bye', 'time', 'phase', 'widow', 'refuse', '6', 'home', 'skipped', 'black', 'blackout', 'cold', 'madddd', '4', 'took', 'go', 'several', 'audience', 'shiz', 'second']"
"sangyeon’s answers:

Q. if tbz were marvel heroes?

iron man- sangyeon 
captain america- juyeon
black widow- jacob
hawkeye- kevin
thor- hyunjae
spiderman- younghoon or jacob? the connecting line is vague bc it’s in between 🥲

211128 Everline #THEBOYZ #SANGYEON 
(c) 📷 jeju_entj https://t.co/3v8UtXEK3r",False,2021-11-28T14:33:14.000Z,en,1464965614678654986,,"['211128', 'hyunjae', 'man', 'bc', '(', 'captain', 'hawkeye', 'everline', 'juyeon', 'america', 'thor', ')', 'jeju', 'spiderman', 'widow', ""'s"", 'iron', 'answer', 'marvel', 'c', 'jacob', 'hero', 'vague', 'black', '?', 'line', 'tbz', 'connecting', 'younghoon', 'entj', 'sangyeon', 'q', 'kevin']"
"@Mjs7019 Captain Marvel, Black Widow, Wonderwoman,  Supergirl of Batgirl. 
Catwoman heb ik ook wel iets mee, maar die is meer vigilante dan weer een schurk en dan weer heldin.",False,2021-11-28T14:33:05.000Z,nl,1464965577018069000,replied_to,"['heb', 'meer', 'captain', 'ook', 'een', 'catwoman', 'vigilante', 'wonderwoman', 'maar', 'widow', 'weer', 'wel', 'die', 'ik', 'marvel', 'black', 'en', 'heldin', 'supergirl', 'batgirl', 'dan', 'iets', 'mee', 'schurk']"
"@PH0NETAG aún no tiene mucha forma la fase 4 y no se sabe exactamente la cronología, yo diría que la veas casi cómo fueron saliendo: wandavision, fatws, spiderman 2, loki, what if, (no sé si viste black widow después de civil war, si no la puedes poner aquí), shang chi, eternals y hawkeye",False,2021-11-28T14:32:44.000Z,es,1464965486043561992,replied_to,"['saliendo', 'poner', 'que', 'wandavision', 'se', '(', 'shang', 'hawkeye', 'mucha', 'eternals', 'como', 'puedes', 'chi', ')', 'de', 'diria', 'spiderman', 'fueron', 'widow', 'fase', 'civil', 'aqui', 'sabe', 'yo', 'la', 'no', 'aun', 'despues', 'forma', 'black', 'si', 'exactamente', 'tiene', 'war', 'loki', 'veas', '4', '2', 'viste', 'cronologia', 'fatws', 'casi']"
Now playing: Black Widow Spider by Parquet Courts,False,2021-11-28T14:31:39.000Z,en,1464965215754371075,,"['court', 'widow', 'black', 'playing', 'spider', 'parquet']"
SANA ALL may worth it panuorin sa sinehan apat sinehan dito sa tagaytay dalawa lang bukas parehong black widow pa,False,2021-11-28T14:30:04.000Z,tl,1464964815831457795,,"['sana', 'may', 'sinehan', 'dalawa', 'apat', 'tagaytay', 'sa', 'black', 'widow', 'lang', 'bukas', 'dito', 'pa', 'parehong', 'worth', 'panuorin']"
@jayavman03 Appo vijay'eh black widow ah potruvom,False,2021-11-28T14:29:47.000Z,en,1464964745463742472,replied_to,"['ah', 'potruvom', ""vijay'eh"", 'black', 'widow', 'appo']"
Review: Black Widow (2021) https://t.co/Z7jymucm9r,False,2021-11-28T14:28:24.000Z,en,1464964397189648393,,"['2021', ')', 'widow', 'black', '(', 'review']"
Black Widow https://t.co/h32o0uNCdW #BlackWidow,False,2021-11-28T14:27:01.000Z,en,1464964049326813190,,"['widow', 'black']"
Black Widow should have immediately fucked and killed Spider-Man when she met him. https://t.co/9Vd5uYazy9,False,2021-11-28T14:26:32.000Z,en,1464963928467939328,quoted,"['man', 'killed', 'widow', 'black', 'immediately', 'spider', 'met', 'fucked']"
"@WeTheWatch @UpToTASK i mean she’s a black widow, she shouldn’t be manipulated this easily. i think that it would make more sense for her to believe the avengers over valentina. defend their shitty writing and it only gets shittier 🤷🏻‍♂️",False,2021-11-28T14:26:07.000Z,en,1464963823849377799,replied_to,"['sense', 'valentina', 'writing', 'avenger', 'think', 'get', 'make', 'shittier', 'would', 'widow', 'black', 'defend', 'mean', 'easily', 'shitty', 'manipulated', 'believe']"
"@JSonnenblick some folks go to the filmmakers’ point (excuse?) about the Black Widow movie coming up (at the time) as a “reason.” As in she’s got a solo movie, it’s all good. idk. That’s a weird justification for me.",False,2021-11-28T14:26:02.000Z,en,1464963802705842176,replied_to,"['movie', 'point', '(', 'got', ""'"", 'weird', ')', 'time', 'reason', 'widow', 'justification', 'folk', 'coming', 'idk', 'black', '?', 'at', 'good', 'excuse', 'solo', 'filmmaker', 'go']"
@slutformcucast @rosesforhazz kojarzy mi sie albo black widow albo the 100,False,2021-11-28T14:25:11.000Z,pl,1464963586267222020,replied_to,"['kojarzy', 'sie', 'albo', 'black', 'widow', 'mi', '100']"
"ymir, historia, annie and hitch but they're the black widow brigade",False,2021-11-28T14:24:56.000Z,en,1464963524971667460,,"['hitch', 'annie', 'brigade', 'black', 'widow', 'historia', 'ymir']"
"@TheBexecutioner I wouldn't say it's a must, especially if you've already seen Black Widow. It's really just a few tiny pieces that I believe are building towards something specific down the road.",False,2021-11-28T14:24:23.000Z,en,1464963386635177987,replied_to,"['believe', 'say', 'something', 'would', 'really', 'tiny', 'towards', 'black', 'widow', 'piece', 'specific', 'seen', 'road', 'especially', 'must', 'already', 'building']"
"@MujerCarmesi Concuerdo, hace poco la ví también y me pareció muy buena, luego me chuté Black Widow porque no pude verla en su estreno y también me gusto mucho 🍿😉👌🏽",False,2021-11-28T14:22:42.000Z,es,1464962962645467136,replied_to,"['verla', 'luego', 'pude', 'parecio', 'vi', 'gusto', 'concuerdo', 'widow', 'mucho', 'muy', 'buena', 'chute', 'black', 'en', 'estreno', 'hace', 'porque', 'poco', 'su', 'tambien', 'la']"
"@BlackwellJudyn The Hulk and Black Widow romance... that was so purely him. The nerdy guy gets the sexy tough girl, nothing wrong with that but it was so horribly written. Banner falling on her *groan* And ofc the whole ""I understand being a monster bc I'm infertile"" bit. Yikes.",False,2021-11-28T14:20:27.000Z,en,1464962397265924099,replied_to,"['groan', 'bc', 'infertile', 'guy', 'nothing', 'nerdy', 'tough', 'I', 'bit', 'sexy', 'widow', 'whole', 'hulk', 'yikes', 'understand', 'get', 'ofc', 'purely', 'black', 'horribly', '*', 'girl', 'written', 'monster', 'falling', 'banner', 'romance', 'wrong']"
Checked out black widow last night. I see what they tried to do there but the movie was mid to me.,False,2021-11-28T14:20:15.000Z,en,1464962344447094797,,"['see', 'movie', 'mid', 'last', 'widow', 'black', 'tried', 'night', 'checked']"
@TheBexecutioner Ah. Hmm. That kinda sorta is tired to Hawkeye. Or a character from it is. Black Widow also. Though none of that has come up yet in the two episodes that are out.,False,2021-11-28T14:19:34.000Z,en,1464962175399862273,replied_to,"['though', 'ah', 'two', 'kind', 'yet', 'character', 'tired', 'sorta', 'black', 'widow', 'none', 'episode', 'hawkeye', 'also', 'come', 'hmm']"
"One of the best exchange which is giving lot of free coins to you so signup and trade your money on this #Huobi exchange 

Link : https://t.co/FoKJNKkSaq Widow&amp;avatar=6

#Altcoins #Airdrop #BTSARMY #cryptocurrency https://t.co/nUgixpqKJp",False,2021-11-28T14:18:25.000Z,en,1464961882251354119,,"['trade', 'link', 'one', 'giving', 'coin', 'best', 'signup', 'money', 'free', 'exchange', 'lot']"
